scenario_id,location_id,pv_capacity_mwp,tes_capacity_mwh_th,critical_peak_uplift,critical_peak_window_set,controller,engine,run_dir,status,energyplus_exit_code,temp_violation_ratio_gt27c,temp_violation_hours_gt27c,zone_temp_max_c,facility_energy_kwh,grid_import_kwh,pv_generation_kwh,pv_spill_kwh,pv_used_kwh,pv_self_consumption_ratio,pv_facility_load_coverage_ratio,peak_grid_kw,total_cost,energy_cost,critical_peak_duration_h,critical_peak_grid_kwh,critical_peak_avg_grid_kw,critical_peak_pv_used_kwh,critical_peak_tes_discharge_kwh_th,critical_peak_tes_charge_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_discharge_cp_ratio,tes_effective_capacity_kwh_th,tes_cp_capacity_utilization,soc_initial,soc_final,soc_delta,soc_min_observed,soc_max_observed,grid_balance_max_abs_error_kw,signed_valve_max_abs_delta,signed_valve_violation_max,peak_reduction_kw,peak_reduction_ratio,critical_peak_cost_impact,critical_peak_suppression_ratio,critical_peak_grid_reduction_kwh,marginal_cp_suppression_per_mwh,marginal_peak_reduction_per_mwp,diminishing_return_after_this_capacity,is_pareto_frontier,pareto_rank,is_recommended
phase3_beijing_pv0mwp_tes0mwh_cp00,beijing,0.0,0.0,0.0,evening,online_energyplus_mpc,mpc_energyplus_online,results\phase3_pv_tes_sizing\online_smoke_beijing_tes0\runs\phase3_beijing_pv0mwp_tes0mwh_cp00,completed,0,0.0,0.0,24.57774034263777,6984.2441945580285,6984.2441945580285,0.0,0.0,0.0,,0.0,6991.685584588679,202.54308164218284,202.54308164218284,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,,False
