controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
io_coupled_mpc,2880,0,2024-01-01 00:00:00,2024-01-30 23:45:00,0,416.89302840002347,0,5636869.282120099,5345449.642120099,485040.13931428094,10832.239943953557,10832.239943953557,150306.51956618932,262424.01510410744,0.05113344264483075,1.0,1.0,24.559293547441882,29.88533054599808,27.0,159.42346651456114,False,0,0,0,673,161,433.8529327623936,1268,431
