scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan
peakcap_r1_eta20_mpc_no_tes,mpc_no_tes,2880,0.25,1303635.0116274063,1303635.0116274063,0.0,101835.74183220646,101835.74183220646,1448377.3719965434,124489.51999999999,14283887.851996543,21090.000000000542,4.511093720793724e-10,0,386724.95999999996,386724.95999999996,0.0,,0.0,0.0,1.0,0.2260739293473627,12960000.0,14670612.811996542,1710612.8119965433,1.131991729320721,1.1716666666666666,0,4.440892098500626e-15,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9753326784059729,0.9753326784059729,7.10130413852352,566.0,0.0,566.0,"{'-1': 153.75, '0': 0.25, '2': 566.0}",125,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0715525672568472,0.1989616199985903,1.0,1.0,0,False
