scenario_id,location_id,pv_capacity_mwp,tes_capacity_mwh_th,critical_peak_uplift,critical_peak_window_set,controller,run_dir,status,facility_energy_kwh,grid_import_kwh,pv_generation_kwh,pv_spill_kwh,pv_used_kwh,pv_self_consumption_ratio,pv_facility_load_coverage_ratio,peak_grid_kw,total_cost,energy_cost,critical_peak_duration_h,critical_peak_grid_kwh,critical_peak_avg_grid_kw,critical_peak_pv_used_kwh,critical_peak_tes_discharge_kwh_th,critical_peak_tes_charge_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_discharge_cp_ratio,tes_effective_capacity_kwh_th,tes_cp_capacity_utilization,soc_initial,soc_final,soc_delta,soc_min_observed,soc_max_observed,grid_balance_max_abs_error_kw,signed_valve_max_abs_delta,signed_valve_violation_max,peak_reduction_kw,peak_reduction_ratio,critical_peak_cost_impact,critical_peak_suppression_ratio,critical_peak_grid_reduction_kwh,marginal_cp_suppression_per_mwh,marginal_peak_reduction_per_mwp,diminishing_return_after_this_capacity,is_pareto_frontier,pareto_rank,is_recommended
phase3_nanjing_pv40mwp_tes18mwh_cp00,nanjing,40.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes18mwh_cp00,completed,1687487.5343747227,1015739.3473387028,1053107.6,381359.4129639802,671748.1870360199,0.6378723190640917,0.39807594032682897,10223.316749332938,89396.03717603929,89396.03717603929,28.0,207016.50943461893,7393.446765522104,74454.79999999999,281.25,29.857411719673287,30011.650678645994,22359.635049082393,0.012578470059221386,12600.0,0.022321428571428572,0.5,0.5122564150524559,0.012256415052455893,0.4987446215425052,0.8495987290753843,7.389644451905042e-13,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes18mwh_cp20,nanjing,40.0,18.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes18mwh_cp20,completed,1687831.1963987486,1014239.9913044639,1053107.6,379516.3949057155,673591.2050942846,0.6396223948001938,0.39908683198384803,10223.316749332938,95549.99501853032,95549.99501853032,28.0,197737.3444212086,7062.048015043164,74454.79999999999,46677.07506705162,29.857411719673287,57417.73290378241,46993.32706850727,0.99327027854413,12600.0,3.7045297672263193,0.5,0.5076859557103718,0.0076859557103717835,0.15,0.8495998764128511,7.389644451905042e-13,0.25,0.0,0.0,0.0,6153.957842491029,0.12477044255324954,9329.673203464248,0.011083560579536387,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes36mwh_cp00,nanjing,40.0,36.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes36mwh_cp00,completed,1688520.086311733,1013506.5422559329,1053107.6,378094.0559442002,675013.5440558,0.6409730060402183,0.39976636909913527,10223.316749332938,89292.19245624232,89292.19245624232,28.0,207022.251244565,7393.651830163036,74454.79999999999,281.25,59.714823439346574,43580.56340882696,30243.90683535918,0.009299393809505492,25200.0,0.011160714285714286,0.5,0.5122564150524559,0.012256415052455893,0.498998486288185,0.8495824784234925,7.389644451905042e-13,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes36mwh_cp20,nanjing,40.0,36.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes36mwh_cp20,completed,1688977.9104968836,1010502.6885795176,1053107.6,374632.37808263395,678475.2219173661,0.644260113512965,0.4017075757478464,10223.316749332938,94610.56397692852,94610.56397692852,28.0,193646.50045128915,6915.946444688898,74454.79999999999,67160.0039663793,59.714823439346574,84353.99018787264,67160.0039663793,1.0,25200.0,2.665079522475369,0.5,0.5006188347034612,0.0006188347034612462,0.34664648853124413,0.8495848875647496,7.389644451905042e-13,0.25,0.0,0.0,0.0,5318.371520686196,0.24360938577645663,13420.517173383705,0.006602163512400394,0.0,False,True,1.0,False
phase3_nanjing_pv40mwp_tes72mwh_cp00,nanjing,40.0,72.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes72mwh_cp00,completed,1690489.0386318525,1013078.4914456836,1053107.6,375697.0528138313,677410.5471861688,0.6432491297054249,0.4007186865490776,10223.316749332938,89312.55190525134,89312.55190525134,28.0,207089.67956192774,7396.059984354562,74454.79999999999,281.25,410.342073725399,64253.75376911342,40277.212888883005,0.006982856554049905,50400.0,0.005580357142857143,0.5,0.5122564150524559,0.012256415052455893,0.49925035825063,0.8495793266482646,7.389644451905042e-13,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv40mwp_tes72mwh_cp20,nanjing,40.0,72.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv40mwp_tes72mwh_cp20,completed,1690871.4838581309,1007098.1037169283,1053107.6,369334.2198587976,683773.3801412025,0.6492910887180022,0.40439110048802096,10223.316749332938,94151.63623893072,94151.63623893072,28.0,195579.78666167377,6984.992380774063,74454.79999999999,58850.576024341186,1470.9980577197439,112761.26660663713,85006.8260243412,0.6923041216418276,50400.0,1.1676701592131187,0.5,0.4969515206669647,-0.0030484793330353144,0.49469288549280077,0.849575803872856,7.389644451905042e-13,0.25,0.0,0.0,0.0,4839.084333679377,0.3117746744102954,11487.230962999078,0.0018934802398288542,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes0mwh_cp00,nanjing,60.0,0.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes0mwh_cp00,completed,1686187.9901001842,952891.4076954816,1579661.4000000001,846364.8175952975,733296.5824047027,0.4642112432478901,0.43488423990087494,10223.316749332938,84087.63929656362,84087.63929656362,28.0,181349.24339189514,6476.758692567683,100172.57423277768,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes0mwh_cp20,nanjing,60.0,0.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes0mwh_cp20,completed,1686187.9901001842,952891.4076954816,1579661.4000000001,846364.8175952975,733296.5824047027,0.4642112432478901,0.43488423990087494,10223.316749332938,90510.29506337288,90510.29506337288,28.0,181349.24339189514,6476.758692567683,100172.57423277768,0.0,0.0,0.0,0.0,,0.0,,0.5,0.5,0.0,0.5,0.5,3.637978807091713e-12,0.0,0.0,0.0,0.0,6422.655766809257,0.0,0.0,,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes9mwh_cp00,nanjing,60.0,9.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes9mwh_cp00,completed,1686842.3697588504,951474.4254854689,1579661.4000000001,844293.4557266184,735367.9442733817,0.46552251278241125,0.4359434867518234,10223.316749332938,83703.52374186263,83703.52374186263,28.0,181293.9503602195,6474.783941436411,100174.48816942637,281.25,14.928705859836644,15316.064641365521,11455.08693875076,0.0245524107764364,6300.0,0.044642857142857144,0.5,0.5122564150524559,0.012256415052455893,0.49649497393377695,0.8496065794919188,3.637978807091713e-12,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes9mwh_cp20,nanjing,60.0,9.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes9mwh_cp20,completed,1687045.1489734524,953715.8530198727,1579661.4000000001,846332.1040464203,733329.2959535798,0.46423195246372406,0.4346826736675081,10223.316749332938,90132.6089495195,90132.6089495195,28.0,178495.42009169376,6374.836431846205,98354.24378498118,23375.12326485476,14.928705859836644,29152.492058857264,23745.447997944302,0.9844043905542821,6300.0,3.710337026167422,0.5,0.5179362090720342,0.017936209072034193,0.15,0.8496112103297521,3.637978807091713e-12,0.25,0.0,0.0,0.0,6429.08520765687,-0.001001056429154712,2853.8233002013876,-0.00011122849212830133,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes18mwh_cp00,nanjing,60.0,18.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes18mwh_cp00,completed,1687488.3738117614,950045.7306896134,1579661.4000000001,842218.7568778519,737442.6431221482,0.4668358947823554,0.43700605856998315,10223.316749332938,83521.94895744236,83521.94895744236,28.0,181294.90732854384,6474.818118876566,100176.40210607507,281.25,29.857411719673287,30016.01575124793,22359.635049082415,0.012578470059221374,12600.0,0.022321428571428572,0.5,0.5122564150524559,0.012256415052455893,0.4987446215425052,0.8495938937817648,3.637978807091713e-12,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes18mwh_cp20,nanjing,60.0,18.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes18mwh_cp20,completed,1687833.382016596,950482.7004758695,1579661.4000000001,842310.7184592737,737350.6815407265,0.46677767877389825,0.43686224564402903,10223.316749332938,89256.40595723977,89256.40595723977,28.0,173899.64463061318,6210.701593950471,98292.4997905954,46677.075067051665,29.857411719673287,57429.09811658847,46993.327068507315,0.99327027854413,12600.0,3.7045297672263224,0.5,0.5076859557103718,0.0076859557103717835,0.15,0.8495939262451381,3.637978807091713e-12,0.25,0.0,0.0,0.0,5734.456999797403,0.10715174407576067,7449.598761281959,0.012016977833879486,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes36mwh_cp00,nanjing,60.0,36.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes36mwh_cp00,completed,1688520.1682656289,947738.0016017936,1579661.4000000001,838879.233336165,740782.1666638352,0.46894997033151226,0.4387168010108715,10223.316749332938,83415.51803118284,83415.51803118284,28.0,181296.82126519253,6474.886473756876,100180.22997937247,281.25,59.714823439346574,43580.98956908564,30243.90683535918,0.009299393809505492,25200.0,0.011160714285714286,0.5,0.5122564150524559,0.012256415052455893,0.498998486288185,0.8495874764924929,3.637978807091713e-12,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes36mwh_cp20,nanjing,60.0,36.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes36mwh_cp20,completed,1688980.5558391307,946858.2748684579,1579661.4000000001,837539.1190293273,742122.2809706728,0.4697983257492224,0.4393906598894898,10223.316749332938,88328.13486979227,88328.13486979227,28.0,169923.43554601705,6068.694126643466,98177.8649052721,67160.0039663793,59.714823439346574,84367.74596755696,67160.0039663793,1.0,25200.0,2.665079522475369,0.5,0.5006188347034612,0.0006188347034612462,0.34664648853115326,0.8495874764924929,3.637978807091713e-12,0.25,0.0,0.0,0.0,4912.616838609421,0.23511129710599699,11425.807845878095,0.007108864057235351,0.0,False,True,1.0,False
phase3_nanjing_pv60mwp_tes72mwh_cp00,nanjing,60.0,72.0,0.0,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes72mwh_cp00,completed,1690498.1886741063,946824.8873268064,1579661.4000000001,835988.0986527003,743673.3013472998,0.4707801946336726,0.4399136930933825,10223.316749332938,83395.72056519764,83395.72056519764,28.0,181398.0049077207,6478.500175275739,100187.88572596725,281.25,625.6796468786931,64301.33398883227,40277.212888883005,0.006982856554049905,50400.0,0.005580357142857143,0.5,0.5122564150524559,0.012256415052455893,0.49925035825063,0.849577169139533,3.637978807091713e-12,0.25,0.0,0.0,0.0,0.0,,,,,False,False,,False
phase3_nanjing_pv60mwp_tes72mwh_cp20,nanjing,60.0,72.0,0.2,evening,paper_like_mpc_tes_relaxed,results\phase3_pv_tes_sizing\pilot_nanjing_real_ep_pvgis\runs\phase3_nanjing_pv60mwp_tes72mwh_cp20,completed,1690894.9394858598,940502.4882263334,1579661.4000000001,829268.9487404737,750392.4512595264,0.4750337327097607,0.44378419601142916,10223.316749332938,87611.90365939893,87611.90365939893,28.0,170419.05394616898,6086.394783791749,99679.70462624992,58269.754807758654,1200.6379283485646,113566.18180558246,85663.50480775865,0.6802167963886657,50400.0,1.1561459287253701,0.5,0.4969515206669647,-0.0030484793330353144,0.49469288549280077,0.8495783443105696,3.637978807091713e-12,0.25,0.0,0.0,0.0,4216.183094201289,0.34354521754232714,10930.189445726166,0.0030120533454536156,0.0,False,True,1.0,False
