seed,timestamp,epoch,episode,num_timesteps,elapsed_seconds,ent_coef,critic_loss,actor_loss,ent_coef_loss,learning_rate,n_updates,last_episode,last_reward,last_comfort_pct,reward_mean_last5
11,2026-04-05T20:03:06,1775412186.043911,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:03:06,1775412186.0459113,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:05:06,1775412306.0578327,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:05:06,1775412306.0599778,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:05:06,1775412306.0631454,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:05:06,1775412306.0651965,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:05:06,1775412306.0692506,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:05:06,1775412306.0717585,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:05:06,1775412306.0742598,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:05:06,1775412306.0752623,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:05:06,1775412306.0772648,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:05:06,1775412306.0803483,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:05:06,1775412306.0823526,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:05:06,1775412306.0857573,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:07:06,1775412426.1030993,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:07:06,1775412426.1052282,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:07:06,1775412426.1082332,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:07:06,1775412426.1107438,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:07:06,1775412426.1127427,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:07:06,1775412426.1157422,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:07:06,1775412426.118245,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:07:06,1775412426.1202571,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:07:06,1775412426.1232567,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:07:06,1775412426.1252565,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:07:06,1775412426.127256,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:07:06,1775412426.1297677,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:09:06,1775412546.1470628,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:09:06,1775412546.1490636,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:09:06,1775412546.1510644,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:09:06,1775412546.1545768,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:09:06,1775412546.1575754,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:09:06,1775412546.1595747,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:09:06,1775412546.1625764,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:09:06,1775412546.165466,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:09:06,1775412546.1679928,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:09:06,1775412546.1709936,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:09:06,1775412546.1725032,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:09:06,1775412546.1758413,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:11:06,1775412666.190861,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:11:06,1775412666.1933722,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:11:06,1775412666.1953719,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:11:06,1775412666.196876,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:11:06,1775412666.1988814,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:11:06,1775412666.2004602,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:11:06,1775412666.2044647,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:11:06,1775412666.2069697,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:11:06,1775412666.209981,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:11:06,1775412666.2119799,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:11:06,1775412666.2149816,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:11:06,1775412666.2169802,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:13:06,1775412786.2295308,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:13:06,1775412786.2330422,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:13:06,1775412786.2350466,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:13:06,1775412786.239045,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:13:06,1775412786.2410455,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:13:06,1775412786.2440374,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:13:06,1775412786.2455862,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:13:06,1775412786.2481875,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:13:06,1775412786.2497113,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:13:06,1775412786.2512274,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:13:06,1775412786.2537668,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:13:06,1775412786.2561846,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:15:06,1775412906.2721004,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:15:06,1775412906.2756732,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:15:06,1775412906.278186,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:15:06,1775412906.2817254,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:15:06,1775412906.2847233,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:15:06,1775412906.287233,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:15:06,1775412906.2912326,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:15:06,1775412906.294234,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:15:06,1775412906.2977462,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:15:06,1775412906.3007598,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:15:06,1775412906.3037806,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:15:06,1775412906.3063042,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:17:06,1775413026.3218977,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:17:06,1775413026.3248978,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:17:06,1775413026.3278995,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:17:06,1775413026.3298986,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:17:06,1775413026.3324132,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:17:06,1775413026.3354135,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:17:06,1775413026.3364139,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:17:06,1775413026.3384128,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:17:06,1775413026.3410063,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:17:06,1775413026.3440273,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:17:06,1775413026.3466945,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:17:06,1775413026.3487005,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:19:06,1775413146.3633435,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:19:06,1775413146.3657975,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:19:06,1775413146.3678029,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:19:06,1775413146.369802,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:19:06,1775413146.3718026,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:19:06,1775413146.3743055,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:19:06,1775413146.3763158,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:19:06,1775413146.379317,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:19:06,1775413146.3820212,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:19:06,1775413146.3840292,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:19:06,1775413146.3862042,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:19:06,1775413146.3897107,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:21:06,1775413266.4041026,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:21:06,1775413266.4071038,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:21:06,1775413266.409827,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:21:06,1775413266.4124918,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:21:06,1775413266.4144986,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:21:06,1775413266.4164999,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:21:06,1775413266.4184983,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:21:06,1775413266.4215453,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:21:06,1775413266.4235444,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:21:06,1775413266.427055,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:21:06,1775413266.4295642,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:21:06,1775413266.431564,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:23:06,1775413386.435752,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:23:06,1775413386.437563,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:23:06,1775413386.4396725,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:23:06,1775413386.4418013,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:23:06,1775413386.4428058,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
06,2026-04-05T20:23:06,1775413386.4462373,202,1768000,77476.77274399999,0.08832782506942749,60.374107360839844,-29.034931182861328,-0.2478107213973999,5e-05,1759239,201,-6267.4754230545495,8.857436365711676,-11722.069749904744
07,2026-04-05T20:23:06,1775413386.448247,201,1754500,77457.03467680002,0.13813506066799164,261.00091552734375,60.15346908569336,-0.08425270766019821,5e-05,1745739,200,-34897.30165136343,63.34893277023171,-12523.129431985548
08,2026-04-05T20:23:06,1775413386.4492433,200,1750500,77261.2436633,0.24469730257987976,126.63452911376953,-4.12305212020874,0.018253296613693237,5e-05,1741739,199,-6435.993494279473,11.516950119849332,-6073.640558337582
09,2026-04-05T20:23:06,1775413386.4512415,202,1765500,77441.1859671,2.2000935077667236,10343.23046875,-1688.523193359375,-0.08697671443223953,5e-05,1756739,201,-9540.100469152125,37.03915078187421,-16261.685824026441
10,2026-04-05T20:23:06,1775413386.4537508,200,1747000,77466.9379854,0.305315226316452,684.7193603515625,55.942535400390625,-0.016040176153182983,5e-05,1738239,199,-6977.521313092063,11.414222120762469,-9002.750161731983
11,2026-04-05T20:23:06,1775413386.4557517,202,1769000,77398.89938400002,0.501497209072113,1811.1044921875,-629.3153076171875,0.03206181898713112,5e-05,1760239,201,-7488.898835387012,18.559525168359777,-16935.384396676272
12,2026-04-05T20:23:06,1775413386.4577525,203,1771000,77389.6377848,0.08838341385126114,56.26665496826172,7.002015590667725,-0.02944032847881317,5e-05,1762239,202,-6080.410492006065,8.412281703001941,-12561.242210945395
01,2026-04-05T20:25:06,1775413506.4627042,202,1768000,77388.81721470002,0.8218368887901306,1190.3828125,-181.32022094726562,-0.032004550099372864,5e-05,1759239,201,-7379.149698786696,23.581782901495263,-16192.009102057205
02,2026-04-05T20:25:06,1775413506.4660077,201,1759000,77268.47429409999,0.305266410112381,489.6552734375,-124.66001892089844,-0.07943524420261383,5e-05,1750239,200,-34420.777818385315,66.64764296313206,-13790.740221970944
03,2026-04-05T20:25:06,1775413506.4683232,202,1763500,77396.66498690002,0.6432774066925049,1508.330810546875,-555.30029296875,0.030291862785816193,5e-05,1754739,201,-10292.663205538684,45.8623444812236,-16351.753293574884
04,2026-04-05T20:25:06,1775413506.4704087,201,1759000,77271.557775,0.849051296710968,803.284912109375,-660.5712280273438,0.019207386299967766,5e-05,1750239,200,-33285.63936502476,57.60757904348819,-11546.691007455667
05,2026-04-05T20:25:06,1775413506.473557,203,1776000,77426.90370719999,0.05510338395833969,32.547637939453125,65.320068359375,0.14730441570281982,5e-05,1767239,202,-6049.100223656901,6.848533272457483,-11937.782738435013
