seed,timestamp,epoch,episode,num_timesteps,elapsed_seconds,ent_coef,critic_loss,actor_loss,ent_coef_loss,learning_rate,n_updates,last_episode,last_reward,last_comfort_pct,reward_mean_last5
02,2026-04-12T02:49:36,1775954976.9560568,2,11500,832.6271686999826,0.8716813325881958,3.6902072429656982,-5.107212066650391,-1.1539229154586792,5e-05,2739,1,-8838.08343924549,40.086748088117794,-8838.08343924549
03,2026-04-12T02:49:36,1775954976.961568,2,11500,837.9484924999997,0.8717402815818787,4.225257396697998,-5.21531867980957,-1.158268690109253,5e-05,2739,1,-8919.746836567383,43.9789978312978,-8919.746836567383
04,2026-04-12T02:49:36,1775954976.965569,2,11500,840.2087116999901,0.8714701533317566,3.3770008087158203,-5.303505897521973,-1.1558990478515625,5e-05,2739,1,-8846.041739259741,43.5224289464673,-8846.041739259741
05,2026-04-12T02:49:36,1775954976.9710753,2,11500,838.8717721000139,0.8717470765113831,4.117539882659912,-5.083767890930176,-1.1530871391296387,5e-05,2739,1,-9682.355468272002,52.48259331126584,-9682.355468272002
06,2026-04-12T02:49:36,1775954976.9759226,2,11500,841.006076300022,0.8715508580207825,3.9494271278381348,-5.237235069274902,-1.157620906829834,5e-05,2739,1,-8779.615681853655,43.4311151695012,-8779.615681853655
07,2026-04-12T02:49:36,1775954976.9799554,2,11500,844.7032955999894,0.8716972470283508,3.813115358352661,-5.383718967437744,-1.1555607318878174,5e-05,2739,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T02:49:36,1775954976.9830115,2,11500,842.2715303000004,0.8717002272605896,3.7605109214782715,-5.09432315826416,-1.1526710987091064,5e-05,2739,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T02:49:36,1775954976.9875393,2,11500,841.4217038000061,0.8716272115707397,4.0539093017578125,-5.225284576416016,-1.1550145149230957,5e-05,2739,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T02:49:36,1775954976.9910493,2,11500,843.2253542000253,0.8717498779296875,4.22822380065918,-4.936881065368652,-1.1521034240722656,5e-05,2739,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T02:49:36,1775954976.997048,2,11500,843.6513531999954,0.8717670440673828,4.155550956726074,-4.937901496887207,-1.1524338722229004,5e-05,2739,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T02:49:37,1775954977.001568,2,11500,842.5012515999842,0.8716445565223694,3.7752161026000977,-5.132362365722656,-1.1554348468780518,5e-05,2739,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T02:54:37,1775955277.0217693,2,13000,1214.7148171000008,0.8086891174316406,3.3696651458740234,-4.962961673736572,-1.7838079929351807,5e-05,4239,1,-8991.541640659523,43.065860061636805,-8991.541640659523
02,2026-04-12T02:54:37,1775955277.0277696,2,12500,1090.6552620999864,0.8291527628898621,4.590733528137207,-5.107439994812012,-1.5785285234451294,5e-05,3739,1,-8838.08343924549,40.086748088117794,-8838.08343924549
03,2026-04-12T02:54:37,1775955277.0342789,2,12500,1096.6208353999828,0.8292086124420166,4.367845058441162,-5.112442493438721,-1.570995569229126,5e-05,3739,1,-8919.746836567383,43.9789978312978,-8919.746836567383
04,2026-04-12T02:54:37,1775955277.03828,2,12500,1098.8882500999898,0.8289477229118347,3.7831506729125977,-5.404228210449219,-1.577555537223816,5e-05,3739,1,-8846.041739259741,43.5224289464673,-8846.041739259741
05,2026-04-12T02:54:37,1775955277.042792,2,12500,1097.5995470000198,0.8292187452316284,3.709138870239258,-4.991006851196289,-1.571887731552124,5e-05,3739,1,-9682.355468272002,52.48259331126584,-9682.355468272002
06,2026-04-12T02:54:37,1775955277.0477898,2,12500,1099.8183820999984,0.82902592420578,4.349870681762695,-5.270547866821289,-1.575307846069336,5e-05,3739,1,-8779.615681853655,43.4311151695012,-8779.615681853655
07,2026-04-12T02:54:37,1775955277.0522995,2,12500,1103.7136908000102,0.8291704058647156,3.976503849029541,-5.447091102600098,-1.5760143995285034,5e-05,3739,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T02:54:37,1775955277.0593023,2,12500,1101.2701794999884,0.8291738033294678,4.372597694396973,-5.061659812927246,-1.5712858438491821,5e-05,3739,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T02:54:37,1775955277.0663593,2,12500,1099.7815852000203,0.8291007876396179,3.812387704849243,-5.198470115661621,-1.5744606256484985,5e-05,3739,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T02:54:37,1775955277.0713577,2,12500,1102.4284797,0.8292225003242493,3.6889543533325195,-4.9496331214904785,-1.5717823505401611,5e-05,3739,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T02:54:37,1775955277.0747414,2,12500,1103.0296538999828,0.8292346000671387,3.4536356925964355,-4.905248641967773,-1.5731240510940552,5e-05,3739,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T02:54:37,1775955277.0793219,2,12500,1101.605920300004,0.8291164636611938,4.121941566467285,-5.159926414489746,-1.5766814947128296,5e-05,3739,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T02:59:37,1775955577.09669,2,14000,1470.224177600001,0.7692466974258423,3.8143386840820312,-5.067455291748047,-2.2031869888305664,5e-05,5239,1,-8991.541640659523,43.065860061636805,-8991.541640659523
02,2026-04-12T02:59:37,1775955577.10169,2,14000,1475.7270174000005,0.769235372543335,3.760633707046509,-5.126620769500732,-2.212376117706299,5e-05,5239,1,-8838.08343924549,40.086748088117794,-8838.08343924549
03,2026-04-12T02:59:37,1775955577.1062057,2,14000,1484.1228887999896,0.7692866921424866,4.45476770401001,-5.232819557189941,-2.209540605545044,5e-05,5239,1,-8919.746836567383,43.9789978312978,-8919.746836567383
04,2026-04-12T02:59:37,1775955577.1102045,2,14000,1485.6424181000039,0.7690415978431702,3.0955309867858887,-5.442030429840088,-2.2063798904418945,5e-05,5239,1,-8846.041739259741,43.5224289464673,-8846.041739259741
05,2026-04-12T02:59:37,1775955577.1147125,2,14000,1484.2559094000026,0.7692973017692566,3.401177406311035,-5.111765384674072,-2.2035751342773438,5e-05,5239,1,-9682.355468272002,52.48259331126584,-9682.355468272002
06,2026-04-12T02:59:37,1775955577.119714,2,14000,1487.5037505000073,0.7691131830215454,3.8252944946289062,-5.4471964836120605,-2.2053911685943604,5e-05,5239,1,-8779.615681853655,43.4311151695012,-8779.615681853655
07,2026-04-12T02:59:37,1775955577.1242278,2,14000,1491.8097497999843,0.7692511081695557,4.532513618469238,-5.563776016235352,-2.207472324371338,5e-05,5239,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T02:59:37,1775955577.128274,2,14000,1488.4678089999943,0.7692520022392273,4.0876874923706055,-5.187049865722656,-2.2129898071289062,5e-05,5239,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T02:59:37,1775955577.1322742,2,14000,1486.7735841000103,0.7691861987113953,3.73648738861084,-5.360297203063965,-2.2014658451080322,5e-05,5239,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T02:59:37,1775955577.1357863,2,14000,1490.5724866000237,0.7692991495132446,2.8580589294433594,-5.138228416442871,-2.205507755279541,5e-05,5239,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T02:59:37,1775955577.139786,2,14000,1491.271792799991,0.7693132162094116,3.110597610473633,-4.9581499099731445,-2.2075791358947754,5e-05,5239,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T02:59:37,1775955577.1443002,2,13500,1359.5146254999854,0.7886736392974854,4.093545913696289,-5.141894340515137,-1.99429190158844,5e-05,4739,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T03:04:37,1775955877.154653,2,15000,1729.8843221999996,0.7317295670509338,3.7937660217285156,-5.10271692276001,-2.625382900238037,5e-05,6239,1,-8991.541640659523,43.065860061636805,-8991.541640659523
02,2026-04-12T03:04:37,1775955877.1599715,2,15000,1735.609230400005,0.7317183613777161,3.602543592453003,-5.230576515197754,-2.6174187660217285,5e-05,6239,1,-8838.08343924549,40.086748088117794,-8838.08343924549
03,2026-04-12T03:04:37,1775955877.1639717,2,15000,1744.9540038999985,0.7317653298377991,3.3081729412078857,-5.31195068359375,-2.62550687789917,5e-05,6239,1,-8919.746836567383,43.9789978312978,-8919.746836567383
04,2026-04-12T03:04:37,1775955877.1684868,2,15000,1746.4667009999976,0.7315348386764526,3.5528042316436768,-5.673795700073242,-2.619311809539795,5e-05,6239,1,-8846.041739259741,43.5224289464673,-8846.041739259741
05,2026-04-12T03:04:37,1775955877.1724882,2,15000,1744.5493451000075,0.7317805886268616,4.350227355957031,-5.156713962554932,-2.6161742210388184,5e-05,6239,1,-9682.355468272002,52.48259331126584,-9682.355468272002
06,2026-04-12T03:04:37,1775955877.1779933,2,15000,1748.446381900023,0.7316011786460876,3.096316337585449,-5.541475296020508,-2.628615617752075,5e-05,6239,1,-8779.615681853655,43.4311151695012,-8779.615681853655
07,2026-04-12T03:04:37,1775955877.1819942,2,15000,1752.7418107999838,0.7317342758178711,3.8594107627868652,-5.736480236053467,-2.6275744438171387,5e-05,6239,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T03:04:37,1775955877.1865003,2,15000,1748.770075599983,0.7317352294921875,3.07906436920166,-5.295720100402832,-2.629175901412964,5e-05,6239,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T03:04:37,1775955877.1905057,2,15000,1747.3989798999974,0.7316722273826599,4.001833915710449,-5.473407745361328,-2.627967119216919,5e-05,6239,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T03:04:37,1775955877.1945062,2,15000,1751.4704377000162,0.7317793369293213,3.5849742889404297,-5.255774974822998,-2.6286778450012207,5e-05,6239,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T03:04:37,1775955877.1980164,2,15000,1752.4200196999882,0.7317894697189331,3.8039047718048096,-5.068812370300293,-2.626335382461548,5e-05,6239,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T03:04:37,1775955877.2040172,2,15000,1750.3523211999855,0.7316861152648926,3.2153658866882324,-5.238246440887451,-2.625452995300293,5e-05,6239,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T03:09:37,1775956177.2243054,2,16500,2117.9303529000026,0.6788564920425415,3.0850772857666016,-5.332342624664307,-3.254702568054199,5e-05,7739,1,-8991.541640659523,43.065860061636805,-8991.541640659523
02,2026-04-12T03:09:37,1775956177.2286692,2,16000,1994.6844865999883,0.6960285305976868,4.118927478790283,-5.352304935455322,-3.05143404006958,5e-05,7239,1,-8838.08343924549,40.086748088117794,-8838.08343924549
03,2026-04-12T03:09:37,1775956177.2336686,2,16000,2004.4582753999857,0.696077287197113,3.735123634338379,-5.442938327789307,-3.0483779907226562,5e-05,7239,1,-8919.746836567383,43.9789978312978,-8919.746836567383
04,2026-04-12T03:09:37,1775956177.2391784,2,16000,2006.6882852999843,0.6958576440811157,3.5300121307373047,-5.9999589920043945,-3.041243076324463,5e-05,7239,1,-8846.041739259741,43.5224289464673,-8846.041739259741
05,2026-04-12T03:09:37,1775956177.2431788,2,16000,2003.8646196000045,0.6960891485214233,4.03945255279541,-5.324435234069824,-3.0420122146606445,5e-05,7239,1,-9682.355468272002,52.48259331126584,-9682.355468272002
06,2026-04-12T03:09:37,1775956177.258395,2,16000,2008.2641580000054,0.6959186792373657,3.919193744659424,-5.706143379211426,-3.0385546684265137,5e-05,7239,1,-8779.615681853655,43.4311151695012,-8779.615681853655
07,2026-04-12T03:09:37,1775956177.2623932,2,16000,2013.0705340999993,0.6960542798042297,3.5603747367858887,-6.059018135070801,-3.044523239135742,5e-05,7239,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T03:09:37,1775956177.2673934,2,16000,2008.7629334999947,0.6960500478744507,3.1704728603363037,-5.475524425506592,-3.0481910705566406,5e-05,7239,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T03:09:37,1775956177.2719045,2,16000,2007.2917299999972,0.695991575717926,3.3274741172790527,-5.660962104797363,-3.0522584915161133,5e-05,7239,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T03:09:37,1775956177.275902,2,16000,2011.9356712000153,0.696088969707489,3.7032980918884277,-5.423174858093262,-3.0405235290527344,5e-05,7239,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T03:09:37,1775956177.2794127,2,16000,2013.4294560999842,0.6961007714271545,4.046494960784912,-5.2746782302856445,-3.0521936416625977,5e-05,7239,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T03:09:37,1775956177.2854128,2,16000,2011.18150169999,0.6960038542747498,4.1626434326171875,-5.343932151794434,-3.048027992248535,5e-05,7239,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T03:14:37,1775956477.3012521,2,17500,2376.546025000018,0.6457502245903015,3.743417263031006,-5.6373186111450195,-3.6803436279296875,5e-05,8739,2,-9422.23267498017,48.339230681429065,-9206.887157819847
02,2026-04-12T03:14:37,1775956477.311744,2,17500,2382.5391033999913,0.6457405090332031,3.66318416595459,-5.778544902801514,-3.6720526218414307,5e-05,8739,2,-10615.636503848244,59.433854582810184,-9726.859971546866
03,2026-04-12T03:14:37,1775956477.3212535,2,17500,2393.9130874999973,0.645784854888916,4.664552688598633,-5.771020889282227,-3.6832737922668457,5e-05,8739,2,-8927.3766985048,43.750713388882545,-8923.561767536092
04,2026-04-12T03:14:37,1775956477.3303845,2,17500,2396.083705199999,0.6455798745155334,3.744032144546509,-6.630180835723877,-3.67486572265625,5e-05,8739,2,-9100.667727444948,48.38488756991211,-8973.354733352346
05,2026-04-12T03:14:37,1775956477.3393884,2,17500,2393.080735299998,0.6457934975624084,3.4406166076660156,-5.821287155151367,-3.670469284057617,5e-05,8739,2,-9084.561568840643,49.94863600045657,-9383.458518556323
06,2026-04-12T03:14:37,1775956477.3484142,2,17500,2397.0705841000017,0.6456392407417297,3.0539464950561523,-6.278948783874512,-3.683366537094116,5e-05,8739,2,-9927.269003550346,54.94806528935053,-9353.442342702001
07,2026-04-12T03:14:37,1775956477.3527834,2,17500,2402.377386999986,0.6457721590995789,4.954036712646484,-6.794358253479004,-3.6629867553710938,5e-05,8739,1,-9821.099176443893,50.69056043830613,-9821.099176443893
08,2026-04-12T03:14:37,1775956477.3577824,2,17500,2397.379622999986,0.6457617878913879,3.7719221115112305,-6.088786602020264,-3.680452585220337,5e-05,8739,1,-8442.931499267077,39.653007647528824,-8442.931499267077
09,2026-04-12T03:14:37,1775956477.364296,2,17500,2395.784699400014,0.6457077860832214,3.481210231781006,-6.201009750366211,-3.6806228160858154,5e-05,8739,1,-8691.117389095372,41.65049651866226,-8691.117389095372
10,2026-04-12T03:14:37,1775956477.3682914,2,17000,2271.4716209000035,0.6621420979499817,3.7836811542510986,-5.8041181564331055,-3.4670205116271973,5e-05,8239,1,-9358.766679246124,45.257390708823195,-9358.766679246124
11,2026-04-12T03:14:37,1775956477.3822863,2,17000,2273.0208869999915,0.6621551513671875,4.02988862991333,-5.484307289123535,-3.466858148574829,5e-05,8239,1,-8909.156332235001,43.031617395274516,-8909.156332235001
12,2026-04-12T03:14:37,1775956477.3872893,2,17000,2270.4162313000124,0.6620628237724304,3.541968822479248,-5.54001522064209,-3.45554780960083,5e-05,8239,1,-8944.63088604131,43.385458281018145,-8944.63088604131
01,2026-04-12T03:19:37,1775956777.3970377,3,18500,2638.716792799998,0.6142613291740417,4.124658107757568,-6.161369323730469,-4.105760097503662,5e-05,9739,2,-9422.23267498017,48.339230681429065,-9206.887157819847
02,2026-04-12T03:19:37,1775956777.402545,3,18500,2644.878798299993,0.6142545938491821,3.123138904571533,-6.281463146209717,-4.104382514953613,5e-05,9739,2,-10615.636503848244,59.433854582810184,-9726.859971546866
03,2026-04-12T03:19:37,1775956777.4061847,3,18500,2656.7035221999977,0.6142935156822205,4.111610412597656,-6.256049633026123,-4.092787742614746,5e-05,9739,2,-8927.3766985048,43.750713388882545,-8923.561767536092
04,2026-04-12T03:19:37,1775956777.4106963,3,18500,2659.0750803999836,0.6141002178192139,4.016915321350098,-7.373319625854492,-4.0937066078186035,5e-05,9739,2,-9100.667727444948,48.38488756991211,-8973.354733352346
05,2026-04-12T03:19:37,1775956777.4153569,3,18500,2655.787121600006,0.6142979860305786,3.730970859527588,-6.310194492340088,-4.095062255859375,5e-05,9739,2,-9084.561568840643,49.94863600045657,-9383.458518556323
06,2026-04-12T03:19:37,1775956777.419434,3,18500,2659.9777453000133,0.6141549944877625,3.9278788566589355,-6.886983871459961,-4.106111526489258,5e-05,9739,2,-9927.269003550346,54.94806528935053,-9353.442342702001
07,2026-04-12T03:19:37,1775956777.4314497,3,18500,2665.8808410000056,0.6142919659614563,4.38505220413208,-7.615640163421631,-4.0967912673950195,5e-05,9739,2,-9341.55759013856,51.386827987672646,-9581.328383291228
08,2026-04-12T03:19:37,1775956777.4414554,3,18500,2661.045919299999,0.6142734885215759,3.8892483711242676,-6.656902313232422,-4.091345310211182,5e-05,9739,2,-9512.597367677325,51.47814176463874,-8977.7644334722
09,2026-04-12T03:19:37,1775956777.452452,3,18500,2659.063985500019,0.6142271757125854,4.198548316955566,-6.916543006896973,-4.090001106262207,5e-05,9739,2,-8787.46385761275,46.62709736331469,-8739.290623354062
10,2026-04-12T03:19:37,1775956777.4594529,3,18500,2664.8945407000137,0.6143089532852173,4.995223045349121,-6.692842960357666,-4.095171928405762,5e-05,9739,2,-9439.06229863136,51.68359776281246,-9398.914488938743
11,2026-04-12T03:19:37,1775956777.469916,3,18500,2666.532262099994,0.6143154501914978,4.169558525085449,-6.319048881530762,-4.088794708251953,5e-05,9739,2,-9977.093934780361,50.43944755164935,-9443.125133507681
12,2026-04-12T03:19:37,1775956777.479426,3,18500,2663.8581903000013,0.6142316460609436,3.375269651412964,-6.264921188354492,-4.091450214385986,5e-05,9739,2,-9943.546144212442,57.493436822280565,-9444.088515126876
01,2026-04-12T03:24:37,1775957077.4875603,3,19500,2898.2857498000085,0.5843096971511841,3.5448527336120605,-6.7725324630737305,-4.521000385284424,5e-05,10739,2,-9422.23267498017,48.339230681429065,-9206.887157819847
02,2026-04-12T03:24:37,1775957077.4915605,3,19500,2904.400773900008,0.5843085646629333,3.552645206451416,-6.848148822784424,-4.52227783203125,5e-05,10739,2,-10615.636503848244,59.433854582810184,-9726.859971546866
03,2026-04-12T03:24:37,1775957077.4970706,3,19500,2917.453861499991,0.5843441486358643,3.159914493560791,-6.917220115661621,-4.498887062072754,5e-05,10739,2,-8927.3766985048,43.750713388882545,-8923.561767536092
04,2026-04-12T03:24:37,1775957077.5010726,3,19500,2919.2144760999945,0.5841612815856934,3.1985278129577637,-8.424192428588867,-4.503906726837158,5e-05,10739,2,-9100.667727444948,48.38488756991211,-8973.354733352346
05,2026-04-12T03:24:37,1775957077.505442,3,19500,2916.0055278000073,0.5843454003334045,4.108726978302002,-6.989015102386475,-4.4941840171813965,5e-05,10739,2,-9084.561568840643,49.94863600045657,-9383.458518556323
06,2026-04-12T03:24:37,1775957077.5114446,3,19500,2920.184478400013,0.5842170119285583,3.334963321685791,-7.701104164123535,-4.507948875427246,5e-05,10739,2,-9927.269003550346,54.94806528935053,-9353.442342702001
07,2026-04-12T03:24:37,1775957077.5159557,3,19500,2926.9007927000057,0.5843548774719238,3.677121162414551,-8.582169532775879,-4.504804611206055,5e-05,10739,2,-9341.55759013856,51.386827987672646,-9581.328383291228
08,2026-04-12T03:24:37,1775957077.5219526,3,19500,2921.803747900005,0.5843245983123779,4.3762664794921875,-7.575757026672363,-4.517765045166016,5e-05,10739,2,-9512.597367677325,51.47814176463874,-8977.7644334722
09,2026-04-12T03:24:37,1775957077.525462,3,19500,2919.5404455000244,0.5842862129211426,3.348815441131592,-7.804506301879883,-4.516720771789551,5e-05,10739,2,-8787.46385761275,46.62709736331469,-8739.290623354062
10,2026-04-12T03:24:37,1775957077.530464,3,19500,2925.687053600006,0.5843620896339417,3.128361463546753,-7.62166690826416,-4.507440090179443,5e-05,10739,2,-9439.06229863136,51.68359776281246,-9398.914488938743
11,2026-04-12T03:24:37,1775957077.5339637,3,19500,2927.5088687999814,0.5843673348426819,4.143032073974609,-7.168956279754639,-4.507411003112793,5e-05,10739,2,-9977.093934780361,50.43944755164935,-9443.125133507681
12,2026-04-12T03:24:37,1775957077.5394778,3,19500,2924.898673799995,0.5842850804328918,4.270767688751221,-6.914466381072998,-4.504791259765625,5e-05,10739,2,-9943.546144212442,57.493436822280565,-9444.088515126876
01,2026-04-12T03:29:37,1775957377.5494826,3,21000,3287.0622863000026,0.5421134829521179,3.978212833404541,-8.303813934326172,-5.126398086547852,5e-05,12239,2,-9422.23267498017,48.339230681429065,-9206.887157819847
02,2026-04-12T03:29:37,1775957377.5544822,3,21000,3292.8755119999987,0.5421108603477478,4.494487285614014,-8.172992706298828,-5.130891799926758,5e-05,12239,2,-10615.636503848244,59.433854582810184,-9726.859971546866
