case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
relaxed_cap_1p0_paper_like_mpc_tes,paper_like_mpc_tes,96,19159.387464202417,19159.387464202417,207.96599420241355,434085.34117939364,7171.241179393572,5085.9,0.0,18383.9328,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.20417956680426944,0.6163031920695128,0,13933.099120265495,13523.618760385189,0.029000000000000005,0.09151496437944974,0.06251496437944973,0.014812199980951846,0.014812199980951846,optimal_relaxed_modes,relaxed,False,,0.42503387978142104,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.8413884275924959,37,0
