step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
703,9343,2024-04-08 07:45:00,default_mpc,0.029,0.0,0.19434177818630893,-0.771210504836701,0.0,10297.768525580605,optimal_relaxed_modes,0.000968400010606274,False,,3470.4472717651543
704,9344,2024-04-08 08:00:00,default_mpc,0.15,2768.58,0.23337767574421306,-0.7712048801313611,0.0,10297.768525580605,optimal_relaxed_modes,0.0012734999763779342,False,,3470.421960591125
705,9345,2024-04-08 08:15:00,default_mpc,0.029,0.0,0.2886145347752402,-0.7711971980855215,0.0,10297.768525580605,optimal_relaxed_modes,0.0016740000282879919,False,,3470.3873913848465
706,9346,2024-04-08 08:30:00,default_mpc,0.029,0.0,0.339844606543709,-0.771188339316369,0.0,10297.768525580605,optimal_relaxed_modes,0.0018493999959900975,False,,3470.3475269236606
707,9347,2024-04-08 08:45:00,default_mpc,0.029,0.0,0.3873585834022763,-0.7711584228334395,0.0,10297.768525580605,optimal_relaxed_modes,0.0013830999960191548,False,,3470.212902750478
708,9348,2024-04-08 09:00:00,default_mpc,0.15,3753.66,0.43142647966030934,1.0,0.0,2327.846675689201,optimal_relaxed_modes,0.0014597999979741871,False,,-4500.0
709,9349,2024-04-08 09:15:00,default_mpc,0.029,0.0,0.3539999992553599,-0.771012345959048,0.0,10297.768525580605,optimal_relaxed_modes,0.0012444999883882701,False,,3469.555556815716
710,9350,2024-04-08 09:30:00,default_mpc,0.029,0.0,0.10346786382969667,-0.7709269293978323,0.0,10297.768525580605,optimal_relaxed_modes,0.0012055000115651637,False,,3469.1711822902453
711,9351,2024-04-08 09:45:00,default_mpc,0.029,0.0,0.1103342070618732,-0.7708438355321612,0.0,10297.768525580605,optimal_relaxed_modes,0.0010541999945417047,False,,3468.7972598947254
712,9352,2024-04-08 10:00:00,default_mpc,0.15,4395.78,0.19187879596654167,-0.7707776487326893,0.0,10297.768525580605,optimal_relaxed_modes,0.0010164999985136092,False,,3468.4994192971017
713,9353,2024-04-08 10:15:00,default_mpc,0.029,0.0,0.2310350323949915,-0.7707220056431539,0.0,10297.768525580605,optimal_relaxed_modes,0.001117000007070601,False,,3468.2490253941924
714,9354,2024-04-08 10:30:00,default_mpc,0.029,0.0,0.28644219039859165,-0.7706743513598123,0.0,10297.768525580605,optimal_relaxed_modes,0.0013098000199534,False,,3468.0345811191555
715,9355,2024-04-08 10:45:00,default_mpc,0.029,0.0,0.3378302133733882,-0.7706337219101986,0.0,10297.768525580605,optimal_relaxed_modes,0.0015543999907094985,False,,3467.8517485958937
716,9356,2024-04-08 11:00:00,default_mpc,0.083,4728.96,0.38549067718553526,1.0,0.0,2330.0734548092614,optimal_relaxed_modes,0.001138599996920675,False,,-4500.0
717,9357,2024-04-08 11:15:00,default_mpc,0.029,0.0,0.3111267418726249,-0.7705705668519998,0.0,10297.768525580605,optimal_relaxed_modes,0.0011881999962497503,False,,3467.567550833999
718,9358,2024-04-08 11:30:00,default_mpc,0.029,0.0,0.0617211671666874,-0.7705483123582871,0.0,10297.768525580605,optimal_relaxed_modes,0.0010588000004645437,False,,3467.467405612292
719,9359,2024-04-08 11:45:00,default_mpc,0.029,0.0,0.06991601609952638,-0.7705301784438991,0.0,10297.768525580605,optimal_relaxed_modes,0.0009731999889481813,False,,3467.3858029975463
720,9360,2024-04-08 12:00:00,default_mpc,0.029,4668.66,0.15518371806400674,-0.7704988657835484,0.0,10297.768525580605,optimal_relaxed_modes,0.000994300004094839,False,,3467.244896025968
721,9361,2024-04-08 12:15:00,default_mpc,0.029,0.0,0.1961298823389595,-0.7704632778553825,0.0,10297.768525580605,optimal_relaxed_modes,0.0011186999909114093,False,,3467.0847503492214
722,9362,2024-04-08 12:30:00,default_mpc,0.029,0.0,0.25406973369180536,-0.7704263962075092,0.0,10297.768525580605,optimal_relaxed_modes,0.0010318999993614852,False,,3466.9187829337916
723,9363,2024-04-08 12:45:00,default_mpc,0.029,0.0,0.3078065779546478,-0.770389037279905,0.0,10297.768525580605,optimal_relaxed_modes,0.0009519000013824552,False,,3466.750667759573
724,9364,2024-04-08 13:00:00,default_mpc,0.083,4293.06,0.35764533826507,0.3918405044516241,0.0,5067.871905702969,optimal_relaxed_modes,0.0009769000171218067,False,,-1763.2822700323086
725,9365,2024-04-08 13:15:00,default_mpc,0.029,0.0,0.25069919728216844,-0.7703304166145946,0.0,10297.768525580605,optimal_relaxed_modes,0.0010996999917551875,False,,3466.4868747656756
726,9366,2024-04-08 13:30:00,default_mpc,0.029,0.0,0.03957305314232852,-0.7703027510124089,0.0,10297.768525580605,optimal_relaxed_modes,0.001023100019665435,False,,3466.3623795558397
727,9367,2024-04-08 13:45:00,default_mpc,0.029,0.0,0.04843385273790248,-0.7702761220483784,0.0,10297.768525580605,optimal_relaxed_modes,0.000990399974398315,False,,3466.2425492177026
728,9368,2024-04-08 14:00:00,default_mpc,0.083,3374.28,0.13568068542052708,-0.7702630724487061,0.0,10297.768525580605,optimal_relaxed_modes,0.0010047999967355281,False,,3466.183826019177
729,9369,2024-04-08 14:15:00,default_mpc,0.029,0.0,0.17757832624154982,-0.7702565495389808,0.0,10297.768525580605,optimal_relaxed_modes,0.0019030000257771462,False,,3466.1544729254138
730,9370,2024-04-08 14:30:00,default_mpc,0.029,0.0,0.23686446706557354,-0.7702539346080914,0.0,10297.768525580605,optimal_relaxed_modes,0.0019097999902442098,False,,3466.1427057364117
731,9371,2024-04-08 14:45:00,default_mpc,0.029,0.0,0.29184980104917285,-0.7702548359402824,0.0,10297.768525580605,optimal_relaxed_modes,0.0015383999852929264,False,,3466.146761731271
