controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,tes_use_response_count,tes_source_response_count
default_mpc,2880,8640,2024-04-01 00:00:00,2024-04-30 23:45:00,0,121.48161889999756,0,7071328.4359787125,6866772.115978713,278764.2684577508,10894.165908958423,10894.165908958423,1031668.0519707138,552531.4241000406,0.0,0.4892812648604249,0.07866370513956751,25.14600007887642,33.16970902647292,0,0,0,352,2521
