case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
relaxed_cap_0p95_paper_like_mpc_tes,paper_like_mpc_tes,96,19341.474114483375,19341.474114483375,390.0526444833766,433185.86382840906,6271.763828409031,5085.9,0.0,18320.91795,856.1817900000024,15699.756501051688,0.5,0.5,0.15,0.35,-0.35,0.15,0.5,0,8799.713771349909,14943.802453251323,0.10528698672930023,0.029,-0.07628698672930023,0.014038400026038289,0.014038400026038289,optimal_relaxed_modes,relaxed,False,,0.29382863387978486,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.4825114801624375,25,0
