timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,2114.50126982568,0.5043498000013642,0.003569185786612217,2,3090.0,3090.0
2025-07-01 00:15:00,1,optimal,2122.002352836468,0.6103414999961387,0.0022425234269961227,2,3090.0000000000005,3090.0
2025-07-01 00:30:00,2,optimal,2148.7300214151387,0.4128973000042606,0.0006547465511689472,2,3090.0000000000805,3090.0
2025-07-01 00:45:00,3,optimal,2197.5342213532995,0.3549752999970224,8.772132306736942e-05,2,3090.0,3090.0
2025-07-01 01:00:00,4,optimal,2227.9016518860362,0.6518679000146221,0.0038305010073711606,2,3090.0,3090.0
2025-07-01 01:15:00,5,optimal,2255.1763665040353,0.619543499982683,0.0022688961791604767,2,3090.0,3090.0
2025-07-01 01:30:00,6,optimal,2274.897188862983,0.4987912999931723,0.0014494853707508035,2,3090.0000000000005,3090.0
2025-07-01 01:45:00,7,optimal,2308.0873827217074,0.33145639998838305,0.0006667612490072147,2,3090.0,3090.0
2025-07-01 02:00:00,8,optimal,2303.133303568822,0.3849117999779992,0.000358690021524594,2,3090.0000000000996,3090.0
2025-07-01 02:15:00,9,optimal,2329.953720804207,0.2823148000170477,7.892439651543793e-05,2,3090.0000000001482,3090.0
2025-07-01 02:30:00,10,optimal,2321.2432615678954,0.5339880999817979,0.004080674415310629,2,3090.0,3090.0
2025-07-01 02:45:00,11,optimal,2353.26498772859,0.6612566000258084,0.0035577853993474305,2,3090.0,3090.0
2025-07-01 03:00:00,12,optimal,2335.1629801006848,0.6186678000085521,0.0035354035259550407,2,3090.0,3090.0
2025-07-01 03:15:00,13,optimal,2336.270115862887,0.6205993999901693,0.0031996357314878154,2,3090.0000000000005,3090.0
2025-07-01 03:30:00,14,optimal,2354.4020625654293,0.7487899000116158,0.0032099277522824395,2,3090.000000000001,3090.0
2025-07-01 03:45:00,15,optimal,2357.1323537763797,0.5598167999996804,0.00339364882918313,2,3090.0000000000014,3090.0
2025-07-01 04:00:00,16,optimal,2358.5725294309773,0.7405908000073396,0.0033342253834128897,2,3090.000000000001,3090.0
2025-07-01 04:15:00,17,optimal,2350.4521546526785,0.5914189000031911,0.003722671646104925,2,3090.0,3090.0
2025-07-01 04:30:00,18,optimal,2311.4499911157527,0.33224259997950867,4.641766221380832e-05,2,3090.0000000000005,3090.0
2025-07-01 04:45:00,19,optimal,2306.038600050101,0.29832810000516474,0.0001683607201565147,2,3090.0000000000005,3090.0
2025-07-01 05:00:00,20,optimal,2282.019342605639,0.3969861000077799,0.0005148567087275422,2,3090.000000000426,3090.0
2025-07-01 05:15:00,21,optimal,2290.622754225236,0.4692235999973491,0.0007898705710298028,2,3090.0,3090.0
2025-07-01 05:30:00,22,optimal,2277.6085749884533,0.5588373999926262,0.0015828969783979352,2,3090.0,3090.0
2025-07-01 05:45:00,23,optimal,2240.4668820140646,0.5360247000062373,0.0027845044219361806,2,3090.0,3090.0
2025-07-01 06:00:00,24,optimal,2232.9763104334666,0.6506282999762334,0.003610940633306531,2,3090.0000000000005,3090.0
2025-07-01 06:15:00,25,optimal,2226.5925968801057,0.7943763000075705,0.002858560544252446,2,3090.000000000198,3090.0
2025-07-01 06:30:00,26,optimal,2226.247314237395,0.7835859000042547,0.00445609673696471,2,3090.0000000000005,3090.0
2025-07-01 06:45:00,27,optimal,2231.0364193034243,0.8515315999975428,0.004706558495443244,2,3090.0,3090.0
2025-07-01 07:00:00,28,optimal,2199.6297113102005,0.7627149999898393,0.003478655895006813,2,3090.0,3090.0
2025-07-01 07:15:00,29,optimal,2221.536347511351,1.1305415999959223,0.0036192106324424026,2,3090.0,3090.0
2025-07-01 07:30:00,30,optimal,2224.251657146637,3.487800899980357,0.0038224027977170963,2,3090.0000000000005,3090.0
2025-07-01 07:45:00,31,optimal,2221.0520894402525,1.0815109999966808,0.004107499812330603,2,3090.000000000001,3090.0
2025-07-01 08:00:00,32,optimal,2230.191870665939,4.104113399982452,0.004989723898199138,2,3090.0,3090.0
2025-07-01 08:15:00,33,optimal,2237.7528700182156,1.3227264000161085,0.0033440474401861455,2,3090.0000000000005,3090.0
2025-07-01 08:30:00,34,optimal,2246.9801185536403,1.00784360000398,0.003632439883109023,2,3090.0,3090.0
2025-07-01 08:45:00,35,optimal,2244.9099112298763,1.0250802999944426,0.004796235192573114,2,3090.0000000000196,3090.0
2025-07-01 09:00:00,36,optimal,2257.2500003329305,1.036007199989399,0.004154108037582062,2,3090.000000000061,3090.0
2025-07-01 09:15:00,37,optimal,2250.263324717641,1.1765903999912553,0.004781940654790817,2,3090.0,3090.0
2025-07-01 09:30:00,38,optimal,2238.773816449094,1.2618331999983639,0.0030741724988671984,2,3090.0000000000005,3090.0
2025-07-01 09:45:00,39,optimal,2211.007203772947,1.1091160999785643,0.0029975531346918497,2,3090.0,3090.0
2025-07-01 10:00:00,40,optimal,2210.044307908463,0.8913023000059184,0.004221980487251529,2,3090.0,3090.0
2025-07-01 10:15:00,41,optimal,2207.4581450682367,0.9809510000050068,0.003274629955672739,2,3090.0000000000005,3090.0
2025-07-01 10:30:00,42,optimal,2158.607731844221,1.2299207000178285,0.0035387560047075496,2,3090.0000000000005,3090.0
2025-07-01 10:45:00,43,optimal,2184.1999485212973,1.0119580999889877,0.0038608929244226694,2,3090.0000000000005,3090.0
2025-07-01 11:00:00,44,optimal,2178.0850408070382,0.9427845999889541,0.003986973341419518,2,3090.0,3090.0
