timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,13910.77766294333,0.0353025000076741,1.4895261789916394e-05,-1,21090.0,18000.0
2025-07-01 00:15:00,1,optimal,13919.60524475695,0.04821720000472851,6.193757287361408e-05,-1,21090.0,18000.0
2025-07-01 00:30:00,2,optimal,13931.131742281883,0.044717600001604296,0.0002729492950319241,-1,21090.0,18000.0
2025-07-01 00:45:00,3,optimal,13937.64825072535,0.03832979999424424,9.277344507791712e-05,-1,21090.0,18000.0
2025-07-01 01:00:00,4,optimal,13946.058782160113,0.23889439999766182,2.1527814792169406e-05,-1,21090.0,18000.0
2025-07-01 01:15:00,5,optimal,14154.736856524252,0.04006289999233559,0.0004729334883079,-1,21049.2,18000.0
2025-07-01 01:30:00,6,optimal,14355.051392486153,0.04213470000831876,0.00029925814699313885,-1,21049.2,18000.0
2025-07-01 01:45:00,7,optimal,14557.853542271316,0.08095389998925384,0.00027072172842397367,-1,21049.2,18000.0
2025-07-01 02:00:00,8,optimal,14759.108899594927,0.03956439999456052,0.0001071725018147269,-1,21090.0,18000.0
2025-07-01 02:15:00,9,optimal,14985.23308456183,0.03811140000470914,0.00012995100551805151,-1,21090.0,18000.0
2025-07-01 02:30:00,10,optimal,15210.666888406124,0.036691900008008815,6.911532763945922e-05,-1,21090.0,18000.0
2025-07-01 02:45:00,11,optimal,15436.987423411838,0.039629899998544715,2.8511914389157777e-05,-1,21090.0,18000.0
2025-07-01 03:00:00,12,optimal,15664.19050164875,0.036237699998309836,0.0,2,21090.00000000009,21090.0
2025-07-01 03:15:00,13,optimal,15955.714842877462,0.040229400008684024,0.0042408103304382725,2,21090.0,21090.0
2025-07-01 03:30:00,14,optimal,16132.886041176573,0.2815800999960629,0.0002403587891455062,2,21090.0,21090.0
2025-07-01 03:45:00,15,optimal,16374.346850624412,0.2696938000008231,0.0002260113325712333,2,21090.0,21090.0
2025-07-01 04:00:00,16,optimal,16660.445940230427,0.0755877000046894,0.00286124161891468,2,21049.2,21090.0
2025-07-01 04:15:00,17,optimal,16950.761336128624,0.03993159999663476,0.0007223504221296004,2,21090.0,21090.0
2025-07-01 04:30:00,18,optimal,17256.533387338513,0.040558699998655356,0.00021748264577524327,2,21090.0,21090.0
2025-07-01 04:45:00,19,optimal,17644.062140248316,0.040844799994374625,0.004298478295424137,2,21090.0,21090.0
2025-07-01 05:00:00,20,optimal,17912.51861620609,0.04261200000473764,0.0015397093330506463,2,21049.2,21090.0
2025-07-01 05:15:00,21,optimal,18531.68851410207,0.04063670001050923,0.0007379285044668693,2,21049.2,21090.0
2025-07-01 05:30:00,22,optimal,19155.402341006542,0.2151707000011811,0.00015681331184859597,2,21049.2,21090.0
2025-07-01 05:45:00,23,optimal,19797.273065917794,0.03893749999406282,0.000489619418623499,2,21049.2,21090.0
2025-07-01 06:00:00,24,optimal,20425.835322967057,0.04123950000212062,0.00011382004045031323,2,20842.62,21090.0
2025-07-01 06:15:00,25,optimal,21079.36805627593,0.037819400007720105,0.0002785446620597169,2,20842.62,21090.0
2025-07-01 06:30:00,26,optimal,21724.9362097281,0.038366200009477325,1.5963962375674238e-05,2,20842.62,21090.0
2025-07-01 06:45:00,27,optimal,22384.253565320632,0.20931340000242926,6.176856414180857e-05,2,20842.62,21090.0
2025-07-01 07:00:00,28,optimal,23065.22660661287,0.039938900008564815,0.0009798240978290361,2,20328.24,21090.0
2025-07-01 07:15:00,29,optimal,23877.72110920749,0.04123099999560509,0.00040976981497340694,2,20328.24,21090.0
2025-07-01 07:30:00,30,optimal,24695.45901817056,0.04145740000240039,5.264106748590274e-05,2,20328.24,21090.0
2025-07-01 07:45:00,31,optimal,25528.636681053995,0.04185329999017995,2.7678648299014696e-05,2,20328.24,21090.0
2025-07-01 08:00:00,32,optimal,26368.220555692616,0.036848399991868064,0.00013959892938556146,-1,20255.34,21090.0
2025-07-01 08:15:00,33,optimal,26679.61492261256,0.041427799995290115,0.0006790083581281265,-1,20255.34,21090.0
2025-07-01 08:30:00,34,optimal,27008.102301278617,0.04149489999690559,0.0013474507828635527,-1,20255.34,21090.0
