case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
base_cp20_paper_like_mpc_tes,paper_like_mpc_tes,96,39181.82515054351,39181.82515054351,39181.82515054351,450.43939054350835,0.0,39181.82515054351,418833.8017202362,7177.401720236219,20343.6,0.0,18929.722572827566,0.0,0.0,True,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,26914.308112030965,26459.94220867053,1274.3101487487766,12670.934573958602,174.8990679157696,3.0,0.059070303960539625,0.12293800295902782,0.0638676989984882,0.006521800009068102,0.006521800009068102,optimal_relaxed_modes,relaxed,False,,0.4917262598313979,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000005,0,0,0.0
