timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s
2025-07-01 00:00:00,0,paper_like_mpc_tes,2246.4,18000.0,0.0,27.828427124746188,0.0162,0,0.0,-2246.4,0.0,18000.0,0.0,18950.74653067772,0.0,0.5,0.46855,-0.49920000000000003,0.0,-1,optimal,0.15732999998726882
2025-07-01 00:15:00,1,paper_like_mpc_tes,2236.4274856698435,18000.0,0.0,27.637383260400277,0.0162,0,0.0,-2236.4274856698435,0.0,18000.0,0.0,18950.74653067772,0.0,0.46855,0.4372542321434745,-0.49698388570440966,0.0022161142955903768,-1,optimal,0.15732999998726882
2025-07-01 00:30:00,2,paper_like_mpc_tes,2226.127697112687,18000.0,0.0,27.43504571603488,0.0162,0,0.0,-2226.127697112687,0.0,18000.0,0.0,18950.74653067772,0.0,0.4372542321434745,0.40611716478972654,-0.49469504380281937,0.0022888419015902883,-1,optimal,0.15732999998726882
2025-07-01 00:45:00,3,paper_like_mpc_tes,2215.5447396043865,18000.0,0.0,27.22228093207841,0.0162,0,0.0,-2215.5447396043865,0.0,18000.0,0.0,18950.74653067772,0.0,0.40611716478972654,0.3751426514906041,-0.49234327546764145,0.0023517683351779173,-1,optimal,0.15732999998726882
2025-07-01 01:00:00,4,paper_like_mpc_tes,2204.7239309937154,18000.0,0.0,27.0,0.0162,0,0.0,-2204.7239309937154,0.0,18000.0,0.0,18950.74653067772,0.0,0.3751426514906041,0.3443339144566128,-0.48993865133193676,0.0024046241357046916,-1,optimal,0.15732999998726882
2025-07-01 01:15:00,5,paper_like_mpc_tes,2193.7116076443867,18000.0,0.0,26.769154760876006,0.0162,0,0.0,-2193.7116076443867,0.0,18000.0,0.0,18950.74653067772,0.0,0.3443339144566128,0.3136935307265459,-0.4874914683654193,0.0024471829665174694,-1,optimal,0.15732999998726882
2025-07-01 01:30:00,6,paper_like_mpc_tes,2182.554926015625,18000.0,0.0,26.53073372946036,0.0162,0,0.0,-2182.554926015625,0.0,18000.0,0.0,18950.74653067772,0.0,0.3136935307265459,0.2832234210998545,-0.48501220578125,0.002479262584169306,-1,optimal,0.15732999998726882
2025-07-01 01:45:00,7,paper_like_mpc_tes,2171.3016607309687,18000.0,0.0,26.285757861212645,0.0162,0,0.0,-2171.3016607309687,0.0,18000.0,0.0,18950.74653067772,0.0,0.2832234210998545,0.2529248418791522,-0.4825114801624375,0.0025007256188124827,-1,optimal,0.15732999998726882
2025-07-01 02:00:00,8,paper_like_mpc_tes,2160.0,18000.0,0.0,26.035276180410083,0.0162,0,0.0,-2160.0,0.0,18000.0,0.0,18950.74653067772,0.0,0.2529248418791522,0.22279837945821265,-0.48,0.0025114801624375183,-1,optimal,0.15732999998726882
2025-07-01 02:15:00,9,paper_like_mpc_tes,2148.6983392690313,18000.0,0.0,25.780361288064512,0.0162,0,0.0,-2148.6983392690313,0.0,18000.0,0.0,18950.74653067772,0.0,0.22279837945821265,0.1928439477786359,-0.4774885198375625,0.0025114801624374627,-1,optimal,0.15732999998726882
2025-07-01 02:30:00,10,paper_like_mpc_tes,2137.445073984375,18000.0,0.0,25.522104768880208,0.0162,0,0.0,-2137.445073984375,0.0,18000.0,0.0,18950.74653067772,0.0,0.1928439477786359,0.1630607886660747,-0.47498779421875004,0.0025007256188124827,-1,optimal,0.15732999998726882
2025-07-01 02:45:00,11,paper_like_mpc_tes,2126.2883923556133,18000.0,0.0,25.26161251692057,0.0162,0,5425.485433368273,3299.19704101266,773.6111646044025,18773.6111646044,0.0,18950.74653067772,0.0,0.1630607886660747,0.2088014393969175,0.7331548980028133,1.2081426922215632,0,optimal,0.15732999998726882
2025-07-01 03:00:00,12,paper_like_mpc_tes,2115.2760690062846,18000.0,0.0,25.0,0.0162,0,0.0,-2115.2760690062846,0.0,18000.0,0.0,18950.74653067772,0.0,0.2088014393969175,0.1793182043854651,-0.47006134866806326,-1.2032162466708765,-1,optimal,0.15732999998726882
2025-07-01 03:15:00,13,paper_like_mpc_tes,2104.4552603956135,18000.0,0.0,24.73838748307943,0.0162,0,0.0,-2104.455260395612,0.0,18000.0,0.0,18950.74653067772,0.0,0.1793182043854651,0.15,-0.46765672453235824,0.0024046241357050246,-1,optimal,0.15732999998726882
2025-07-01 03:30:00,14,paper_like_mpc_tes,2093.8723028873123,18000.0,0.0,24.477895231119792,0.0162,0,6270.370386269159,4176.498083381846,880.0666686699141,18880.066668669915,0.0,18950.74653067772,0.0,0.15,0.20793191782474787,0.9281106851959658,1.3957674097283241,0,optimal,0.15732999998726882
2025-07-01 03:45:00,15,paper_like_mpc_tes,2083.5725143301565,18000.0,0.0,24.219638711935488,0.0162,0,0.0,-2083.5725143301565,0.0,18000.0,0.0,18950.74653067772,0.0,0.20793191782474787,0.17888944472236112,-0.46301611429559036,-1.3911267994915562,-1,optimal,0.15732999998726882
2025-07-01 04:00:00,16,paper_like_mpc_tes,2073.6,18000.0,0.0,23.964723819589917,0.0162,0,0.0,-2073.6,0.0,18000.0,0.0,18950.74653067772,0.0,0.17888944472236112,0.14999999999999997,-0.4608,0.0022161142955903768,-1,optimal,0.15732999998726882
2025-07-01 04:15:00,17,paper_like_mpc_tes,2063.997463734213,18000.0,0.0,23.714242138787352,0.0162,0,4123.313092350192,2059.315628615979,609.5374496361242,18609.537449636126,0.0,18950.74653067772,0.0,0.14999999999999997,0.17852660595299968,0.4576256952479954,0.9184256952479954,0,optimal,0.15732999998726882
2025-07-01 04:30:00,18,paper_like_mpc_tes,2054.806025067293,18000.0,0.0,23.46926627053964,0.0162,0,6554.806025067293,4500.0,915.9055591584789,18915.90555915848,0.0,18950.74653067772,0.0,0.17852660595299968,0.24093734265002323,1.0,0.5423743047520047,0,optimal,0.15732999998726882
2025-07-01 04:45:00,19,paper_like_mpc_tes,2046.065043150708,18000.0,0.0,23.230845239123994,0.0162,0,0.0,-2046.065043150708,0.0,18000.0,0.0,18950.74653067772,0.0,0.24093734265002323,0.2123993039349384,-0.45468112070015737,-1.4546811207001573,-1,optimal,0.15732999998726882
2025-07-01 05:00:00,20,paper_like_mpc_tes,2037.8119482109646,18000.0,40.8,23.0,0.0162,0,0.0,-2037.8119482109646,0.0,17959.2,0.0,18950.74653067772,0.0,0.2123993039349384,0.18399016055781864,-0.4528470996024366,0.001834021097720795,-1,optimal,0.15732999998726882
2025-07-01 05:15:00,21,paper_like_mpc_tes,2030.082081267633,18000.0,0.0,22.77771906792159,0.0162,0,6530.082081267633,4500.0,912.7903422397218,18912.79034223972,0.0,18950.74653067772,0.0,0.18399016055781864,0.24639816547753973,1.0,1.4528470996024365,0,optimal,0.15732999998726882
2025-07-01 05:30:00,22,paper_like_mpc_tes,2022.9085427976745,18000.0,0.0,22.564954283965115,0.0162,0,0.0,-2022.9085427976745,0.0,18000.0,0.0,18950.74653067772,0.0,0.24639816547753973,0.21817901441149995,-0.44953523173281656,-1.4495352317328165,-1,optimal,0.15732999998726882
2025-07-01 05:45:00,23,paper_like_mpc_tes,2016.3220509941202,18000.0,0.0,22.362616739599723,0.0162,0,0.0,-2016.3220509941202,0.0,18000.0,0.0,18950.74653067772,0.0,0.21817901441149995,0.19006545197382033,-0.44807156688758226,0.0014636648452343026,-1,optimal,0.15732999998726882
2025-07-01 06:00:00,24,paper_like_mpc_tes,2010.350810226049,18000.0,247.38,22.17157287525381,0.0162,0,6510.350810226049,4500.0,910.3042020884823,18662.92420208848,0.0,18950.74653067772,0.0,0.19006545197382033,0.2524704192478334,1.0,1.4480715668875823,0,optimal,0.15732999998726882
2025-07-01 06:15:00,25,paper_like_mpc_tes,2005.0203902631515,18000.0,0.0,21.99264077008409,0.0162,0,0.0,-2005.0203902631515,0.0,18000.0,0.0,18950.74653067772,0.0,0.2524704192478334,0.22449667861788797,-0.4455600867251448,-1.4455600867251448,-1,optimal,0.15732999998726882
2025-07-01 06:30:00,26,paper_like_mpc_tes,2000.3536167820496,18000.0,0.0,21.82658663883506,0.0162,0,0.0,-2000.3536167820496,0.0,18000.0,0.0,18950.74653067772,0.0,0.22449667861788797,0.19660174115660614,-0.44452302595156656,0.0010370607735782356,-1,optimal,0.15732999998726882
2025-07-01 06:45:00,27,paper_like_mpc_tes,1996.3704736232457,18000.0,0.0,21.67412155078982,0.0162,0,0.0,-1996.3704736232457,0.0,18000.0,0.0,18950.74653067772,0.0,0.19660174115660614,0.1687760725968161,-0.44363788302738794,0.0008851429241786279,-1,optimal,0.15732999998726882
