scenario_id,location_id,pv_capacity_mwp,tes_capacity_mwh_th,critical_peak_uplift,critical_peak_window_set,controller,engine,run_dir,status,energyplus_exit_code,temp_violation_ratio_gt27c,temp_violation_hours_gt27c,zone_temp_max_c,facility_energy_kwh,grid_import_kwh,pv_generation_kwh,pv_spill_kwh,pv_used_kwh,pv_self_consumption_ratio,pv_facility_load_coverage_ratio,peak_grid_kw,total_cost,energy_cost,critical_peak_duration_h,critical_peak_grid_kwh,critical_peak_avg_grid_kw,critical_peak_pv_used_kwh,critical_peak_tes_discharge_kwh_th,critical_peak_tes_charge_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_discharge_cp_ratio,tes_effective_capacity_kwh_th,tes_cp_capacity_utilization,soc_initial,soc_final,soc_delta,soc_min_observed,soc_max_observed,grid_balance_max_abs_error_kw,signed_valve_max_abs_delta,signed_valve_violation_max,peak_reduction_kw,peak_reduction_ratio,critical_peak_cost_impact,critical_peak_suppression_ratio,critical_peak_grid_reduction_kwh,marginal_cp_suppression_per_mwh,marginal_peak_reduction_per_mwp,diminishing_return_after_this_capacity,is_pareto_frontier,pareto_rank,is_recommended
phase3_nanjing_pv0mwp_tes9mwh_cp20,nanjing,0.0,9.0,0.2,evening,online_energyplus_mpc,mpc_energyplus_online,results\phase3_pv_tes_sizing\online_smoke_nanjing_tes9_cp20_active_ramped\runs\phase3_nanjing_pv0mwp_tes9mwh_cp20,completed,0,0.0,0.0,25.318646560952402,151261.4043952981,151261.4043952981,0.0,0.0,0.0,,0.0,9428.20894567292,12098.398683142223,12098.398683142223,2.25,20760.237988190114,9226.772439195607,0.0,670.583069794646,0.0,0.0,2020.93347957933,0.33181847723866303,6300.0,0.10644175711026127,1.0,0.8764241847857952,-0.1235758152142048,0.8764241847857952,1.0,0.0,0.25,0.0,,,,,,,,False,True,1.0,True
