case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_final,soc_delta,soc_min,soc_max,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
cap_0p97_paper_like_mpc_tes,paper_like_mpc_tes,96,19339.350075017108,19339.350075017108,387.9286050171065,432800.33536510175,5886.2353651017875,5085.9,0.0,18320.176799999997,487.76198400000067,7187.8027958622215,0.5,0.0,-0.5,0.0,0.5,10237.486159630098,19190.525393861153,0.10101841397698244,0.028999999999999998,-0.07201841397698244,0.01567250001244247,0.01567250001244247,optimal_relaxed_modes,1.4923432754676416,31,0
