case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,mode_fractionality_mean,mode_fractionality_count,mode_fractionality_hours,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
relaxed_cap_0p97_paper_like_mpc_tes_relaxed,paper_like_mpc_tes_relaxed,96,38705.75780466852,38705.75780466852,38705.75780466852,471.60006066851906,415736097.96292615,415802803.7207304,417950.12025148905,6293.720251489085,20343.6,0.0,18313.971460108045,543.3999641080482,4157.360979629261,False,0.5,0.5,0.15,0.35,-0.35,0.15,0.85,0,15115.562227119904,21099.676970368833,0.0,6220.073126297172,0.0,3.0,0.06808351207228898,0.11711541331401505,0.04903190124172607,0.007620100048370659,0.007620100048370659,optimal_relaxed_modes,relaxed,False,,0.4848192131147498,0.1824570013911204,66,16.5,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000001,0,0,0.0
