timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message
2025-07-01 00:00:00,0,paper_like_mpc_tes,2246.4,18000.0,0.0,27.828427124746188,0.029,0,1457.8759344262064,-788.5240655737937,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.5,0.48879827686703065,-0.1752275701275097,0.0,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 00:15:00,1,paper_like_mpc_tes,2236.4274856698435,18000.0,0.0,27.637383260400277,0.029,0,1457.8759344262064,-778.551551243637,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.48879827686703065,0.4777406617391022,-0.17301145583191935,0.002216114295590349,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 00:30:00,2,paper_like_mpc_tes,2226.127697112687,18000.0,0.0,27.43504571603488,0.029,0,1457.8759344262064,-768.2517626864808,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.4777406617391022,0.4668316280375871,-0.17072261393032906,0.0022888419015902883,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 00:45:00,3,paper_like_mpc_tes,2215.5447396043865,18000.0,0.0,27.22228093207841,0.029,0,1457.8759344262064,-757.66880517818,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.4668316280375871,0.4560750343738714,-0.16837084559515111,0.002351768335177945,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 01:00:00,4,paper_like_mpc_tes,2204.7239309937154,18000.0,0.0,27.0,0.029,0,1457.8759344262064,-746.847996567509,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.4560750343738714,0.4454741080154691,-0.16596622145944645,0.002404624135704664,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 01:15:00,5,paper_like_mpc_tes,2193.7116076443867,18000.0,0.0,26.769154760876006,0.029,0,1457.8759344262064,-735.8356732181803,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.4454741080154691,0.43503143105565334,-0.16351903849292895,0.002447182966517497,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 01:30:00,6,paper_like_mpc_tes,2182.554926015625,18000.0,0.0,26.53073372946036,0.029,0,1457.8759344262064,-724.6789915894185,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.43503143105565334,0.42474892934582803,-0.16103977590875967,0.0024792625841692784,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 01:45:00,7,paper_like_mpc_tes,2171.3016607309687,18000.0,0.0,26.285757861212645,0.029,0,1457.8759344262064,-713.4257263047623,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.42474892934582803,0.41462786423803344,-0.15853905028994716,0.0025007256188125104,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 02:00:00,8,paper_like_mpc_tes,2160.0,18000.0,0.0,26.035276180410083,0.029,0,1457.8759344262064,-702.1240655737936,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.41462786423803344,0.4046688271729451,-0.15602757012750967,0.0025114801624374905,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 02:15:00,9,paper_like_mpc_tes,2148.6983392690313,18000.0,0.0,25.780361288064512,0.029,0,1457.8759344262064,-690.8224048428249,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.4046688271729451,0.3948717371365416,-0.15351608996507218,0.0025114801624374905,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 02:30:00,10,paper_like_mpc_tes,2137.445073984375,18000.0,0.0,25.522104768880208,0.029,0,1457.8759344262064,-679.5691395581687,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.3948717371365416,0.3852358409963321,-0.1510153643462597,0.0025007256188124827,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 02:45:00,11,paper_like_mpc_tes,2126.2883923556133,18000.0,0.0,25.26161251692057,0.029,0,1457.8759344262064,-668.4124579294069,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.3852358409963321,0.37575971671570335,-0.14853610176209042,0.0024792625841692784,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 03:00:00,12,paper_like_mpc_tes,2115.2760690062846,18000.0,0.0,25.0,0.029,0,1457.8759344262064,-657.4001345800782,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.37575971671570335,0.3664412794326222,-0.14608891879557293,0.002447182966517497,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 03:15:00,13,paper_like_mpc_tes,2104.4552603956135,18000.0,0.0,24.73838748307943,0.029,0,1457.8759344262064,-646.5793259694071,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.3664412794326222,0.3572777903766642,-0.14368429465986826,0.002404624135704664,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 03:30:00,14,paper_like_mpc_tes,2093.8723028873123,18000.0,0.0,24.477895231119792,0.029,0,1457.8759344262064,-635.9963684611059,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.3572777903766642,0.34826586858618275,-0.1413325263246902,0.002351768335178056,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 03:45:00,15,paper_like_mpc_tes,2083.5725143301565,18000.0,0.0,24.219638711935488,0.029,0,1457.8759344262064,-625.6965799039501,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.34826586858618275,0.3394015053754459,-0.13904368442310003,0.0022888419015901773,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 04:00:00,16,paper_like_mpc_tes,2073.6,18000.0,0.0,23.964723819589917,0.029,0,1457.8759344262064,-615.7240655737935,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.3394015053754459,0.33068008148978884,-0.13682757012750968,0.002216114295590349,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-01 04:15:00,17,paper_like_mpc_tes,2063.997463734213,18000.0,0.0,23.714242138787352,0.029,0,1457.8759344262064,-606.1215293080065,200.09347199999684,18200.093471999997,0.0,18200.093471999997,0.0,0.33068008148978884,0.32209638687532166,-0.134693673179557,0.002133896947952685,0,optimal_relaxed_modes,0.014543800003593788,relaxed,False,,0.4914813551912611,Optimization terminated successfully. (HiGHS Status 7: Optimal)
