controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
io_coupled_measured_mpc,2880,17376,2024-07-01 00:00:00,2024-07-30 23:45:00,0,441.22611839999445,0,7114902.246404331,6728177.286404331,614549.4274462983,10693.098404168157,10675.642430980963,848493.879510185,496570.03453815426,0.0,0.7551722106010734,0.2169495302793574,25.361672724863254,33.426973550521346,27.0,526.0429659631106,False,0,0,0,540,474,491.5316468262199,301,2096
