step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
322,26530,2024-10-04 08:30:00,0.0,19.363680376566926,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.364083927391313,25.527933968733578,20.025,18.65863107458706,2116.3618901697705,6868.181191156927,9885.482979014378,9885.482979014378,0.0,9885.482979014378,71.66975159785424,0.029,0.0
323,26531,2024-10-04 08:45:00,0.0,19.363949735711557,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36435160117901,25.50800552417539,20.7,19.072785830887245,2126.284453244421,6870.526289597349,9886.058978531628,9886.058978531628,0.0,9886.058978531628,71.67392759435431,0.029,0.0
324,26532,2024-10-04 09:00:00,0.0,19.364217765251567,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36461839794863,25.508947611721435,20.525,19.31808008072278,2124.0993086586345,6843.930969166273,9883.760567645553,9883.760567645553,536.82,9346.940567645554,350.51027128670825,0.15,0.0
325,26533,2024-10-04 09:15:00,0.0,19.364485000531264,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36488522407015,25.535289260105223,20.35,19.554179784812245,2125.7484342943453,6830.491630901301,9880.10548077243,9880.10548077243,0.0,9880.10548077243,71.63076473560012,0.029,0.0
326,26534,2024-10-04 09:30:00,0.0,19.364751811973683,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.365153182554,25.572225438714806,20.175,19.781383677026295,2129.9330716190375,6825.214242682902,9879.824565611621,9879.82456561162,0.0,9879.824565611621,71.62872810068426,0.029,0.0
327,26535,2024-10-04 09:45:00,0.0,19.365019204281488,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.365422733433782,25.613517296148366,20.0,19.999996440241237,2135.178485239187,6823.37780963097,9881.217257359152,9881.217257359154,0.0,9881.217257359152,71.63882511585386,0.029,0.0
328,26536,2024-10-04 10:00:00,0.0,19.3652879589638,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.365694065792347,25.628148971667333,20.5,20.159961767336842,2143.9814416430113,6837.1399251438625,9890.058202763372,9890.058202763372,1213.44,8676.618202763371,325.3731826036264,0.15,0.0
329,26537,2024-10-04 10:15:00,0.0,19.365558400591613,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36596602179658,25.631188516016653,21.0,20.30712334834442,2150.2596986901654,6843.876887382282,9894.459834131632,9894.459834131632,0.0,9894.459834131632,71.73483379745434,0.029,0.0
330,26538,2024-10-04 10:30:00,0.0,19.365830044776803,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36623809801477,25.629444360770687,21.5,20.44104028690482,2155.0796063414605,6846.872528005338,9897.365815728699,9897.365815728699,0.0,9897.365815728699,71.75590216403307,0.029,0.0
331,26539,2024-10-04 10:45:00,0.0,19.366102060884504,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.366510086702732,25.625631456811874,22.0,20.56122959497759,2159.084266015981,6848.307156504037,9899.646627508395,9899.646627508395,0.0,9899.646627508395,71.77243804943586,0.029,0.0
332,26540,2024-10-04 11:00:00,0.0,19.36637409334101,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.366781898024886,25.591857362587202,22.25,20.52376711652395,2163.025554522358,6863.333707770492,9910.681583895283,9910.681583895283,2286.72,7623.961583895283,158.19720286582714,0.083,0.0
333,26541,2024-10-04 11:15:00,0.0,19.366645993348463,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.367052230883044,25.54529589322347,22.5,20.48035600013886,2163.9098812842963,6870.163743649697,9912.822769182305,9912.822769182305,0.0,9912.822769182305,71.86796507657172,0.029,0.0
334,26542,2024-10-04 11:30:00,0.0,19.366917065434333,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.367320530029765,25.53513660429404,22.75,20.430837196736896,2163.2784915072702,6872.72652983804,9913.05895654635,9913.05895654635,0.0,9913.05895654635,71.86967743496105,0.029,0.0
335,26543,2024-10-04 11:45:00,0.0,19.367186381426897,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36758837637013,25.515186009333735,23.0,20.37503950943973,2162.435115301745,6875.1623354623825,9913.604489791876,9913.604489791878,0.0,9913.604489791876,71.8736325509911,0.029,0.0
336,26544,2024-10-04 12:00:00,0.0,19.367454454172474,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.367855344721992,25.514725261559946,23.75,20.60233051406129,2159.962940441596,6847.901641910026,9895.00865787581,9895.00865787581,2033.22,7861.788657875809,56.99796776959962,0.029,0.0
337,26545,2024-10-04 12:15:00,0.0,19.36772186150628,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.368122281498206,25.540584713932837,24.5,20.802136300412695,2161.6259483676813,6833.91325937664,9893.025346139746,9893.025346139746,0.0,9893.025346139746,71.72443375951316,0.029,0.0
338,26546,2024-10-04 12:30:00,0.0,19.36798881408284,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.368390329693263,25.577658925430814,25.25,20.973017380675582,2165.1777010616233,6828.2492035371515,9894.609252988726,9894.609252988726,0.0,9894.609252988726,71.73591708416826,0.029,0.0
339,26547,2024-10-04 12:45:00,0.0,19.36825630656021,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36865997627657,25.6195997172813,26.0,21.113384998134013,2168.992336067371,6826.0891354970945,9897.367360886807,9897.367360886807,0.0,9897.367360886807,71.75591336642935,0.029,0.0
340,26548,2024-10-04 13:00:00,0.0,19.368525153967497,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.3689314325176,25.634557450167062,26.0,20.959532459899098,2169.0528863777713,6839.649998054962,9911.418033467498,9911.418033467498,1220.4,8691.018033467499,180.3386241944506,0.083,0.0
341,26549,2024-10-04 13:15:00,0.0,19.36879570537222,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.369203526560305,25.6378810202183,26.0,20.804781309871217,2166.274064361633,6846.045385598861,9912.423899634949,9912.423899634947,0.0,9912.423899634949,71.86507327235338,0.029,0.0
342,26550,2024-10-04 13:30:00,0.0,19.36906748051683,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.36947575314507,25.636525812000112,26.0,20.649126854196535,2162.3614834187165,6848.633088633426,9911.739223178354,9911.739223178352,0.0,9911.739223178354,71.86010936804307,0.029,0.0
343,26551,2024-10-04 13:45:00,0.0,19.369339640835815,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.369747909082825,25.63327905789627,26.0,20.492554257204127,2158.0275681899393,6849.644512391915,9910.604250171173,9910.604250171173,0.0,9910.604250171173,71.851880813741,0.029,0.0
344,26552,2024-10-04 14:00:00,0.0,19.369611832095227,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37001991223285,25.60557508020236,25.65,20.113761406735016,2151.3762213935674,6861.616803663042,9921.148573434908,9921.148573434908,530.16,9390.988573434908,194.86301289877434,0.083,0.0
345,26553,2024-10-04 14:15:00,0.0,19.36988391163942,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37029070051304,25.567546591274514,25.3,19.736421889910954,2142.8097865260793,6866.848148300754,9921.5716964183,9921.5716964183,0.0,9921.5716964183,71.93139479903267,0.029,0.0
346,26554,2024-10-04 14:30:00,0.0,19.370155307358775,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.370559825617097,25.525558774912582,24.950000000000003,19.360568295655813,2133.8038852165027,6868.587000709684,9921.454547779047,9921.454547779047,0.0,9921.454547779047,71.93054547139809,0.029,0.0
347,26555,2024-10-04 14:45:00,0.0,19.370425264046617,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.370827115677017,25.5255004463672,24.6,18.986187696843974,2124.9991655875174,6868.879927486104,9921.953891672581,9921.953891672581,0.0,9921.953891672581,71.93416571462622,0.029,0.0
348,26556,2024-10-04 15:00:00,0.0,19.370693471611872,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.371094391623032,25.525877490430382,24.700000000000003,19.29654973358067,2124.564410776985,6847.438117713955,9883.475694060146,9883.475694060147,210.9,9672.575694060146,200.70594565174804,0.083,0.0
349,26557,2024-10-04 15:15:00,0.0,19.370960754614924,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.371361672363935,25.54731383390849,24.8,19.606656660913874,2128.6469909813372,6835.953913661486,9879.270195848436,9879.270195848436,0.0,9879.270195848436,71.62470891990117,0.029,0.0
350,26558,2024-10-04 15:30:00,0.0,19.37122803296639,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.371629872428436,25.577673496952656,24.9,19.916497166455205,2135.238207915056,6831.260692450291,9879.480685696002,9879.480685696002,0.0,9879.480685696002,71.62623497129601,0.029,0.0
351,26559,2024-10-04 15:45:00,0.0,19.371495773372224,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.371899379287093,25.611631622244378,25.0,20.2260569453133,2143.144335775644,6829.485317306157,9881.57145888712,9881.57145888712,0.0,9881.57145888712,71.64139307693162,0.029,0.0
352,26560,2024-10-04 16:00:00,0.0,19.37176462683736,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37217034915225,25.623310309345907,25.0,20.2260569453133,2147.2126820817584,6840.59109235796,9897.989566253715,9897.989566253715,51.06,9846.929566253715,204.3237884997646,0.083,0.0
353,26561,2024-10-04 16:15:00,0.0,19.372034865202707,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37244181444222,25.625307228073066,25.0,20.2260569453133,2148.8543699888023,6845.821181780617,9900.41933776985,9900.41933776985,0.0,9900.41933776985,71.77804019883142,0.029,0.0
354,26562,2024-10-04 16:30:00,0.0,19.37230608277484,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.372713354690028,25.623320395598483,25.0,20.2260569453133,2149.517020124868,6847.932252870842,9901.212986887516,9901.212986887516,0.0,9901.212986887516,71.7837941549345,0.029,0.0
355,26563,2024-10-04 16:45:00,0.0,19.37257758555307,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.372984796892553,25.619623769294332,25.0,20.2260569453133,2149.774557810066,6848.75271653979,9901.493785795536,9901.493785795536,0.0,9901.493785795536,71.78582994701763,0.029,0.0
356,26564,2024-10-04 17:00:00,0.0,19.372849076768603,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.373256066802362,25.590868455640535,24.675,19.718412229716147,2140.723840111909,6860.941111934033,9924.681309411755,9924.681309411753,0.0,9924.681309411755,372.1755491029408,0.15,0.0
357,26565,2024-10-04 17:15:00,0.0,19.37312043282851,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.373526076215335,25.551624127311335,24.35,19.213306100041894,2129.695700794424,6866.187033786567,9927.18794923571,9927.18794923571,0.0,9927.18794923571,71.9721126319589,0.029,0.0
358,26566,2024-10-04 17:30:00,0.0,19.373391072488285,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.373794369684493,25.508419859048857,24.025,18.710823149257862,2118.715533435317,6867.838461947031,9929.678444675821,9929.678444675821,0.0,9929.678444675821,71.9901687238997,0.029,0.0
359,26567,2024-10-04 17:45:00,0.0,19.373660223917472,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.374060775316703,25.51890779953757,23.7,18.211051191273775,2108.4318343011932,6867.997001273833,9933.730195277598,9933.730195277598,0.0,9933.730195277598,72.01954391576258,0.029,0.0
360,26568,2024-10-04 18:00:00,0.0,19.373927573457888,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37432762486108,25.51878430274511,23.275,18.529255638612646,2107.0059147067764,6846.123011720873,9883.955060918228,9883.955060918228,0.0,9883.955060918228,370.6483147844335,0.15,0.0
361,26569,2024-10-04 18:15:00,0.0,19.374194201055644,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.3745944574799,25.540543680626282,22.85,18.815567989216603,2109.387797474745,6833.944229034565,9878.715051177824,9878.715051177824,0.0,9878.715051177824,71.62068412103922,0.029,0.0
362,26570,2024-10-04 18:30:00,0.0,19.374461042130108,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.374862223473354,25.571627869016563,22.425,19.071923958078344,2113.607606315856,6828.842980673084,9878.112903474208,9878.112903474208,0.0,9878.112903474208,71.61631855018801,0.029,0.0
363,26571,2024-10-04 18:45:00,0.0,19.374728341440864,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.375131327744658,25.606450694097948,22.0,19.30007464657191,2118.3792331974746,6826.805278904776,9879.074796547782,9879.074796547782,0.0,9879.074796547782,71.62329227497142,0.029,0.0
364,26572,2024-10-04 19:00:00,0.0,19.374996776589455,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.375401932592858,25.618422271987345,21.5,18.99231339514574,2115.4945900628736,6838.034807872634,9907.493651801557,9907.493651801558,0.0,9907.493651801557,445.83721433107,0.18,0.0
365,26573,2024-10-04 19:15:00,0.0,19.375266631148513,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.375673045601488,25.620596640452725,21.0,18.679502295637715,2110.1614516263407,6843.192144263534,9912.104912202141,9912.104912202141,0.0,9912.104912202141,71.86276061346553,0.029,0.0
366,26574,2024-10-04 19:30:00,0.0,19.37553749007175,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37594424128931,25.618874950497737,20.5,18.36171483137463,2104.1568941760447,6845.137642612751,9915.519544236884,9915.519544236882,0.0,9915.519544236884,71.88751669571741,0.029,0.0
367,26575,2024-10-04 19:45:00,0.0,19.37580864442716,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.376215350458896,25.615617387226322,20.0,18.039043653191065,2098.093197690965,6845.764677383841,9919.364884527251,9919.36488452725,0.0,9919.364884527251,71.91539541282258,0.029,0.0
368,26576,2024-10-04 20:00:00,0.0,19.37607979684753,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.376486306418926,25.584320001248848,19.875,17.832720637298003,2098.3842032311413,6859.4816617852775,9920.971459525781,9920.971459525781,0.0,9920.971459525781,446.4437156786601,0.18,0.0
369,26577,2024-10-04 20:15:00,0.0,19.376350829425245,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37675589149952,25.54113425744977,19.75,17.626901530186124,2096.661102013481,6865.537963003779,9925.588337297346,9925.588337297346,0.0,9925.588337297346,71.96051544540576,0.029,0.0
370,26578,2024-10-04 20:30:00,0.0,19.37662109993688,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.377023589490697,25.530328953159415,19.625,17.421587940836815,2093.9135302705395,6867.61900900242,9929.197532146474,9929.197532146474,0.0,9929.197532146474,71.98668210806194,0.029,0.0
371,26579,2024-10-04 20:45:00,0.0,19.376889741457074,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.377290806645984,25.510712072927777,19.5,17.21679059674774,2091.3051267611636,6869.531228385865,9933.465597325132,9933.465597325132,0.0,9933.465597325132,72.01762558060722,0.029,0.0
372,26580,2024-10-04 21:00:00,0.0,19.377157199041704,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37755716032922,25.51175277631993,19.375,17.186167404556773,2082.68147019046,6843.286041329108,9914.763719588373,9914.763719588373,0.0,9914.763719588373,371.803639484564,0.15,0.0
373,26581,2024-10-04 21:15:00,0.0,19.377423984450036,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.377823547665884,25.53767069209553,19.25,17.154808453278132,2078.1006812598853,6829.7561915782535,9910.016137000135,9910.016137000133,0.0,9910.016137000135,71.84761699325098,0.029,0.0
374,26582,2024-10-04 21:30:00,0.0,19.37769035496538,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.378091048988015,25.574162147749764,19.125,17.122721165278612,2075.917050248961,6824.12130199517,9908.810592569858,9908.810592569858,0.0,9908.810592569858,71.83887679613147,0.029,0.0
375,26583,2024-10-04 21:45:00,0.0,19.37795729929196,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37836012342068,25.615219136937593,19.0,17.089918686900713,2074.7437704442377,6821.825199741611,9908.98714411218,9908.98714411218,0.0,9908.98714411218,71.84015679481331,0.029,0.0
376,26584,2024-10-04 22:00:00,0.0,19.3782255871829,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.378630969161755,25.630818834906353,19.0,16.944063048404477,2076.6580018636,6834.5524761718025,9923.201640871035,9923.201640871035,0.0,9923.201640871035,205.90643404807398,0.083,0.0
377,26585,2024-10-04 22:15:00,0.0,19.37849554727887,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.378902480610215,25.63548872838874,19.0,16.7974317843821,2076.491237651012,6840.535796842516,9929.066568701506,9929.066568701506,0.0,9929.066568701506,71.98573262308592,0.029,0.0
378,26586,2024-10-04 22:30:00,0.0,19.378766725866473,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.379174183092445,25.635796121443924,19.0,16.65002231000762,2075.3220374276166,6842.948088260921,9933.502522621844,9933.502522621844,0.0,9933.502522621844,72.01789328900837,0.029,0.0
379,26587,2024-10-04 22:45:00,0.0,19.37903833283444,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37944588715285,25.63436559760339,19.0,16.501815727644427,2073.7932227521483,6843.89640784977,9937.576314461883,9937.576314461883,0.0,9937.576314461883,72.04742827984866,0.029,0.0
380,26588,2024-10-04 23:00:00,0.0,19.379310036101586,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.379717517318646,25.60307989716563,18.925,16.6410272228284,2079.7262173494582,6858.637525439595,9923.208811904437,9923.208811904438,0.0,9923.208811904437,205.90658284701706,0.083,0.0
381,26589,2024-10-04 23:15:00,0.0,19.379581703221273,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.37998777708279,25.558933558952578,18.85,16.7773821833215,2083.4981075691985,6865.313283809695,9922.027813164972,9922.02781316497,0.0,9922.027813164972,71.93470164544605,0.029,0.0
382,26590,2024-10-04 23:30:00,0.0,19.3798526481764,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.380256108009938,25.52779698613567,18.775,16.910922663039422,2086.034277053352,6867.76751044304,9919.913633826356,9919.913633826356,0.0,9919.913633826356,71.91937384524108,0.029,0.0
383,26591,2024-10-04 23:45:00,0.0,19.38012194352298,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.38052307515491,25.504940475198893,18.7,17.041713688738586,2088.322388754933,6869.273020778813,9917.78571638658,9917.78571638658,0.0,9917.78571638658,71.90394644380271,0.029,0.0
384,26592,2024-10-05 00:00:00,0.0,19.3803895925489,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,19.380789038148627,25.507483100505098,18.775,16.910922663039422,2078.4415131512064,6841.972035084364,9924.528129006881,9924.528129006881,0.0,9924.528129006881,71.95282893529989,0.029,0.0
