case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
high_spread_cp20_paper_like_mpc_tes,paper_like_mpc_tes,96,40289.57615414121,40289.57615414121,246.7716637412068,419387.8726390131,7731.472639013149,20343.6,0.0,18948.015797911517,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,32727.872740034472,32314.12163675551,0.034277600063492224,0.14030964258857653,0.1060320425250843,0.012058199965395033,0.012058199965395033,optimal,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.5144399132748552,16,0,0.0
