step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,crah_fan_set,crah_t_set,chiller_t_set,q_tes_net_kw_th,tes_set_written
0,0,2024-01-01 00:00:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0030722999945282936,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
1,1,2024-01-01 00:15:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001282599987462163,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2,2,2024-01-01 00:30:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012396000092849135,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
3,3,2024-01-01 00:45:00,mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011286999797448516,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
