case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
strict_cap_1p0_paper_like_mpc_tes,paper_like_mpc_tes,96,19216.043232725613,19216.043232725613,264.62176272561584,435379.5573523242,8465.457352324109,5085.9,0.0,18383.9328,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.4979246263553488,0.7259650518253544,0,7643.247214799183,7118.506323338005,0.038472141385988146,0.13932347747498558,0.10085133608899743,0.02620639998349361,0.02620639998349361,optimal,strict,True,,1.2212453270876722e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.9829338969479551,34,0
