case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_final,soc_delta,soc_min,soc_max,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
cap_0p95_paper_like_mpc_tes,paper_like_mpc_tes,96,19330.120622103175,19330.120622103175,378.699152103174,432800.1910635744,5886.09106357446,5085.9,0.0,18320.176799999997,855.4406400000007,15314.083736217119,0.5,0.0,-0.5,0.0,0.5,8726.81377134992,17680.90438282926,0.10578317255909081,0.028999999999999995,-0.07678317255909081,0.015418800001498312,0.015418800001498312,optimal_relaxed_modes,1.4825114801624375,25,0
