timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,13382.944511272397,0.09204310000041005,5.436738983752729e-16,-1,751.6,0.0
2025-07-01 00:15:00,1,optimal,15185.160432224508,0.08169440000074246,4.791492092993024e-16,-1,751.6000000000001,0.0
2025-07-01 00:30:00,2,optimal,16987.37635521614,0.07063500000003842,2.1415777993136863e-16,-1,751.6,0.0
2025-07-01 00:45:00,3,optimal,18789.59228024628,0.08433609999974578,0.0,-1,751.6,0.0
2025-07-01 01:00:00,4,optimal,20591.808207313905,0.08259470000029978,0.0,-1,751.6,0.0
2025-07-01 01:15:00,5,optimal,21935.114136417993,0.08766719999948691,0.0,-1,751.6,0.0
2025-07-01 01:30:00,6,optimal,23278.42006755753,0.07163440000022092,0.0,-1,751.6,0.0
2025-07-01 01:45:00,7,optimal,24621.726000731498,0.07859230000030948,0.0,-1,751.6,0.0
2025-07-01 02:00:00,8,optimal,25965.03193593888,0.08027260000017122,0.0,-1,751.5999999999998,0.0
2025-07-01 02:15:00,9,optimal,26525.832873178657,0.09506169999986014,0.0,-1,751.6,0.0
2025-07-01 02:30:00,10,optimal,27086.633812449814,0.08271359999980632,0.0,-1,751.6,0.0
2025-07-01 02:45:00,11,optimal,27647.43475375134,0.07539290000022447,0.0,-1,751.6,0.0
2025-07-01 03:00:00,12,optimal,28208.235697082207,0.0761227000002691,0.0,-1,751.6000000000001,0.0
2025-07-01 03:15:00,13,optimal,28501.106642441413,0.12552099999993516,0.0,-1,751.6,0.0
2025-07-01 03:30:00,14,optimal,28793.97758982794,0.10279429999991407,0.0,-1,751.6000000000004,0.0
2025-07-01 03:45:00,15,optimal,29086.84853924077,0.10885710000002291,0.0,-1,751.6000000000078,0.0
2025-07-01 04:00:00,16,optimal,29379.719490678897,0.12078329999985726,0.0,-1,751.6,0.0
2025-07-01 04:15:00,17,optimal,29379.715444141308,0.11086839999916265,0.0,-1,751.5999999999999,0.0
2025-07-01 04:30:00,18,optimal,29379.711399626984,0.12706310000066878,0.0,-1,751.6000000000001,0.0
2025-07-01 04:45:00,19,optimal,29379.707357134914,0.11279199999989942,0.0,-1,751.6000000000001,0.0
2025-07-01 05:00:00,20,optimal,29379.703316664094,0.10866669999995793,0.0,0,751.6000000000001,751.5999999999999
2025-07-01 05:15:00,21,optimal,29374.250178213508,0.1223868000006405,0.0,0,751.6000000000003,751.6000000000003
2025-07-01 05:30:00,22,optimal,29368.79704178215,0.1201866000001246,0.0,0,751.6,751.6000000000003
2025-07-01 05:45:00,23,optimal,29363.343907369006,0.1237740999995367,0.0,0,751.6,751.6000000000003
2025-07-01 06:00:00,24,optimal,29357.890774973068,0.11582269999962591,0.0,0,131.86000000000016,751.6000000000003
2025-07-01 06:15:00,25,optimal,29382.900109593327,0.2082276000001002,0.0,0,629.5600000000006,751.6000000000003
2025-07-01 06:30:00,26,optimal,29407.909446228776,0.17406080000000657,0.0,0,629.56,751.6000000000003
2025-07-01 06:45:00,27,optimal,29432.91878487841,0.1301225000006525,0.0,0,629.56,751.6000000000003
2025-07-01 07:00:00,28,optimal,29457.928125541217,0.11445829999956914,0.0,2,629.56,751.6000000000003
2025-07-01 07:15:00,29,optimal,29452.114133216193,0.0967382999997426,0.0,2,629.56,751.6000000000003
2025-07-01 07:30:00,30,optimal,29451.30014290233,0.10405830000036076,0.0,2,629.56,751.6000000000003
2025-07-01 07:45:00,31,optimal,29450.486154598628,0.10453009999946516,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 08:00:00,32,optimal,29449.672168304074,0.10556929999984277,0.0,2,629.56,751.6000000000003
2025-07-01 08:15:00,33,optimal,29239.18815401767,0.10355230000004667,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 08:30:00,34,optimal,29028.704141738406,0.10030210000059014,0.0,2,629.56,751.6000000000003
2025-07-01 08:45:00,35,optimal,28818.220131465285,0.09440039999935834,0.0,2,629.5600000000002,751.6000000000003
2025-07-01 09:00:00,36,optimal,28607.7361231973,0.10447199999998702,0.0,2,629.56,751.6000000000003
2025-07-01 09:15:00,37,optimal,27786.107116933446,0.052225499999622116,0.0,2,629.5600000000002,751.6000000000003
2025-07-01 09:30:00,38,optimal,26964.47811267273,0.10270800000034797,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 09:45:00,39,optimal,26142.84911041411,0.10393139999996492,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 10:00:00,40,optimal,25321.22011015668,0.0908553999997821,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 10:15:00,41,optimal,24355.456111899344,0.09795970000050147,0.0,2,629.5600000000001,751.6000000000003
2025-07-01 10:30:00,42,optimal,23389.692115641144,0.09568510000008246,1.5553769537047157e-16,2,629.56,751.6000000000003
2025-07-01 10:45:00,43,optimal,22423.92812138107,0.09529400000064925,0.0,2,629.56,751.6000000000003
2025-07-01 11:00:00,44,optimal,21458.164129118126,0.08169689999976981,0.0,2,629.56,751.6000000000003
2025-07-01 11:15:00,45,optimal,20132.80253645761,0.10306700000001001,0.0,2,629.56,751.6000000000003
2025-07-01 11:30:00,46,optimal,18843.89974307018,0.12124560000029305,4.209677892646831e-05,2,629.5600000000002,751.6000000000003
2025-07-01 11:45:00,47,optimal,17560.011714656102,0.23347310000008292,0.00021255448454050288,2,1126.0,751.6000000000003
2025-07-01 12:00:00,48,optimal,16271.858808415436,0.20627669999976206,0.0001997346846159132,2,3090.0000000000005,751.6000000000003
2025-07-01 12:15:00,49,optimal,14492.425465710732,0.2245810000003985,0.0004949628618626409,2,2476.629544932776,751.6000000000003
2025-07-01 12:30:00,50,optimal,12707.443561520151,0.2291536000002452,0.0006011378893312184,2,2506.2490771617636,751.6000000000003
2025-07-01 12:45:00,51,optimal,10922.19037616945,0.248911899999257,0.0007391567968348139,2,2534.267730247992,751.6000000000003
2025-07-01 13:00:00,52,optimal,9135.055210910403,0.22662209999998595,0.0007524019314464076,2,3089.9999999999945,751.6000000000003
2025-07-01 13:15:00,53,optimal,7808.165247768572,0.2160346999999092,0.0009324236060228797,2,3090.0,751.6000000000003
2025-07-01 13:30:00,54,optimal,6481.13972042516,0.2573333000000275,0.0012067556829930034,2,3090.0000000000673,751.6000000000003
2025-07-01 13:45:00,55,optimal,5153.850718977021,0.2584251000007498,0.0016260601156532681,2,3089.9999999999504,751.6000000000003
2025-07-01 14:00:00,56,optimal,3824.7644136348435,0.23125400000026275,0.0019444047428878596,2,3090.00000000015,751.6000000000003
2025-07-01 14:15:00,57,optimal,3279.319970464097,0.30274550000012823,0.0024187134145898835,2,3090.0000000001173,751.6000000000003
2025-07-01 14:30:00,58,optimal,2733.6766157188513,0.26277329999993526,0.0031126570395557805,2,3090.0000000000164,751.6000000000003
2025-07-01 14:45:00,59,optimal,2186.9096426339183,0.3478471999997055,0.0037579145382585642,2,3090.0,751.6000000000003
2025-07-01 15:00:00,60,optimal,1640.2380183888747,1.0797556999996232,0.004267140204093713,2,3090.0000000000023,751.6000000000003
2025-07-01 15:15:00,61,optimal,1361.813234984598,1.2365712000000713,0.004843260816028756,2,3090.0,751.6000000000003
2025-07-01 15:30:00,62,optimal,1082.3153701587762,0.9985637999998289,0.004521840540751173,2,3090.0,751.6000000000003
