timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-01-01 16:15:00,7022.282039377888,7022.282039377888,0.0,0.0
2025-01-01 16:30:00,7018.20587040074,7018.20587040074,0.0,0.0
2025-01-01 16:45:00,7014.283977843212,7014.283977843212,0.0,0.0
2025-01-01 17:00:00,7014.727016720419,7014.727016720419,0.0,0.0
2025-01-01 17:15:00,7015.104914105403,7015.104914105403,0.0,0.0
2025-01-01 17:30:00,7015.412474771126,7015.412474771126,0.0,0.0
2025-01-01 17:45:00,7015.6458890343765,7015.6458890343765,0.0,0.0
2025-01-01 18:00:00,7007.955967735594,7007.955967735594,0.0,0.0
2025-01-01 18:15:00,7001.518178562866,7001.518178562866,0.0,0.0
2025-01-01 18:30:00,6996.188812836817,6996.188812836817,0.0,0.0
2025-01-01 18:45:00,6991.788580480654,6991.788580480654,0.0,0.0
2025-01-01 19:00:00,6992.210523703824,6992.210523703824,0.0,0.0
2025-01-01 19:15:00,6992.643166562952,6992.643166562952,0.0,0.0
2025-01-01 19:30:00,6993.086293185741,6993.086293185741,0.0,0.0
2025-01-01 19:45:00,6993.539342763924,6993.539342763924,0.0,0.0
2025-01-01 20:00:00,6994.834899122802,6994.834899122802,0.0,0.0
2025-01-01 20:15:00,6996.221222256832,6996.221222256832,0.0,0.0
2025-01-01 20:30:00,6997.706054032619,6997.706054032619,0.0,0.0
2025-01-01 20:45:00,6999.299817403129,6999.299817403129,0.0,0.0
2025-01-01 21:00:00,6998.871093073949,6998.871093073949,0.0,0.0
2025-01-01 21:15:00,6998.444321937972,6998.444321937972,0.0,0.0
2025-01-01 21:30:00,6998.019781237565,6998.019781237565,0.0,0.0
2025-01-01 21:45:00,6997.597539581863,6997.597539581863,0.0,0.0
2025-01-01 22:00:00,6997.897574607997,6997.897574607997,0.0,0.0
2025-01-01 22:15:00,6998.201355453016,6998.201355453016,0.0,0.0
2025-01-01 22:30:00,6998.508947970314,6998.508947970314,0.0,0.0
2025-01-01 22:45:00,6998.820353374307,6998.820353374307,0.0,0.0
2025-01-01 23:00:00,6999.217481779288,6999.217481779288,0.0,0.0
2025-01-01 23:15:00,6999.61119744825,6999.61119744825,0.0,0.0
2025-01-01 23:30:00,7000.001340554527,7000.001340554527,0.0,0.0
2025-01-01 23:45:00,7000.387687590542,7000.387687590542,0.0,0.0
2025-01-02 00:00:00,6997.737062161418,6997.737062161418,0.0,0.0
2025-01-02 00:15:00,6995.351889342434,6995.351889342434,0.0,0.0
2025-01-02 00:30:00,6993.198882091411,6993.198882091411,0.0,0.0
2025-01-02 00:45:00,6991.25094544309,6991.25094544309,0.0,0.0
2025-01-02 01:00:00,6987.489500497658,6987.489500497658,0.0,0.0
2025-01-02 01:15:00,6984.438736211473,6984.438736211473,0.0,0.0
2025-01-02 01:30:00,6981.935798709503,6981.935798709503,0.0,0.0
2025-01-02 01:45:00,6979.860378842832,6979.860378842832,0.0,0.0
2025-01-02 02:00:00,6981.405673989177,6981.405673989177,0.0,0.0
2025-01-02 02:15:00,6983.192172690479,6983.192172690479,0.0,0.0
2025-01-02 02:30:00,6985.267240049142,6985.267240049142,0.0,0.0
2025-01-02 02:45:00,6987.693989099129,6987.693989099129,0.0,0.0
2025-01-02 03:00:00,6984.537855430261,6984.537855430261,0.0,0.0
2025-01-02 03:15:00,6981.967033712404,6981.967033712404,0.0,0.0
2025-01-02 03:30:00,6979.849081155041,6979.849081155041,0.0,0.0
2025-01-02 03:45:00,6978.085884294258,6978.085884294258,0.0,0.0
2025-01-02 04:00:00,6978.149349080726,6978.149349080726,0.0,0.0
2025-01-02 04:15:00,6978.214582867474,6978.214582867474,0.0,0.0
2025-01-02 04:30:00,6978.280674386486,6978.280674386486,0.0,0.0
2025-01-02 04:45:00,6978.347455473286,6978.347455473286,0.0,0.0
2025-01-02 05:00:00,6979.174358314451,6979.174358314451,0.0,0.0
2025-01-02 05:15:00,6980.076539791943,6980.076539791943,0.0,0.0
2025-01-02 05:30:00,6981.06209521525,6981.06209521525,0.0,0.0
2025-01-02 05:45:00,6982.141513587572,6982.141513587572,0.0,0.0
2025-01-02 06:00:00,6981.520784269688,6981.520784269688,0.0,0.0
2025-01-02 06:15:00,6980.932673767078,6980.932673767078,0.0,0.0
2025-01-02 06:30:00,6980.3757941130925,6980.3757941130925,0.0,0.0
2025-01-02 06:45:00,6979.847725520122,6979.847725520122,0.0,0.0
2025-01-02 07:00:00,6979.868421812048,6979.868421812048,0.0,0.0
2025-01-02 07:15:00,6979.889531314981,6979.889531314981,0.0,0.0
2025-01-02 07:30:00,6979.910810056143,6979.910810056143,0.0,0.0
2025-01-02 07:45:00,6979.932189405192,6979.932189405192,0.0,0.0
2025-01-02 08:00:00,6981.662625734946,6981.662625734946,0.0,0.0
2025-01-02 08:15:00,6983.706279003456,6983.706279003456,0.0,0.0
2025-01-02 08:30:00,6986.140245494705,6986.140245494705,0.0,0.0
2025-01-02 08:45:00,6989.069075216731,6989.069075216731,0.0,0.0
2025-01-02 09:00:00,6990.408352912409,6990.408352912409,0.0,0.0
2025-01-02 09:15:00,6991.80814373275,6991.80814373275,0.0,0.0
2025-01-02 09:30:00,6993.266134991864,6993.266134991864,0.0,0.0
2025-01-02 09:45:00,6994.779814945761,6994.779814945761,0.0,0.0
2025-01-02 10:00:00,6996.099640553364,6996.099640553364,0.0,0.0
2025-01-02 10:15:00,6997.401519289016,6997.401519289016,0.0,0.0
2025-01-02 10:30:00,6998.667657663556,6998.667657663556,0.0,0.0
2025-01-02 10:45:00,6999.879967032071,6999.879967032071,0.0,0.0
2025-01-02 11:00:00,7001.947360046567,7001.947360046567,0.0,0.0
2025-01-02 11:15:00,7004.198791311121,7004.198791311121,0.0,0.0
2025-01-02 11:30:00,7006.658016977731,7006.658016977731,0.0,0.0
2025-01-02 11:45:00,7009.332645427675,7009.332645427675,0.0,0.0
2025-01-02 12:00:00,7009.410174658848,7009.410174658848,0.0,0.0
2025-01-02 12:15:00,7009.482369726089,7009.482369726089,0.0,0.0
2025-01-02 12:30:00,7009.549430902587,7009.549430902587,0.0,0.0
2025-01-02 12:45:00,7009.611411069292,7009.611411069292,0.0,0.0
2025-01-02 13:00:00,7011.252621992716,7011.252621992716,0.0,0.0
2025-01-02 13:15:00,7012.866332038578,7012.866332038578,0.0,0.0
2025-01-02 13:30:00,7014.4359642370055,7014.4359642370055,0.0,0.0
2025-01-02 13:45:00,7015.944770611913,7015.944770611913,0.0,0.0
2025-01-02 14:00:00,7017.366757255688,7017.366757255688,0.0,0.0
2025-01-02 14:15:00,7018.842834097776,7018.842834097776,0.0,0.0
2025-01-02 14:30:00,7020.378082880537,7020.378082880537,0.0,0.0
2025-01-02 14:45:00,7021.974846160505,7021.974846160505,0.0,0.0
2025-01-02 15:00:00,7020.379926487209,7020.379926487209,0.0,0.0
2025-01-02 15:15:00,7018.845820874084,7018.845820874084,0.0,0.0
2025-01-02 15:30:00,7017.370708972086,7017.370708972086,0.0,0.0
2025-01-02 15:45:00,7015.950053198271,7015.950053198271,0.0,0.0
2025-01-02 16:00:00,7015.570836968398,7015.570836968398,0.0,0.0
2025-01-02 16:15:00,7015.132010772983,7015.132010772983,0.0,0.0
2025-01-02 16:30:00,7014.6373854779085,7014.6373854779085,0.0,0.0
2025-01-02 16:45:00,7014.090840025587,7014.090840025587,0.0,0.0
2025-01-02 17:00:00,7014.295863568783,7014.295863568783,0.0,0.0
2025-01-02 17:15:00,7014.502065790821,7014.502065790821,0.0,0.0
2025-01-02 17:30:00,7014.709297459282,7014.709297459282,0.0,0.0
2025-01-02 17:45:00,7014.917851491417,7014.917851491417,0.0,0.0
2025-01-02 18:00:00,7006.485600079553,7006.485600079553,0.0,0.0
2025-01-02 18:15:00,6999.517435621136,6999.517435621136,0.0,0.0
2025-01-02 18:30:00,6993.900940859262,6993.900940859262,0.0,0.0
2025-01-02 18:45:00,6989.355495844424,6989.355495844424,0.0,0.0
2025-01-02 19:00:00,6989.946337016291,6989.946337016291,0.0,0.0
2025-01-02 19:15:00,6990.547097701509,6990.547097701509,0.0,0.0
2025-01-02 19:30:00,6991.155270027946,6991.155270027946,0.0,0.0
2025-01-02 19:45:00,6991.769546769173,6991.769546769173,0.0,0.0
2025-01-02 20:00:00,6996.192354087079,6996.192354087079,0.0,0.0
2025-01-02 20:15:00,7001.646457319866,7001.646457319866,0.0,0.0
2025-01-02 20:30:00,7008.433056165409,7008.433056165409,0.0,0.0
2025-01-02 20:45:00,7016.75718297689,7016.75718297689,0.0,0.0
2025-01-02 21:00:00,7010.323369458775,7010.323369458775,0.0,0.0
2025-01-02 21:15:00,7005.01036864621,7005.01036864621,0.0,0.0
2025-01-02 21:30:00,7000.524295458925,7000.524295458925,0.0,0.0
2025-01-02 21:45:00,6996.756903452002,6996.756903452002,0.0,0.0
2025-01-02 22:00:00,6994.952876982934,6994.952876982934,0.0,0.0
2025-01-02 22:15:00,6993.249867118506,6993.249867118506,0.0,0.0
2025-01-02 22:30:00,6991.645000856769,6991.645000856769,0.0,0.0
2025-01-02 22:45:00,6990.133718784073,6990.133718784073,0.0,0.0
2025-01-02 23:00:00,6991.922880147438,6991.922880147438,0.0,0.0
2025-01-02 23:15:00,6993.88987141323,6993.88987141323,0.0,0.0
2025-01-02 23:30:00,6996.056935807607,6996.056935807607,0.0,0.0
2025-01-02 23:45:00,6998.4486911548975,6998.4486911548975,0.0,0.0
2025-01-03 00:00:00,6994.852588185939,6994.852588185939,0.0,0.0
2025-01-03 00:15:00,6991.761859400707,6991.761859400707,0.0,0.0
2025-01-03 00:30:00,6989.090401950239,6989.090401950239,0.0,0.0
2025-01-03 00:45:00,6986.769739668705,6986.769739668705,0.0,0.0
2025-01-03 01:00:00,6985.538537470669,6985.538537470669,0.0,0.0
2025-01-03 01:15:00,6984.387150611804,6984.387150611804,0.0,0.0
2025-01-03 01:30:00,6983.31040180137,6983.31040180137,0.0,0.0
2025-01-03 01:45:00,6982.302758173126,6982.302758173126,0.0,0.0
2025-01-03 02:00:00,6984.230548169651,6984.230548169651,0.0,0.0
2025-01-03 02:15:00,6986.453492799718,6986.453492799718,0.0,0.0
2025-01-03 02:30:00,6989.025697837006,6989.025697837006,0.0,0.0
2025-01-03 02:45:00,6992.016478913028,6992.016478913028,0.0,0.0
2025-01-03 03:00:00,6989.743415809675,6989.743415809675,0.0,0.0
2025-01-03 03:15:00,6987.721342205698,6987.721342205698,0.0,0.0
2025-01-03 03:30:00,6985.91669569751,6985.91669569751,0.0,0.0
2025-01-03 03:45:00,6984.30144100083,6984.30144100083,0.0,0.0
2025-01-03 04:00:00,6983.776027488952,6983.776027488952,0.0,0.0
2025-01-03 04:15:00,6983.266436765293,6983.266436765293,0.0,0.0
2025-01-03 04:30:00,6982.772225479112,6982.772225479112,0.0,0.0
2025-01-03 04:45:00,6982.292910587765,6982.292910587765,0.0,0.0
2025-01-03 05:00:00,6983.829145525945,6983.829145525945,0.0,0.0
2025-01-03 05:15:00,6985.567352195964,6985.567352195964,0.0,0.0
2025-01-03 05:30:00,6987.54272458308,6987.54272458308,0.0,0.0
2025-01-03 05:45:00,6989.797607660952,6989.797607660952,0.0,0.0
2025-01-03 06:00:00,6986.3897361516765,6986.3897361516765,0.0,0.0
2025-01-03 06:15:00,6983.554727894181,6983.554727894181,0.0,0.0
2025-01-03 06:30:00,6981.183015627656,6981.183015627656,0.0,0.0
2025-01-03 06:45:00,6979.1880792350985,6979.1880792350985,0.0,0.0
2025-01-03 07:00:00,6979.185456064212,6979.185456064212,0.0,0.0
2025-01-03 07:15:00,6979.184424675952,6979.184424675952,0.0,0.0
2025-01-03 07:30:00,6979.1838370934975,6979.1838370934975,0.0,0.0
2025-01-03 07:45:00,6979.1834046957165,6979.1834046957165,0.0,0.0
2025-01-03 08:00:00,6981.0968298574535,6981.0968298574535,0.0,0.0
2025-01-03 08:15:00,6983.363391724535,6983.363391724535,0.0,0.0
2025-01-03 08:30:00,6986.062095907752,6986.062095907752,0.0,0.0
2025-01-03 08:45:00,6989.29555727084,6989.29555727084,0.0,0.0
2025-01-03 09:00:00,6989.699431273812,6989.699431273812,0.0,0.0
2025-01-03 09:15:00,6990.103576003586,6990.103576003586,0.0,0.0
2025-01-03 09:30:00,6990.508678768526,6990.508678768526,0.0,0.0
2025-01-03 09:45:00,6990.914582155206,6990.914582155206,0.0,0.0
2025-01-03 10:00:00,6990.717909447681,6990.717909447681,0.0,0.0
2025-01-03 10:15:00,6990.523495807857,6990.523495807857,0.0,0.0
2025-01-03 10:30:00,6990.331264919721,6990.331264919721,0.0,0.0
2025-01-03 10:45:00,6990.141035744522,6990.141035744522,0.0,0.0
2025-01-03 11:00:00,6991.217198522309,6991.217198522309,0.0,0.0
2025-01-03 11:15:00,6992.357755441616,6992.357755441616,0.0,0.0
2025-01-03 11:30:00,6993.566734849084,6993.566734849084,0.0,0.0
2025-01-03 11:45:00,6994.850351529251,6994.850351529251,0.0,0.0
2025-01-03 12:00:00,6997.086109786929,6997.086109786929,0.0,0.0
2025-01-03 12:15:00,6999.553969700416,6999.553969700416,0.0,0.0
2025-01-03 12:30:00,7002.286565609649,7002.286565609649,0.0,0.0
2025-01-03 12:45:00,7005.319736523211,7005.319736523211,0.0,0.0
2025-01-03 13:00:00,7004.556774037206,7004.556774037206,0.0,0.0
2025-01-03 13:15:00,7003.81138881185,7003.81138881185,0.0,0.0
2025-01-03 13:30:00,7003.084359206709,7003.084359206709,0.0,0.0
2025-01-03 13:45:00,7002.374186834914,7002.374186834914,0.0,0.0
2025-01-03 14:00:00,7002.849243133316,7002.849243133316,0.0,0.0
2025-01-03 14:15:00,7003.330026256518,7003.330026256518,0.0,0.0
2025-01-03 14:30:00,7003.818909219996,7003.818909219996,0.0,0.0
2025-01-03 14:45:00,7004.3154536732345,7004.3154536732345,0.0,0.0
2025-01-03 15:00:00,7004.637368693687,7004.637368693687,0.0,0.0
2025-01-03 15:15:00,7004.959818513159,7004.959818513159,0.0,0.0
2025-01-03 15:30:00,7005.28274205014,7005.28274205014,0.0,0.0
2025-01-03 15:45:00,7005.606051144749,7005.606051144749,0.0,0.0
2025-01-03 16:00:00,7004.643674639302,7004.643674639302,0.0,0.0
2025-01-03 16:15:00,7003.601047833166,7003.601047833166,0.0,0.0
2025-01-03 16:30:00,7002.505573331134,7002.505573331134,0.0,0.0
2025-01-03 16:45:00,7001.381457249457,7001.381457249457,0.0,0.0
2025-01-03 17:00:00,7001.507040322738,7001.507040322738,0.0,0.0
2025-01-03 17:15:00,7001.606537978124,7001.606537978124,0.0,0.0
2025-01-03 17:30:00,7001.678491638033,7001.678491638033,0.0,0.0
2025-01-03 17:45:00,7001.722205641175,7001.722205641175,0.0,0.0
2025-01-03 18:00:00,7000.386519818812,7000.386519818812,0.0,0.0
2025-01-03 18:15:00,6999.1180278950815,6999.1180278950815,0.0,0.0
2025-01-03 18:30:00,6997.912935382946,6997.912935382946,0.0,0.0
2025-01-03 18:45:00,6996.767822952319,6996.767822952319,0.0,0.0
2025-01-03 19:00:00,6997.615149256513,6997.615149256513,0.0,0.0
2025-01-03 19:15:00,6998.493971317489,6998.493971317489,0.0,0.0
2025-01-03 19:30:00,6999.404907597103,6999.404907597103,0.0,0.0
2025-01-03 19:45:00,7000.349309504766,7000.349309504766,0.0,0.0
2025-01-03 20:00:00,7000.17327431854,7000.17327431854,0.0,0.0
2025-01-03 20:15:00,6999.997088340966,6999.997088340966,0.0,0.0
2025-01-03 20:30:00,6999.820787854197,6999.820787854197,0.0,0.0
2025-01-03 20:45:00,6999.644374026605,6999.644374026605,0.0,0.0
2025-01-03 21:00:00,6994.533412015205,6994.533412015205,0.0,0.0
2025-01-03 21:15:00,6990.422418972993,6990.422418972993,0.0,0.0
2025-01-03 21:30:00,6987.07279242833,6987.07279242833,0.0,0.0
2025-01-03 21:45:00,6984.311430783631,6984.311430783631,0.0,0.0
2025-01-03 22:00:00,6983.276558020469,6983.276558020469,0.0,0.0
2025-01-03 22:15:00,6982.303032576042,6982.303032576042,0.0,0.0
2025-01-03 22:30:00,6981.3874386966045,6981.3874386966045,0.0,0.0
2025-01-03 22:45:00,6980.526690506716,6980.526690506716,0.0,0.0
2025-01-03 23:00:00,6983.518463991888,6983.518463991888,0.0,0.0
2025-01-03 23:15:00,6987.3704339683545,6987.3704339683545,0.0,0.0
2025-01-03 23:30:00,6992.419615743623,6992.419615743623,0.0,0.0
2025-01-03 23:45:00,6999.183772302858,6999.183772302858,0.0,0.0
2025-01-04 00:00:00,6994.459875480379,6994.459875480379,0.0,0.0
2025-01-04 00:15:00,6990.605452778906,6990.605452778906,0.0,0.0
2025-01-04 00:30:00,6987.425539395722,6987.425539395722,0.0,0.0
2025-01-04 00:45:00,6984.774863847718,6984.774863847718,0.0,0.0
2025-01-04 01:00:00,6985.3829844000775,6985.3829844000775,0.0,0.0
2025-01-04 01:15:00,6986.016204881797,6986.016204881797,0.0,0.0
2025-01-04 01:30:00,6986.67436750465,6986.67436750465,0.0,0.0
2025-01-04 01:45:00,6987.358229027922,6987.358229027922,0.0,0.0
2025-01-04 02:00:00,6987.651571770824,6987.651571770824,0.0,0.0
2025-01-04 02:15:00,6987.948418295564,6987.948418295564,0.0,0.0
2025-01-04 02:30:00,6988.249805560528,6988.249805560528,0.0,0.0
2025-01-04 02:45:00,6988.555552055816,6988.555552055816,0.0,0.0
2025-01-04 03:00:00,6987.365713853735,6987.365713853735,0.0,0.0
2025-01-04 03:15:00,6986.264135510524,6986.264135510524,0.0,0.0
2025-01-04 03:30:00,6985.24294340359,6985.24294340359,0.0,0.0
2025-01-04 03:45:00,6984.294648479105,6984.294648479105,0.0,0.0
2025-01-04 04:00:00,6984.293953618671,6984.293953618671,0.0,0.0
2025-01-04 04:15:00,6984.293776982793,6984.293776982793,0.0,0.0
2025-01-04 04:30:00,6984.293786112096,6984.293786112096,0.0,0.0
2025-01-04 04:45:00,6984.293861495245,6984.293861495245,0.0,0.0
2025-01-04 05:00:00,6984.582784910967,6984.582784910967,0.0,0.0
2025-01-04 05:15:00,6984.873030977308,6984.873030977308,0.0,0.0
2025-01-04 05:30:00,6985.164598442181,6985.164598442181,0.0,0.0
2025-01-04 05:45:00,6985.457432269391,6985.457432269391,0.0,0.0
2025-01-04 06:00:00,6984.70131166972,6984.70131166972,0.0,0.0
2025-01-04 06:15:00,6983.986156644551,6983.986156644551,0.0,0.0
2025-01-04 06:30:00,6983.308665500082,6983.308665500082,0.0,0.0
2025-01-04 06:45:00,6982.666602246227,6982.666602246227,0.0,0.0
2025-01-04 07:00:00,6982.666213442502,6982.666213442502,0.0,0.0
2025-01-04 07:15:00,6982.666158122107,6982.666158122107,0.0,0.0
2025-01-04 07:30:00,6982.666176661334,6982.666176661334,0.0,0.0
2025-01-04 07:45:00,6982.666185649863,6982.666185649863,0.0,0.0
2025-01-04 08:00:00,6982.91430563225,6982.91430563225,0.0,0.0
2025-01-04 08:15:00,6983.162055359916,6983.162055359916,0.0,0.0
2025-01-04 08:30:00,6983.408940518592,6983.408940518592,0.0,0.0
2025-01-04 08:45:00,6983.654597548755,6983.654597548755,0.0,0.0
2025-01-04 09:00:00,6983.922328823065,6983.922328823065,0.0,0.0
2025-01-04 09:15:00,6984.197414531512,6984.197414531512,0.0,0.0
2025-01-04 09:30:00,6984.48100648083,6984.48100648083,0.0,0.0
2025-01-04 09:45:00,6984.773230941459,6984.773230941459,0.0,0.0
2025-01-04 10:00:00,6985.386064781971,6985.386064781971,0.0,0.0
2025-01-04 10:15:00,6986.023110780875,6986.023110780875,0.0,0.0
2025-01-04 10:30:00,6986.685101020429,6986.685101020429,0.0,0.0
2025-01-04 10:45:00,6987.372958711034,6987.372958711034,0.0,0.0
2025-01-04 11:00:00,6987.468032173195,6987.468032173195,0.0,0.0
2025-01-04 11:15:00,6987.559414746041,6987.559414746041,0.0,0.0
2025-01-04 11:30:00,6987.647078385974,6987.647078385974,0.0,0.0
2025-01-04 11:45:00,6987.730892399781,6987.730892399781,0.0,0.0
2025-01-04 12:00:00,6989.022306587496,6989.022306587496,0.0,0.0
2025-01-04 12:15:00,6990.423126505818,6990.423126505818,0.0,0.0
2025-01-04 12:30:00,6991.9452509856965,6991.9452509856965,0.0,0.0
2025-01-04 12:45:00,6993.602462416145,6993.602462416145,0.0,0.0
2025-01-04 13:00:00,6993.60610168763,6993.60610168763,0.0,0.0
2025-01-04 13:15:00,6993.608793859039,6993.608793859039,0.0,0.0
2025-01-04 13:30:00,6993.610998394,6993.610998394,0.0,0.0
2025-01-04 13:45:00,6993.6128756928665,6993.6128756928665,0.0,0.0
2025-01-04 14:00:00,6993.167457960877,6993.167457960877,0.0,0.0
2025-01-04 14:15:00,6992.734329538396,6992.734329538396,0.0,0.0
2025-01-04 14:30:00,6992.313447441421,6992.313447441421,0.0,0.0
2025-01-04 14:45:00,6991.903492434124,6991.903492434124,0.0,0.0
2025-01-04 15:00:00,6992.3138041150805,6992.3138041150805,0.0,0.0
2025-01-04 15:15:00,6992.735114329559,6992.735114329559,0.0,0.0
2025-01-04 15:30:00,6993.168734990985,6993.168734990985,0.0,0.0
2025-01-04 15:45:00,6993.614737638137,6993.614737638137,0.0,0.0
2025-01-04 16:00:00,6994.468029763307,6994.468029763307,0.0,0.0
2025-01-04 16:15:00,6995.354927212901,6995.354927212901,0.0,0.0
2025-01-04 16:30:00,6996.27716124732,6996.27716124732,0.0,0.0
2025-01-04 16:45:00,6997.236543978084,6997.236543978084,0.0,0.0
2025-01-04 17:00:00,6996.517708779027,6996.517708779027,0.0,0.0
2025-01-04 17:15:00,6995.825477458981,6995.825477458981,0.0,0.0
2025-01-04 17:30:00,6995.158653941089,6995.158653941089,0.0,0.0
2025-01-04 17:45:00,6994.516226313758,6994.516226313758,0.0,0.0
2025-01-04 18:00:00,6994.548288822733,6994.548288822733,0.0,0.0
2025-01-04 18:15:00,6994.575591173875,6994.575591173875,0.0,0.0
2025-01-04 18:30:00,6994.597921115586,6994.597921115586,0.0,0.0
2025-01-04 18:45:00,6994.615070643376,6994.615070643376,0.0,0.0
2025-01-04 19:00:00,6992.7001931000605,6992.7001931000605,0.0,0.0
2025-01-04 19:15:00,6990.933246567405,6990.933246567405,0.0,0.0
2025-01-04 19:30:00,6989.301460163757,6989.301460163757,0.0,0.0
2025-01-04 19:45:00,6987.794208187166,6987.794208187166,0.0,0.0
2025-01-04 20:00:00,6988.265143633113,6988.265143633113,0.0,0.0
2025-01-04 20:15:00,6988.742911393124,6988.742911393124,0.0,0.0
2025-01-04 20:30:00,6989.225899860388,6989.225899860388,0.0,0.0
2025-01-04 20:45:00,6989.713401858627,6989.713401858627,0.0,0.0
2025-01-04 21:00:00,6989.224826337927,6989.224826337927,0.0,0.0
2025-01-04 21:15:00,6988.739915560205,6988.739915560205,0.0,0.0
