timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,price_total_cny_mwh,price_float_cny_mwh,price_nonfloat_cny_mwh,tou_stage,cp_flag,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,dr_flag,dr_notice_type,dr_req_kw,dr_baseline_kw,dr_event_id,dr_compensation_cny_per_kwh,dr_response_threshold,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-17 14:00:00,1592,tou_full_flat_hot_mpc_tes,mpc,31.447085729384874,27.447085729384874,18000.0,532.74,532.74,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21704.190172515708,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20557.26,0.0,2557.26,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,26.279686232538726,26.233752854708484,0.15241991269264688,0.15234370273630057,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 14:15:00,1593,tou_full_flat_hot_mpc_tes,mpc,31.829458067903232,27.829458067903232,18000.0,532.74,532.74,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21731.720980889033,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20557.26,0.0,2557.26,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,26.233752854708484,26.190228696532706,0.15234370273630057,0.15226753088493244,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 14:30:00,1594,tou_full_flat_hot_mpc_tes,mpc,32.21684284667969,28.21684284667969,18000.0,532.74,532.74,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21759.612684960935,2160.0,22000.0,22000.000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20557.26,0.0,2557.26,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,26.190228696532706,26.149128401127285,0.15226753088493244,0.15219139711948954,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 14:45:00,1595,tou_full_flat_hot_mpc_tes,mpc,32.60758122461914,28.60758122461914,18000.0,532.74,532.74,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21787.745848172577,2160.0,22000.0,21950.270513095955,49.72948690404398,0.0,0.01105099708978755,0.0,0.01105099708978755,0.01105099708978755,0.0,0.01105099708978755,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20557.26,0.0,2557.26,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,26.149128401127285,26.11083016941121,0.15219139711948998,0.15276454749995527,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 15:00:00,1596,tou_full_flat_hot_mpc_tes,mpc,33.0,29.0,18000.0,401.04,401.04,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21816.0,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.01105099708978755,0.0,0.01105099708978755,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20688.96,0.0,2688.96,0.0,21090.0,21090.000000000102,0.0,0,,0.0,0.0,,0.0,0.5,26.11083016941121,26.074581749708273,0.15276454749995527,0.1526881652262053,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 15:15:00,1597,tou_full_flat_hot_mpc_tes,mpc,33.39241877538086,29.39241877538086,18000.0,401.04,401.04,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21844.254151827423,2160.0,22000.0,21550.0,450.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20688.96,0.0,2688.96,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,26.074581749708273,26.044119582977682,0.1526881652262053,0.1584868211435922,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 15:30:00,1598,tou_full_flat_hot_mpc_tes,mpc,33.78315715332031,29.78315715332031,18000.0,401.04,401.04,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21872.38731503906,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20688.96,0.0,2688.96,0.0,21090.0,21090.000000000062,0.0,0,,0.0,0.0,,0.0,0.5,26.044119582977682,26.012651669310863,0.1584868211435922,0.15840757773302042,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 15:45:00,1599,tou_full_flat_hot_mpc_tes,mpc,34.17054193209677,30.170541932096768,18000.0,401.04,401.04,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,0,0.0,per_day_proxy,,21900.279019110967,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20688.96,0.0,2688.96,0.0,21090.0,21090.000000001342,0.0,0,,0.0,0.0,,0.0,0.5,26.012651669310863,25.983539802039036,0.15840757773302042,0.15832837394415392,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 16:00:00,1600,tou_full_flat_hot_mpc_tes,mpc,34.552914270615126,30.552914270615126,18000.0,510.42,510.42,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,1,0.0,per_day_proxy,,21927.809827484285,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20579.58,0.0,2579.58,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,25.983539802039036,25.95674253342478,0.15832837394415392,0.15824920975718185,21090.0,1.1716666666666666,False,0,0,1
2025-07-17 16:15:00,1601,tou_full_flat_hot_mpc_tes,mpc,34.92863679181897,30.928636791818967,18000.0,510.42,510.42,87.96164383561644,87.96164383561644,71.36164383561645,16.599999999999998,flat,1,0.0,per_day_proxy,,21954.861849010966,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,20579.58,0.0,2579.58,0.0,21090.0,21090.0,0.0,0,,0.0,0.0,,0.0,0.5,25.95674253342478,25.93220943862825,0.15824920975718185,0.15817008515230327,21090.0,1.1716666666666666,False,0,0,1
