controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,tes_use_response_count,tes_source_response_count
sampling,35040,0,2024-01-01 00:00:00,2024-12-31 23:45:00,0,1221.1947645000182,0,82772401.70156,80986563.72656001,3461461.534208546,12437.00468818944,12437.00468818944,0.0,1.0,0.9455687019581234,21.252946679430597,38.64489883031734,0,0,0,16440,16886
