timestamp,step,price_usd_per_mwh,pv_kw,outdoor_drybulb_C,ite_power_kw,facility_power_kw,P_grid_kw,P_spill_kw,air_temperature_C,tes_soc,tes_charge_kwth,tes_discharge_kwth,tes_capacity_kwh,pue_actual
2025-07-01 18:00:00,72,165.0,77.68213463261853,33.242640687119284,18000.0,20933.470129472586,20855.787994839968,0.0,27.1715809402647,0.4137488327845097,0.0,4500.0,18000.0,1.162970562748477
2025-07-01 18:15:00,73,165.0,87.71495013016053,33.511038844873866,18000.0,20952.794796830916,20865.079846700755,0.0,27.23003065134076,0.3456071757594218,0.0,4500.0,18000.0,1.1640441553794953
2025-07-01 18:30:00,74,165.0,79.04512879317886,33.76012004174741,18000.0,20970.728643005812,20891.683514212633,0.0,27.28966132242938,0.2774995895628465,0.0,4500.0,18000.0,1.1650404801669896
2025-07-01 18:45:00,75,165.0,83.35420325774308,33.98881767381527,18000.0,20987.194872514698,20903.840669256955,0.0,27.350357652725545,0.20942605715936943,0.0,4500.0,18000.0,1.165955270695261
2025-07-01 19:00:00,76,200.0,0.0,34.19615242270663,18000.0,21002.122974434875,21002.122974434875,0.0,27.411998990344177,0.1413865615220941,0.0,4500.0,18000.0,1.1667846096908263
2025-07-01 19:15:00,77,200.0,0.0,34.38123644919613,18000.0,22780.833639726738,22780.833639726738,0.0,27.474459853401218,0.07338108563263743,4500.0,0.0,18000.0,1.2656018688737076
2025-07-01 19:30:00,78,200.0,0.0,34.543277195067716,18000.0,22792.50057342949,22792.50057342949,0.0,27.557860471752562,0.13209439508982113,4500.0,0.0,18000.0,1.2662500318571939
2025-07-01 19:45:00,79,200.0,0.0,34.681580776970634,18000.0,22802.4584313265,22802.4584313265,0.0,27.641703440821207,0.1907783478922762,4500.0,0.0,18000.0,1.2668032461848056
2025-07-01 20:00:00,80,200.0,0.0,34.79555495773441,18000.0,21045.279956956878,21045.279956956878,0.0,27.725852750837046,0.24943295871833007,0.0,4500.0,18000.0,1.1691822198309376
2025-07-01 20:15:00,81,200.0,0.0,34.88471168241938,18000.0,21051.699241134196,21051.699241134196,0.0,27.789919825750843,0.18137345963027526,0.0,4500.0,18000.0,1.1695388467296777
2025-07-01 20:30:00,82,200.0,0.0,34.94866916824286,18000.0,22821.688795498103,22821.688795498103,0.0,27.854128029944604,0.11334799029176448,4500.000000000001,0.0,18000.0,1.2678715997498946
2025-07-01 20:45:00,83,200.0,0.0,34.98715353943162,18000.0,21059.075054839075,21059.075054839075,0.0,27.93858482384753,0.17204131629661862,0.0,4500.0,18000.0,1.1699486141577264
2025-07-01 21:00:00,84,165.0,0.0,35.0,18000.0,22825.384615384617,22825.384615384617,0.0,28.002533022872694,0.10402051302977466,4500.0,0.0,18000.0,1.268076923076923
2025-07-01 21:15:00,85,165.0,0.0,34.98715353943162,18000.0,22824.459670223692,22824.459670223692,0.0,28.08644377461903,0.16271850277325978,4500.0,0.0,18000.0,1.2680255372346496
2025-07-01 21:30:00,86,165.0,0.0,34.94866916824286,18000.0,21056.304180113486,21056.304180113486,0.0,28.1698102670461,0.22138714352187316,0.0,4500.0,18000.0,1.1697946766729714
2025-07-01 21:45:00,87,165.0,0.0,34.88471168241938,18000.0,21051.699241134196,21051.699241134196,0.0,28.23224134836533,0.1533416673414166,0.0,4500.0,18000.0,1.1695388467296777
2025-07-01 22:00:00,88,83.0,0.0,34.79555495773441,18000.0,22810.664572341495,22810.664572341495,0.0,28.293961493994384,0.08533021389905027,4500.0,0.0,18000.0,1.2672591429078608
2025-07-01 22:15:00,89,83.0,0.0,34.681580776970634,18000.0,22802.4584313265,22802.4584313265,0.0,28.37508295722792,0.14403754879210073,4500.0,0.0,18000.0,1.2668032461848056
2025-07-01 22:30:00,90,83.0,0.0,34.54327719506772,18000.0,21027.115958044873,21027.115958044873,0.0,28.455107007463972,0.20271553001770468,0.0,4500.0,18000.0,1.1681731087802707
2025-07-01 22:45:00,91,83.0,0.0,34.38123644919613,18000.0,22780.833639726738,22780.833639726738,0.0,28.513652964769243,0.1346793896440002,4500.0,0.0,18000.0,1.2656018688737076
2025-07-01 23:00:00,92,83.0,0.0,34.19615242270663,18000.0,21002.122974434875,21002.122974434875,0.0,28.59120812186914,0.1933620499491782,0.0,4500.0,18000.0,1.1667846096908263
2025-07-01 23:15:00,93,83.0,0.0,33.98881767381527,18000.0,22752.579487899315,22752.579487899315,0.0,28.64703593356135,0.12533058631550797,4500.0,0.0,18000.0,1.2640321937721841
2025-07-01 23:30:00,94,83.0,0.0,33.76012004174741,18000.0,20997.259750805966,20997.259750805966,0.0,28.721633455850277,0.18401792102235023,0.0,4367.34446099923,18000.0,1.1665144306003314
2025-07-01 23:45:00,95,83.0,0.0,33.511038844873866,18000.0,20952.794796830916,20952.794796830916,0.0,28.77487189282145,0.11799377949844488,0.0,4500.0,18000.0,1.1640441553794953
