case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
high_spread_paper_like_mpc_tes,paper_like_mpc_tes,96,39911.94229517339,39911.94229517339,39911.94229517339,247.01126717339184,0.0,39911.9422951734,419315.90906609304,7659.509066093053,20343.6,0.0,18929.722572827566,0.0,0.0,True,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,27069.687964791337,26609.523132452512,578.5940258945177,16863.863636526145,79.41203005402257,3.0,0.029030570071533424,0.1540086621839324,0.12497809211239896,0.006461800017859787,0.006461800017859787,optimal_relaxed_modes,relaxed,False,,0.4953927628564213,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000008,0,0,0.0
