controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
io_coupled_mpc,2880,26208,2024-10-01 00:00:00,2024-10-30 23:45:00,0,443.44289150001714,0,7144487.221116656,6544582.261116656,561681.8062983461,10838.588615808421,10838.588615808421,834974.1925332185,516203.0166705632,0.0,0.6841117370627391,0.12463414063092758,25.398961926974458,33.37888776819885,27.0,472.05434076600625,False,0,0,0,546,457,740.3707955550447,309,2018
