case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_final,soc_delta,soc_min,soc_max,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
high_spread_paper_like_mpc_tes,paper_like_mpc_tes,96,18861.56133882665,18861.56133882665,117.91029282665467,434192.5131374478,7278.41313744782,5085.9,0.0,18950.88618276389,0.0,0.0,0.5,0.5,0.0,0.14999999999999997,0.5,34729.36811460019,34518.470198347655,0.016199999999999996,0.0602857133126651,0.0440857133126651,0.14307799999369308,0.14307799999369308,optimal,1.5184000000000002,52,0
