case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
paper_like_mpc_tes,paper_like_mpc_tes,96,38712.9519660404,38712.9519660404,478.7942220403992,419415.31480986846,7758.91480986843,20343.6,0.0,18943.515804563012,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.15,0.85,0,27060.02782802366,26607.05314652819,0.058077673322143905,0.1221518485434431,0.0640741752212992,0.4604914999799803,0.4604914999799803,optimal,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000006,0,0,0.0
