controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
no_mpc,2880,26208,2024-10-01 00:00:00,2024-10-30 23:45:00,0,331.1425897000008,0,7204224.699217304,6604319.739217304,572612.3528508059,10321.371248749356,10321.371248749356,0.0,0.0,0.0,0.0,0.0,25.40585236590776,25.851940217342964,27.0,0.0,True,0,0,0,0,0,2078.555576202342,0,0
