step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
82,82,2024-01-01 20:30:00,1.0,6.065323505290831,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.06652355329145,24.58233329673528,0.04999999999999993,-3.3010786131505685,0.0,0.0,7020.766966503492,7020.766966503492,0.0,7020.766966503492,333.48643090891585,0.19,-0.0,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014764000079594553,False,,0.0,-0.0
83,83,2024-01-01 20:45:00,1.0,6.0661235480078135,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.067323518193394,24.581962982795922,-0.4,-3.646451577930317,0.0,0.0,7015.880847946699,7015.8808479467,0.0,7015.880847946699,333.2543402774682,0.19,-0.0,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001269900007173419,False,,0.0,-0.0
84,84,2024-01-01 21:00:00,1.0,6.066923538613559,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.068123432773184,24.581620340556796,-0.8,-3.6748026554988487,0.0,0.0,7015.502824767704,7015.502824767704,0.0,7015.502824767704,277.1123615783243,0.158,-0.0,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013111000298522413,False,,0.0,-0.0
85,85,2024-01-01 21:15:00,1.0,6.0677234783524705,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.068923298228494,24.581295859893626,-1.2,-3.7187316866739515,0.0,0.0,7014.928029040906,7014.928029040904,0.0,7014.928029040906,277.0896571471158,0.158,-0.0,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011775000020861626,False,,0.0,-0.0
86,86,2024-01-01 21:30:00,1.0,6.068523368403593,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.069723115346065,24.580984651976088,-1.6,-3.7776007971816763,0.0,0.0,7014.174136069284,7014.174136069283,0.0,7014.174136069284,277.05987837473674,0.158,-0.0,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011703000054694712,False,,0.0,-0.0
87,87,2024-01-01 21:45:00,1.0,6.069323209672245,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.070522884701379,24.580684077059782,-2.0,-3.8508056340712655,0.0,0.0,7013.260476688153,7013.260476688152,0.0,7013.260476688153,277.0237888291821,0.158,-0.0,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012248000130057335,False,,0.0,-0.0
88,88,2024-01-01 22:00:00,1.0,6.07012300289257,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.0713226067558566,24.580410453485392,-2.25,-3.9154473434921533,0.0,0.0,7012.473685520361,7012.47368552036,0.0,7012.473685520361,145.5088289745475,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012611999991349876,False,,0.0,-0.0
89,89,2024-01-01 22:15:00,1.0,6.070922748587008,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.072122282675913,24.580154245665536,-2.5,-3.9854916542450867,0.0,0.0,7011.642557566541,7011.64255756654,0.0,7011.642557566541,145.49158306950574,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011970999767072499,False,,0.0,-0.0
90,90,2024-01-01 22:30:00,1.0,6.071722447572655,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.072921913215939,24.57991249394898,-2.75,-4.060807646074898,0.0,0.0,7010.772516173553,7010.772516173553,0.0,7010.772516173553,145.47352971060124,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012185000232420862,False,,0.0,-0.0
91,91,2024-01-01 22:45:00,1.0,6.072522100817971,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.073721499002428,24.57968380229575,-3.0,-4.141268877493338,0.0,0.0,7009.869718834741,7009.8697188347405,0.0,7009.869718834741,145.45479666582088,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012169000110588968,False,,0.0,-0.0
92,92,2024-01-01 23:00:00,1.0,6.0733217089710605,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.074521040601525,24.57951555564342,-2.825,-4.28020917412564,0.0,0.0,7008.371613751082,7008.371613751083,0.0,7008.371613751082,145.42371098533496,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011665000347420573,False,,0.0,-0.0
93,93,2024-01-01 23:15:00,1.0,6.074121272680135,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.0753205406265955,24.579382858336626,-2.65,-4.426230229513428,0.0,0.0,7006.875008221854,7006.875008221853,0.0,7006.875008221854,145.3926564206035,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012783999554812908,False,,0.0,-0.0
94,94,2024-01-01 23:30:00,1.0,6.074920793491316,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.076120000615298,24.57927369767641,-2.4749999999999996,-4.57952737962259,0.0,0.0,7005.383431285313,7005.383431285313,0.0,7005.383431285313,145.36170619917027,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011548999464139342,False,,0.0,-0.0
95,95,2024-01-01 23:45:00,1.0,6.075720273498171,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.076919421586215,24.579184191889997,-2.3,-4.740306713136812,0.0,0.0,7003.900643597463,7003.900643597462,0.0,7003.900643597463,145.33093835464737,0.083,-0.0,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012900999863632023,False,,0.0,-0.0
