step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
36,36,2024-01-01 09:00:00,measured_data_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011676999856717885,False,,0.0,-0.0
37,37,2024-01-01 09:15:00,measured_data_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012665999820455909,False,,0.0,-0.0
38,38,2024-01-01 09:30:00,measured_data_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011490000179037452,False,,0.0,-0.0
39,39,2024-01-01 09:45:00,measured_data_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011470000026747584,False,,0.0,-0.0
40,40,2024-01-01 10:00:00,measured_data_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011791999568231404,False,,0.0,-0.0
41,41,2024-01-01 10:15:00,measured_data_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012863000156357884,False,,0.0,-0.0
42,42,2024-01-01 10:30:00,measured_data_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013173000188544393,False,,0.0,-0.0
43,43,2024-01-01 10:45:00,measured_data_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012131999828852713,False,,0.0,-0.0
44,44,2024-01-01 11:00:00,measured_data_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012045000330545008,False,,0.0,-0.0
45,45,2024-01-01 11:15:00,measured_data_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013006000081077218,False,,0.0,-0.0
46,46,2024-01-01 11:30:00,measured_data_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011948999599553645,False,,0.0,-0.0
47,47,2024-01-01 11:45:00,measured_data_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011546000023372471,False,,0.0,-0.0
48,48,2024-01-01 12:00:00,measured_data_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012236000038683414,False,,0.0,-0.0
49,49,2024-01-01 12:15:00,measured_data_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012002000003121793,False,,0.0,-0.0
50,50,2024-01-01 12:30:00,measured_data_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011593999806791544,False,,0.0,-0.0
51,51,2024-01-01 12:45:00,measured_data_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011372999870218337,False,,0.0,-0.0
52,52,2024-01-01 13:00:00,measured_data_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013887000386603177,False,,0.0,-0.0
53,53,2024-01-01 13:15:00,measured_data_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012195000308565795,False,,0.0,-0.0
54,54,2024-01-01 13:30:00,measured_data_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011482000118121505,False,,0.0,-0.0
55,55,2024-01-01 13:45:00,measured_data_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001153699995484203,False,,0.0,-0.0
56,56,2024-01-01 14:00:00,measured_data_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001170800009276718,False,,0.0,-0.0
57,57,2024-01-01 14:15:00,measured_data_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011976000387221575,False,,0.0,-0.0
58,58,2024-01-01 14:30:00,measured_data_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011591999791562557,False,,0.0,-0.0
59,59,2024-01-01 14:45:00,measured_data_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012585999793373048,False,,0.0,-0.0
60,60,2024-01-01 15:00:00,measured_data_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011794999591074884,False,,0.0,-0.0
61,61,2024-01-01 15:15:00,measured_data_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015343999839387834,False,,0.0,-0.0
62,62,2024-01-01 15:30:00,measured_data_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011591000366024673,False,,0.0,-0.0
63,63,2024-01-01 15:45:00,measured_data_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012335999635979533,False,,0.0,-0.0
64,64,2024-01-01 16:00:00,measured_data_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011763999937102199,False,,0.0,-0.0
65,65,2024-01-01 16:15:00,measured_data_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011741999769583344,False,,0.0,-0.0
66,66,2024-01-01 16:30:00,measured_data_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011723999632522464,False,,0.0,-0.0
67,67,2024-01-01 16:45:00,measured_data_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001166699978057295,False,,0.0,-0.0
68,68,2024-01-01 17:00:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011617999989539385,False,,0.0,-0.0
69,69,2024-01-01 17:15:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011792999575845897,False,,0.0,-0.0
70,70,2024-01-01 17:30:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013289999915286899,False,,0.0,-0.0
71,71,2024-01-01 17:45:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012221999932080507,False,,0.0,-0.0
72,72,2024-01-01 18:00:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011670999811030924,False,,0.0,-0.0
73,73,2024-01-01 18:15:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001206599990837276,False,,0.0,-0.0
74,74,2024-01-01 18:30:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011512000346556306,False,,0.0,-0.0
75,75,2024-01-01 18:45:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011493000201880932,False,,0.0,-0.0
76,76,2024-01-01 19:00:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001159299979917705,False,,0.0,-0.0
77,77,2024-01-01 19:15:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012135999859310687,False,,0.0,-0.0
78,78,2024-01-01 19:30:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013985999976284802,False,,0.0,-0.0
79,79,2024-01-01 19:45:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011746999807655811,False,,0.0,-0.0
80,80,2024-01-01 20:00:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011597999837249517,False,,0.0,-0.0
81,81,2024-01-01 20:15:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012100000167265534,False,,0.0,-0.0
82,82,2024-01-01 20:30:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014764000079594553,False,,0.0,-0.0
