timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-05 00:30:00,386,reviewfix_7day_mpc_h48,mpc,32.652568574052324,28.652568574052324,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21790.984937331767,2160.0,22000.0,21942.032749227044,57.96725077295456,0.0,0.012881611282878791,0.0,0.012881611282878791,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.00000000359,3090.0,0.0,26.944463070104696,26.902005917945196,0.15136324842840682,0.15204436146706174,21090.0,1.1716666666666666,False,0,0,1
2025-07-05 00:45:00,387,reviewfix_7day_mpc_h48,mpc,32.333421398117615,28.333421398117615,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21768.006340664466,2160.0,22000.0,21942.03274922704,57.96725077295808,0.0,0.012881611282879573,0.0,0.012881611282879573,7.8236028766554e-16,0.0,7.8236028766554e-16,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.00000000359,3090.0,0.0,26.902005917945196,26.857992384401967,0.15204436146706174,0.1527251339491974,21090.0,1.1716666666666666,False,0,0,1
2025-07-05 01:00:00,388,reviewfix_7day_mpc_h48,mpc,32.0,28.0,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21744.0,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.012881611282879573,0.0,0.012881611282879573,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.00000000359,3090.0,0.0,26.857992384401967,26.811916177239706,0.1527251339491974,0.1526487713822228,21090.0,1.1716666666666666,False,0,0,1
2025-07-05 01:15:00,389,reviewfix_7day_mpc_h48,mpc,31.65373214131401,27.65373214131401,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21719.068714174606,2160.0,22000.00000000004,22000.00000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0000000000000018,7.119741100323626,3090.000000000005,3090.000000000005,3090.000000000005,0.0,3090.00000000359,3090.000000000005,0.0,26.811916177239706,26.764151392037625,0.1526487713822228,0.1525724469965317,21090.000000000004,1.1716666666666669,False,0,0,1
2025-07-05 01:30:00,390,reviewfix_7day_mpc_h48,mpc,31.296100594190538,27.296100594190538,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21693.31924278172,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.00000000359,3090.000000000031,0.0,26.764151392037625,26.714643606299735,0.1525724469965317,0.15249616077303343,21090.0,1.1716666666666666,False,0,0,1
2025-07-05 01:45:00,391,reviewfix_7day_mpc_h48,mpc,30.92863679181897,26.92863679181897,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21666.861849010966,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323641,3089.9999999999927,3089.9999999999927,3089.9999999999927,0.0,3090.00000000359,3090.0,0.0,26.714643606299735,26.66334731796828,0.15249616077303343,0.15241991269264915,21089.999999999993,1.1716666666666662,False,0,0,1
2025-07-05 02:00:00,392,reviewfix_7day_mpc_h48,mpc,30.552914270615126,26.552914270615126,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21639.809827484285,2160.0,22000.000000001313,22000.000000001313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0000000000000597,7.119741100323668,3090.0000000001655,3090.0000000001655,3090.0000000001655,0.0,3090.00000000359,3090.0000000001655,0.0,26.66334731796828,26.61022613207691,0.15241991269264693,0.15234370273630063,21090.000000000167,1.171666666666676,False,0,0,1
2025-07-05 02:15:00,393,reviewfix_7day_mpc_h48,mpc,30.170541932096768,26.170541932096768,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21612.279019110967,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.00000000359,3090.0,0.0,26.61022613207691,26.555252908452022,0.15234370273630063,0.1522675308849325,21090.0,1.1716666666666666,False,0,0,1
2025-07-05 02:30:00,394,reviewfix_7day_mpc_h48,mpc,29.78315715332031,25.78315715332031,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21584.38731503906,2160.0,21999.999999999603,21999.999999999603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,0.999999999999982,7.119741100323625,3089.999999999944,3089.999999999944,3089.999999999944,0.0,3090.00000000359,3089.999999999944,0.0,26.555252908452022,26.49840986982941,0.1522675308849325,0.15219139711949004,21089.999999999945,1.1716666666666635,False,0,0,1
2025-07-05 02:45:00,395,reviewfix_7day_mpc_h48,mpc,29.392418775380857,25.392418775380857,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21556.254151827423,2160.0,22000.000000000036,22000.000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0000000000000016,7.119741100323626,3090.0000000000045,3090.0000000000045,3090.0000000000045,0.0,3090.00000000359,3090.0000000000045,0.0,26.49840986982941,26.43968866992314,0.15219139711949004,0.1521153014209303,21090.000000000004,1.1716666666666669,False,0,0,1
2025-07-05 03:00:00,396,reviewfix_7day_mpc_h48,mpc,29.0,25.0,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21528.0,2160.0,22000.000000000913,22000.000000000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0000000000000415,7.119741100323624,3090.0000000001282,3090.0000000001282,3090.0000000001282,0.0,3090.00000000359,3090.0000000001282,0.0,26.43968866992314,26.379090421154817,0.1521153014209303,0.15203924377021985,21090.000000000127,1.1716666666666737,False,0,0,1
2025-07-05 03:15:00,397,reviewfix_7day_mpc_h48,mpc,28.607581224619143,24.607581224619143,18000.0,0.0,0.0,29.0,0.0,per_day_proxy,,21499.745848172577,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.00000000359,1126.0000000004056,0.0,26.379090421154817,26.481625681924307,0.15203924377021985,0.15196322414833474,18000.0,1.0,False,0,0,0
