timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw,solver_error
2025-07-01 07:00:00,28,optimal,2823.067053160484,1.4236812999879476,0.0021112450440164935,2,3090.000000000001,3090.0,
2025-07-01 07:15:00,29,optimal,2855.7419686005856,1.4719217999954708,0.002182706417289445,2,3090.000000000001,3090.0,
2025-07-01 07:30:00,30,optimal,2856.980787072488,1.3304295999987517,0.0027713988651442783,2,3090.0,3090.0,
2025-07-01 07:45:00,31,optimal,2808.368891324924,1.2666607999999542,0.002664741515370215,2,3090.000000000001,3090.0,
2025-07-01 08:00:00,32,optimal,2867.8032857128383,1.5224589999997988,0.0031335159500916194,1,3090.000000000022,3090.0,
2025-07-01 08:15:00,33,optimal,2864.677691219792,1.2172023000021,0.0018824825286910707,1,3090.0,3090.0,
2025-07-01 08:30:00,34,optimal,2894.1165193281868,1.458106099977158,0.0018726991833922506,1,3090.0,3090.0,
2025-07-01 08:45:00,35,optimal,2900.1662785721333,0.996809200005373,0.0016179500648854654,1,3090.000000000012,3090.0,
2025-07-01 09:00:00,36,optimal,2893.810669792309,0.9407077000068966,0.0016281099012284887,2,3090.0,3090.0,
2025-07-01 09:15:00,37,optimal,2891.891407095022,0.8558091000013519,0.0014115544908615545,2,3090.0,3090.0,
2025-07-01 09:30:00,38,optimal,2955.6433943272586,0.7403141999966465,0.0012963675382769108,2,3090.0000000000005,3090.0,
2025-07-01 09:45:00,39,optimal,3008.8737226929265,0.8494476999912877,0.001873899454809802,2,3090.0,3090.0,
2025-07-01 10:00:00,40,optimal,3077.3096958158667,0.8252735999994911,0.001175269869214119,2,3090.0,3090.0,
2025-07-01 10:15:00,41,optimal,3122.9726805150085,1.5360640000144485,0.002433336679855192,2,3090.0,3090.0,
2025-07-01 10:30:00,42,optimal,3124.8776184599906,1.0508022000140045,0.0021482564298506766,2,3090.0,3090.0,
2025-07-01 10:45:00,43,optimal,3276.7054471988313,1.2080090999952517,0.0031180577537144225,2,3090.0,3090.0,
2025-07-01 11:00:00,44,optimal,3315.038083147299,1.2781687999959104,0.004685922200836887,2,3090.0000000000023,3090.0,
2025-07-01 11:15:00,45,optimal,3344.3169436351536,1.326531899976544,0.0035669326984699916,2,3090.0000000000005,3090.0,
2025-07-01 11:30:00,46,optimal,3334.3155174544027,1.595376799989026,0.004365591283135162,2,3090.0000000000005,3090.0,
2025-07-01 11:45:00,47,optimal,3391.99340190009,1.47160889999941,0.0047920204206563875,2,3090.0000000000005,3090.0,
2025-07-01 12:00:00,48,optimal,3399.583993186147,1.1544592999853194,0.004907850968454937,2,3090.0,3090.0,
2025-07-01 12:15:00,49,optimal,3378.055383505047,1.658267499995418,0.003998305006045837,2,3090.0,3090.0,
2025-07-01 12:30:00,50,optimal,3351.418093205166,2.3443168999801856,0.004500657347715832,2,3090.0,3090.0,
2025-07-01 12:45:00,51,optimal,3360.4481954286666,1.4904745999956504,0.00454882437185008,2,3090.0000000000014,3090.0,
2025-07-01 13:00:00,52,optimal,3321.772620464609,1.3010719000012614,0.004765151901853387,2,3090.0,3090.0,
2025-07-01 13:15:00,53,optimal,3369.338893878506,4.963690500007942,0.004934064013723993,2,3090.0,3090.0,
2025-07-01 13:30:00,54,optimal,3412.916902979866,4.308581500023138,0.004661633381900076,2,3090.0000000000014,3090.0,
2025-07-01 13:45:00,55,optimal,3477.6757104134444,4.248168899997836,0.004984003588745575,2,3090.000000000115,3090.0,
2025-07-01 14:00:00,56,optimal,3493.040104253516,3.767680399992969,0.004745601423630585,2,3090.0,3090.0,
2025-07-01 14:15:00,57,optimal,3521.0733119859406,4.795200799999293,0.004808596242426895,2,3090.0,3090.0,
2025-07-01 14:30:00,58,optimal,3543.4216496540907,5.537922199990135,0.004995074450355098,2,3090.0,3090.0,
2025-07-01 14:45:00,59,optimal,3574.81565041652,4.602363899990451,0.004743310148666049,2,3090.0,3090.0,
2025-07-01 15:00:00,60,optimal,3609.621921620243,4.827699399989797,0.004989538895165743,2,3090.0,3090.0,
2025-07-01 15:15:00,61,optimal,3624.8223021606086,4.1074761999771,0.00487502216775974,2,3090.0,3090.0,
2025-07-01 15:30:00,62,optimal,3653.919048906663,5.732244899991201,0.0048267477992195475,2,3090.0,3090.0,
2025-07-01 15:45:00,63,optimal,3686.5826631654677,5.029055099992547,0.004862224138751009,2,3090.0,3090.0,
2025-07-01 16:00:00,64,optimal,3716.1299404194233,4.635056300001452,0.004919690831872623,2,3090.0,3090.0,
2025-07-01 16:15:00,65,optimal,3744.49703764462,4.090910099999746,0.004857798061843114,2,3090.0000000000005,3090.0,
2025-07-01 16:30:00,66,optimal,3754.8207486266992,1.2311175999930128,0.004699879307715896,2,3090.0,3090.0,
2025-07-01 16:45:00,67,optimal,3782.485345305297,2.1013969000196084,0.0046169282108291096,2,3090.0,3090.0,
2025-07-01 17:00:00,68,optimal,3812.2013620958146,1.303882500011241,0.003729854261707678,2,3090.0000000000014,3090.0,
2025-07-01 17:15:00,69,optimal,3826.9934859983427,0.9444006999838166,0.002957426561217345,2,3090.0000000001055,3090.0,
2025-07-01 17:30:00,70,optimal,3862.237256489402,0.9099055999831762,0.0015230568175132277,0,3090.0,3090.0,
2025-07-01 17:45:00,71,optimal,3991.2266189717966,0.6924156000022776,0.0027826144309541184,0,3090.0,3090.0,
2025-07-01 18:00:00,72,optimal,4116.062695991427,0.994803999987198,0.0023650780497649453,0,3090.0,3090.0,
2025-07-01 18:15:00,73,optimal,4235.57981430316,0.921868799981894,0.0022045095488596924,0,3090.0,3090.0,
2025-07-01 18:30:00,74,optimal,4361.898602128358,1.0701605999784078,0.002584894172676418,0,3090.0,3090.0,
2025-07-01 18:45:00,75,optimal,4486.721781208858,0.9704231999930926,0.00168397301015017,0,3090.0,3090.0,
2025-07-01 19:00:00,76,optimal,4620.666460914526,1.0338820999895688,0.0016738707738739016,-1,3090.0,3090.0,
2025-07-01 19:15:00,77,optimal,4821.259488003475,0.9000837999919895,0.0007348241041221223,-1,3090.0000000003265,3090.0,
2025-07-01 19:30:00,78,optimal,5026.637103968183,0.8782937999931164,0.0008806528390568117,-1,3090.0000000000005,3090.0,
2025-07-01 19:45:00,79,optimal,5234.7920444621095,0.7525339999992866,0.0014401692886167093,-1,3090.000000000121,3090.0,
2025-07-01 20:00:00,80,optimal,5440.377790507633,0.6495699000079185,0.0005592483396646957,-1,3090.0,3090.0,
2025-07-01 20:15:00,81,optimal,5650.737163163621,0.7252071000111755,0.0009984110215519708,-1,3090.0,3090.0,
2025-07-01 20:30:00,82,optimal,5887.355547725555,0.1670324000006076,0.004651946840455213,-1,3090.0,3090.0,
2025-07-01 20:45:00,83,optimal,6095.295666469444,0.18087540002306923,0.003373249656908483,-1,3090.0,3090.0,
2025-07-01 21:00:00,84,optimal,6300.014929524293,0.1801467000041157,0.0023217925176786157,2,3090.0,3090.0,
2025-07-01 21:15:00,85,optimal,6345.996669669322,0.19638779998058453,0.0014424496146890637,2,3090.0,3090.0,
2025-07-01 21:30:00,86,optimal,6405.907986458727,0.10157970001455396,0.0008206677560928699,2,3090.0,3090.0,
2025-07-01 21:45:00,87,optimal,6467.514692736939,0.09116609999909997,0.0,2,3090.0,3090.0,
2025-07-01 22:00:00,88,optimal,6905.269365616044,0.08658989999094047,0.0,2,3090.0,3090.0,
2025-07-01 22:15:00,89,optimal,7697.2640906506485,0.08822320000035688,0.0,2,3090.0,3090.0,
2025-07-01 22:30:00,90,optimal,8738.76054666288,0.08301219998975284,0.0,2,3090.0,3090.0,
2025-07-01 22:45:00,91,optimal,10043.157733843282,0.09342750001815148,0.0,2,3090.0,3090.0,
2025-07-01 23:00:00,92,optimal,11655.696127081981,0.0847125000145752,0.0,2,3090.0,3090.0,
2025-07-01 23:15:00,93,optimal,13566.42835809827,0.08323380001820624,0.0,2,3090.0,3090.0,
2025-07-01 23:30:00,94,optimal,15643.679952361106,0.08904000002075918,0.0,2,3090.0,3090.0,
2025-07-01 23:45:00,95,fallback,0.0,0.0,,2,0.0,3090.0,"valve positions must be in [0, 1]"
