timestamp,step,controller_mode,soc,soc_after_update,room_temp_c,outdoor_temp_c,it_load_kw,pv_actual_kw,price_cny_per_kwh,q_ch_tes_kw_th,q_dis_tes_kw_th,q_chiller_kw_th,q_load_kw_th,plant_power_kw,grid_import_kw,pv_spill_kw,step_cost,u_ch,u_dis,u_signed,mode_index,fallback,solver_status
2025-07-01 00:00:00,0,rbc,0.5,0.5585,24.0,33.242640687119284,18000.0,0.0,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,139.78557692307692,1.0,0.0,1.0,0,0,optimal
2025-07-01 00:15:00,1,rbc,0.5585,0.61697075,24.00462132034356,32.95607489060041,18000.0,0.0,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,139.78557692307692,1.0,0.0,1.0,0,0,optimal
2025-07-01 00:30:00,2,rbc,0.61697075,0.675412264625,24.009097047128687,32.652568574052324,18000.0,0.0,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,139.78557692307692,1.0,0.0,1.0,0,0,optimal
2025-07-01 00:45:00,3,rbc,0.675412264625,0.7338245584926876,24.01341878289215,32.333421398117615,18000.0,0.0,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,139.78557692307692,1.0,0.0,1.0,0,0,optimal
2025-07-01 01:00:00,4,rbc,0.7338245584926876,0.7922076462134412,24.017578784199763,32.0,18000.0,0.0,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,139.78557692307692,1.0,0.0,1.0,0,0,optimal
2025-07-01 01:15:00,5,rbc,0.7922076462134412,0.8496038961768932,24.021569994807663,31.65373214131401,18000.0,0.0,0.029,4426.648375140673,0.0,6586.648375140673,2160.0,1266.663149065514,19266.663149065513,0.0,139.68330783072497,0.9836996389201496,0.0,0.9836996389201496,0,0,optimal
2025-07-01 01:30:00,6,rbc,0.8496038961768932,0.8495751980519116,24.025386075880917,31.296100594190538,18000.0,0.0,0.029,30.33986730179212,0.0,2190.3398673017923,2160.0,421.21920525034466,18421.219205250345,0.0,133.553839238065,0.006742192733731582,0.0,0.006742192733731582,0,0,optimal
2025-07-01 01:45:00,7,rbc,0.8495751980519116,0.8495752124009741,24.029021433140073,30.92863679181897,18000.0,0.0,0.029,32.53802155570419,0.0,2192.5380215557043,2160.0,421.6419272222508,18421.641927222252,0.0,133.55690397236134,0.007230671456823153,0.0,0.007230671456823153,0,0,optimal
2025-07-01 02:00:00,8,rbc,0.8495752124009741,0.8495752123937995,24.03247124081941,30.552914270615126,18000.0,0.0,0.029,32.53692247857701,0.0,2192.536922478577,2160.0,421.64171586126474,18421.641715861264,0.0,133.55690243999416,0.0072304272174615585,0.0,0.0072304272174615585,0,0,optimal
2025-07-01 02:15:00,9,rbc,0.8495752123937995,0.8495752123938031,24.035731462334308,30.170541932096768,18000.0,0.0,0.029,32.5369230281204,0.0,2192.5369230281203,2160.0,421.6417159669462,18421.641715966947,0.0,133.55690244076038,0.00723042733958231,0.0,0.00723042733958231,0,0,optimal
2025-07-01 02:30:00,10,rbc,0.8495752123938031,0.8495752123938031,24.038798867569188,29.78315715332031,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 02:45:00,11,rbc,0.8495752123938031,0.8495752123938031,24.041671046712064,29.392418775380857,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 03:00:00,12,rbc,0.8495752123938031,0.8495752123938031,24.0443464205764,29.0,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 03:15:00,13,rbc,0.8495752123938031,0.8495752123938031,24.04682424736611,28.607581224619143,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 03:30:00,14,rbc,0.8495752123938031,0.8495752123938031,24.04910462585474,28.21684284667969,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 03:45:00,15,rbc,0.8495752123938031,0.8495752123938031,24.05118849496515,27.829458067903232,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
2025-07-01 04:00:00,16,rbc,0.8495752123938031,0.8495752123938031,24.05307762975162,27.447085729384874,18000.0,0.0,0.029,32.536923027848275,0.0,2192.5369230278484,2160.0,421.6417159668939,18421.641715966893,0.0,133.55690244075998,0.007230427339521839,0.0,0.007230427339521839,0,0,optimal
