case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
flat_paper_like_mpc_tes,paper_like_mpc_tes,96,38947.76429863056,38947.76429863056,38947.76429863056,663.7190986305625,0.0,38947.76429863057,418793.1645014039,7136.764501403897,20343.6,0.0,18930.855310108043,0.0,0.0,True,0.5,0.5,0.5,0.0,0.0,0.15,0.5,0,6419.698452237359,6261.414289003137,0.0,6419.698452237359,0.0,3.0,0.09300000000000001,0.093,-1.3877787807814457e-17,0.006679999991320074,0.006679999991320074,optimal_relaxed_modes,relaxed,False,,0.44495330015540663,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000001,0,0,0.0
