case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
storage_priority_neutral_tes,storage_priority_neutral_tes,96,19188.838898842045,19188.838898842045,237.41742884204336,435100.90789110493,8186.807891104943,5085.9,0.0,18937.4920898362,0.0,0.0,0.5,0.5,0.5000000000000004,4.440892098500626e-16,4.440892098500626e-16,0.4607854827588313,0.7465744445514622,0,13875.379968740843,13419.285594892084,0.029000000000000005,0.09200100993517436,0.06300100993517435,0.0002725000085774809,0.0002725000085774809,storage_priority_neutral,fixed,True,,0.0,,1.3446854139750313,52,0
