step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
35,35,2024-01-01 08:45:00,default_mpc,0.158,1774.8,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011929000029340386,False,,0.0
36,36,2024-01-01 09:00:00,default_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011722000199370086,False,,0.0
37,37,2024-01-01 09:15:00,default_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012229999992996454,False,,0.0
38,38,2024-01-01 09:30:00,default_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011689999955706298,False,,0.0
39,39,2024-01-01 09:45:00,default_mpc,0.158,2979.3,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001216700009535998,False,,0.0
40,40,2024-01-01 10:00:00,default_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011719000176526606,False,,0.0
41,41,2024-01-01 10:15:00,default_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011682999902404845,False,,0.0
42,42,2024-01-01 10:30:00,default_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012202999787405133,False,,0.0
43,43,2024-01-01 10:45:00,default_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011552000069059432,False,,0.0
44,44,2024-01-01 11:00:00,default_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011611999943852425,False,,0.0
45,45,2024-01-01 11:15:00,default_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015311000170186162,False,,0.0
46,46,2024-01-01 11:30:00,default_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012073999969288707,False,,0.0
47,47,2024-01-01 11:45:00,default_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011863000108860433,False,,0.0
48,48,2024-01-01 12:00:00,default_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011918999953195453,False,,0.0
49,49,2024-01-01 12:15:00,default_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015261000371538103,False,,0.0
50,50,2024-01-01 12:30:00,default_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012095000129193068,False,,0.0
