timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,du_ch,du_dis,mode_index,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,peak_grid_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-01 06:45:00,27,smoke_chiller_rbc,rbc,24.01118232618473,20.01118232618473,18000.0,247.38,247.38,29.0,0.0,21168.8051274853,2160.0,16921.514830758733,16888.977907730885,32.536923027848275,0.0,0.007230427339521839,0.0,0.0,0.0,2,2450.1108686756006,2450.1108686756006,2202.7308686756005,0.0,2202.7308686756005,26.5,26.5,0.8495752123938031,0.8495752123938031,20450.1108686756,1.136117270481978,False,0,0,1
2025-07-01 07:00:00,28,smoke_chiller_rbc,rbc,23.803847577293368,19.803847577293368,18000.0,761.76,761.76,29.0,0.0,21153.87702556512,2160.0,16662.346394644705,16629.809471616856,32.536923027848275,0.0,0.007230427339521839,0.0,0.0,0.0,2,2417.455645725233,2417.455645725233,1655.695645725233,0.0,1655.695645725233,26.5,26.5,0.8495752123938031,0.8495752123938031,20417.455645725233,1.1343030914291796,False,0,0,1
2025-07-01 07:15:00,29,smoke_chiller_rbc,rbc,23.61876355080387,19.61876355080387,18000.0,761.76,761.76,29.0,0.0,21140.550975657876,2160.0,16430.99136153264,16398.454438504792,32.536923027848275,0.0,0.007230427339521839,0.0,0.0,0.0,2,2388.3049115531126,2388.3049115531126,1626.5449115531126,0.0,1626.5449115531126,26.5,26.5,0.8495752123938031,0.8495752123938031,20388.304911553114,1.1326836061973953,False,0,0,1
2025-07-01 07:30:00,30,smoke_chiller_rbc,rbc,23.45672280493228,19.45672280493228,18000.0,761.76,761.76,29.0,0.0,21128.884041955123,2160.0,16228.440429193472,16195.903506165623,32.536923027848275,0.0,0.007230427339521839,0.0,0.0,0.0,2,2362.7834940783778,2362.7834940783778,1601.0234940783778,0.0,1601.0234940783778,26.5,26.5,0.8495752123938031,0.8495752123938031,20362.78349407838,1.131265749671021,False,0,0,1
2025-07-01 07:45:00,31,smoke_chiller_rbc,rbc,23.318419223029366,19.318419223029366,18000.0,761.76,761.76,29.0,0.0,21118.926184058113,2160.0,16055.560951814883,16023.024028787035,32.536923027848275,0.0,0.007230427339521839,0.0,0.0,0.0,2,2341.0006799286753,2341.0006799286753,1579.2406799286753,0.0,1579.2406799286753,26.5,26.5,0.8495752123938031,0.8495752123938031,20341.000679928675,1.1300555933293708,False,0,0,1
2025-07-01 08:00:00,32,smoke_chiller_rbc,rbc,23.20444504226559,19.20444504226559,18000.0,1310.64,1310.64,165.0,0.0,21110.720043043122,2160.0,15430.556302832363,15430.556302832363,0.0,450.0,0.0,0.1,0.007230427339521839,0.1,2,2262.250094156878,2262.250094156878,951.6100941568777,0.0,951.6100941568777,26.5,26.5,0.8495752123938031,0.8495752123938031,20262.25009415688,1.1256805607864933,False,0,0,1
2025-07-01 08:15:00,33,smoke_chiller_rbc,rbc,23.115288317580617,19.115288317580617,18000.0,1310.64,1310.64,165.0,0.0,21104.300758865804,2160.0,14869.11039697551,14869.11039697551,0.0,900.0,0.0,0.2,0.0,0.1,2,2191.507910018914,2191.507910018914,880.867910018914,0.0,880.867910018914,26.5,26.5,0.8423569465267366,0.8423569465267366,20191.507910018914,1.1217504394454951,False,0,0,1
2025-07-01 08:30:00,34,smoke_chiller_rbc,rbc,23.051330831757138,19.051330831757138,18000.0,1310.64,1310.64,165.0,0.0,21099.69581988651,2160.0,14339.163539696618,14339.163539696618,0.0,1350.0000000000002,0.0,0.30000000000000004,0.0,0.10000000000000003,2,2124.7346060017735,2124.7346060017735,814.0946060017734,0.0,814.0946060017734,26.5,26.5,0.8283488115317342,0.8283488115317342,20124.734606001773,1.118040811444543,False,0,0,1
2025-07-01 08:45:00,35,smoke_chiller_rbc,rbc,23.01284646056838,19.01284646056838,18000.0,1310.64,1310.64,165.0,0.0,21096.92494516092,2160.0,13841.058075710629,13841.058075710629,0.0,1800.0,0.0,0.4,0.0,0.09999999999999998,1,2062.89145437866,2062.89145437866,752.2514543786599,0.0,752.2514543786599,26.5,26.5,0.8075542023433597,0.8075542023433597,20062.89145437866,1.1146050807988144,False,0,1,0
2025-07-01 09:00:00,36,smoke_chiller_rbc,rbc,23.0,19.0,18000.0,2125.5,2125.5,165.0,0.0,21096.0,2160.0,13375.000000000002,13375.000000000002,0.0,2250.0,0.0,0.5,0.0,0.09999999999999998,1,2003.6250000000002,2003.6250000000002,0.0,121.87499999999977,0.0,26.5,26.5,0.7799765121987098,0.7799765121987098,20003.625,1.1113125,False,0,1,0
2025-07-01 09:15:00,37,smoke_chiller_rbc,rbc,23.01284646056838,19.01284646056838,18000.0,2125.5,2125.5,165.0,0.0,21096.92494516092,2160.0,12941.058075710629,12941.058075710629,0.0,2700.0,0.0,0.6,0.0,0.09999999999999998,1,1948.5914543786603,1948.5914543786603,0.0,176.90854562133973,0.0,26.5,26.5,0.7456191326382627,0.7456191326382627,19948.59145437866,1.1082550807988145,False,0,1,0
2025-07-01 09:30:00,38,smoke_chiller_rbc,rbc,23.051330831757138,19.051330831757138,18000.0,2125.5,2125.5,165.0,0.0,21099.69581988651,2160.0,12539.163539696618,12539.163539696618,0.0,3150.0,0.0,0.7,0.0,0.09999999999999998,1,1897.781754532013,1897.781754532013,0.0,227.7182454679869,0.0,26.5,26.5,0.7044854535067262,0.7044854535067262,19897.781754532014,1.105432319696223,False,0,1,0
2025-07-01 09:45:00,39,smoke_chiller_rbc,rbc,23.115288317580617,19.115288317580617,18000.0,2125.5,2125.5,165.0,0.0,21104.300758865804,2160.0,12169.11039697551,12169.11039697551,0.0,3599.9999999999995,0.0,0.7999999999999999,0.0,0.09999999999999998,1,1851.1687503213734,1851.1687503213734,0.0,274.3312496786266,0.0,26.5,26.5,0.656578862953886,0.656578862953886,19851.168750321372,1.1028427083511874,False,0,1,0
2025-07-01 10:00:00,40,smoke_chiller_rbc,rbc,23.20444504226559,19.20444504226559,18000.0,2317.68,2317.68,165.0,0.0,21110.720043043122,2160.0,11830.556302832363,11830.556302832363,0.0,4049.9999999999995,0.0,0.8999999999999999,0.0,0.09999999999999998,1,1808.7073207133037,1808.7073207133037,0.0,508.9726792866961,0.0,26.5,26.5,0.6019027474354526,0.6019027474354526,19808.707320713303,1.100483740039628,False,0,1,0
