step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
2571,2571,2024-01-27 18:45:00,1.0,6.100963200859029,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.102159524677674,24.621597484011822,1.7,1.2755386697058202,0.0,0.0,7235.789197917246,7235.789197917246,0.0,7235.789197917246,52.45947168490004,0.029,-0.0
2572,2572,2024-01-27 19:00:00,1.0,6.101760750829303,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.102959656989583,24.682946077488992,1.7,1.2755386697058202,0.0,0.0,7247.32752473148,7247.327524731478,0.0,7247.32752473148,344.2480574247453,0.19,-0.0
2573,2573,2024-01-27 19:15:00,1.0,6.102559593702798,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.103762405533253,24.70978544224819,1.7,1.2755386697058202,0.0,0.0,7255.635251756388,7255.635251756387,0.0,7255.635251756388,52.60335557523382,0.029,-0.0
2574,2574,2024-01-27 19:30:00,1.0,6.103361034146805,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.104566279232682,24.71891760379267,1.7,1.2755386697058202,0.0,0.0,7259.3534656276215,7259.353465627621,0.0,7259.3534656276215,52.63031262580026,0.029,-0.0
2575,2575,2024-01-27 19:45:00,1.0,6.104164345289303,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.105370512997538,24.72192501901231,1.7,1.2755386697058202,0.0,0.0,7260.7472544322645,7260.7472544322645,0.0,7260.7472544322645,52.640417594633924,0.029,-0.0
2576,2576,2024-01-27 20:00:00,1.0,6.104968399032526,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.106174842192615,24.711148890154476,1.65,1.2427642408586461,0.0,0.0,7267.615526737807,7267.615526737807,0.0,7267.615526737807,345.21173752004586,0.19,-0.0
2577,2577,2024-01-27 20:15:00,1.0,6.105772680494625,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.106978671299402,24.687572609030855,1.6,1.2098281782009384,0.0,0.0,7272.094594834747,7272.094594834747,0.0,7272.094594834747,52.722685812551916,0.029,-0.0
2578,2578,2024-01-27 20:30:00,1.0,6.10657675965426,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.107781447298802,24.65835546567437,1.55,1.1767293623280803,0.0,0.0,7274.8528625617055,7274.852862561705,0.0,7274.8528625617055,52.742683253572366,0.029,-0.0
2579,2579,2024-01-27 20:45:00,1.0,6.107380062213051,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.108582926519876,24.627075053332288,1.5,1.143467029876568,0.0,0.0,7276.852485355742,7276.852485355741,0.0,7276.852485355742,52.75718051882913,0.029,-0.0
2580,2580,2024-01-27 21:00:00,1.0,6.108182189814874,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.109383019885087,24.592491961938574,1.375,0.6906126603328578,0.0,0.0,7213.232250578365,7213.232250578365,0.0,7213.232250578365,284.9226738978454,0.158,-0.0
2581,2581,2024-01-27 21:15:00,1.0,6.108982976072839,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.110181584754855,24.571297193886355,1.25,0.2367846109779588,0.0,0.0,7159.973000304742,7159.973000304741,0.0,7159.973000304742,51.909804252209376,0.029,-0.0
2582,2582,2024-01-27 21:30:00,1.0,6.109782305182291,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.110979199638091,24.5630383460156,1.125,-0.3006645109017511,0.0,0.0,7117.736581611017,7117.736581611017,0.0,7117.736581611017,51.603590216679876,0.029,-0.0
2583,2583,2024-01-27 21:45:00,1.0,6.110580395044696,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.111776423471522,24.560208922584664,1.0,-0.7568206244279518,0.0,0.0,7091.825739026556,7091.825739026556,0.0,7091.825739026556,51.415736607942534,0.029,-0.0
2584,2584,2024-01-27 22:00:00,1.0,6.11137781441092,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.112573490854285,24.559173080752394,0.875,-0.5564408490039068,0.0,0.0,7102.011407105447,7102.011407105447,0.0,7102.011407105447,147.36673669743803,0.083,-0.0
2585,2585,2024-01-27 22:15:00,1.0,6.112174960039289,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.113370479283262,24.558736621535875,0.75,-0.3625914899942134,0.0,0.0,7113.133685498517,7113.133685498516,0.0,7113.133685498517,51.57021921986425,0.029,-0.0
2586,2586,2024-01-27 22:30:00,1.0,6.112971987956056,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.114167414658155,24.558517713876896,0.625,-0.1750960838226259,0.0,0.0,7125.1903414348335,7125.190341434833,0.0,7125.1903414348335,51.65762997540254,0.029,-0.0
2587,2587,2024-01-27 22:45:00,1.0,6.113768949842719,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.11496430638071,24.558393432660942,0.5,0.040113931345694444,0.0,0.0,7140.840505591793,7140.840505591793,0.0,7140.840505591793,51.7710936655405,0.029,-0.0
