timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,price_total_cny_mwh,price_float_cny_mwh,price_nonfloat_cny_mwh,tou_stage,cp_flag,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,dr_flag,dr_notice_type,dr_req_kw,dr_baseline_kw,dr_event_id,dr_compensation_cny_per_kwh,dr_response_threshold,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-01 00:00:00,0,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,37.242640687119284,33.242640687119284,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22121.470129472586,2160.0,5999.999999999963,5999.999999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.7499999999999953,6.864988558352389,873.9999999999964,873.9999999999964,18873.999999999996,0.0,873.9999999999964,0.0,18873.999999999996,20035.500000000084,0.0,0,,0.0,0.0,,0.0,0.5,24.0,24.11948985386505,0.5,0.5,18873.999999999996,1.0485555555555555,False,1,0,0
2025-07-01 00:15:00,1,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,36.95607489060041,32.95607489060041,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22100.837392123227,2160.0,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,1.0,7.104795737122558,1126.0,1126.0,19126.0,0.0,1126.0,0.0,19126.0,20035.500000000084,0.0,0,,0.0,0.0,,0.0,0.5,24.11948985386505,24.221695644696688,0.5,0.5,19126.0,1.0625555555555555,False,1,0,0
2025-07-01 00:30:00,2,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,36.652568574052324,32.652568574052324,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22078.984937331767,2160.0,6000.000000000005,6000.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.7500000000000006,6.864988558352408,874.0,874.0,18874.0,0.0,874.0,0.0,19126.0,20035.50000000009,0.0,0,,0.0,0.0,,0.0,0.5,24.221695644696688,24.336619304924312,0.5,0.5,18874.0,1.0485555555555555,False,1,0,0
2025-07-01 00:45:00,3,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,36.333421398117615,32.333421398117615,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22056.006340664466,2160.0,5999.999999999984,5999.999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.749999999999998,6.864988558352413,873.9999999999964,873.9999999999964,18873.999999999996,0.0,873.9999999999964,0.0,19126.0,20035.50000000009,0.0,0,,0.0,0.0,,0.0,0.5,24.336619304924312,24.449101316698528,0.5,0.5,18873.999999999996,1.0485555555555555,False,1,0,0
2025-07-01 01:00:00,4,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,36.0,32.0,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22032.0,2160.0,6139.86376810099,6139.86376810099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.7674829710126236,6.886167030043532,891.6228347807264,891.6228347807264,18891.622834780726,0.0,891.6228347807264,0.0,19126.0,20035.50000000022,0.0,0,,0.0,0.0,,0.0,0.5,24.449101316698528,24.558026143531343,0.5,0.5,18891.622834780726,1.0495346019322627,False,1,0,0
2025-07-01 01:15:00,5,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,35.65373214131401,31.65373214131401,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,22007.068714174606,2160.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.75,6.864988558352403,874.0,874.0,18874.0,0.0,874.0,0.0,19126.0,20035.500000000084,0.0,0,,0.0,0.0,,0.0,0.5,24.558026143531343,24.66543948976887,0.5,0.5,18874.0,1.0485555555555555,False,1,0,0
2025-07-01 01:30:00,6,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,35.29610059419054,31.29610059419054,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,21981.31924278172,2160.0,6000.000000000002,6000.000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.7500000000000002,6.864988558352405,874.0,874.0,18874.0,0.0,874.0,0.0,19126.0,20035.500000000084,0.0,0,,0.0,0.0,,0.0,0.5,24.66543948976887,24.770236958481238,0.5,0.5,18874.0,1.0485555555555555,False,1,0,0
2025-07-01 01:45:00,7,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,34.92863679181897,30.928636791818967,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,21954.861849010966,2160.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.75,6.864988558352403,874.0,874.0,18874.0,0.0,874.0,0.0,19126.0,20035.500000000084,0.0,0,,0.0,0.0,,0.0,0.5,24.770236958481238,24.872377957543762,0.5,0.5,18874.0,1.0485555555555555,False,1,0,0
2025-07-01 02:00:00,8,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,34.552914270615126,30.552914270615126,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,21927.809827484285,2160.0,5999.999999999941,5999.999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,4330.0,8000.0,0.7499999999999926,6.864988558352421,873.9999999999891,873.9999999999891,18873.99999999999,0.0,873.9999999999891,0.0,19126.0,20035.500000000095,0.0,0,,0.0,0.0,,0.0,0.5,24.872377957543762,24.97183097430479,0.5,0.5,18873.99999999999,1.048555555555555,False,1,0,0
2025-07-01 02:15:00,9,peakcap_r0p95_eta20_mpc_no_tes,mpc_no_tes,34.17054193209677,30.170541932096768,18000.0,0.0,0.0,29.0,29.0,23.200000000000003,5.799999999999999,valley,0,0.0,per_day_proxy,20035.500000000084,21900.279019110967,2160.0,13098.242113444905,13098.242113444905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.9355887223889218,6.434901554136265,2035.5000000000837,2035.5000000000837,20035.500000000084,0.0,2035.5000000000837,0.0,20035.500000000084,20035.5000000002,0.0,0,,0.0,0.0,,0.0,0.5,24.97183097430479,25.015336907591536,0.5,0.5,20035.500000000084,1.113083333333338,False,0,1,0
