timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,plant_tracking_error_kw_th
2025-07-01 00:00:00,0,paper_like_mpc_tes,2246.4,18000.0,0.0,27.828427124746188,0.0418,0,0.0,-2246.4,0.0,18000.0,0.0,18945.52965776028,0.0,0.5,0.46855,-0.49920000000000003,0.0,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:15:00,1,paper_like_mpc_tes,2236.4274856698435,18000.0,0.0,27.637383260400277,0.0418,0,0.0,-2236.4274856698435,0.0,18000.0,0.0,18945.52965776028,0.0,0.46855,0.4372542321434745,-0.49698388570440966,0.0022161142955903768,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:30:00,2,paper_like_mpc_tes,2226.127697112687,18000.0,0.0,27.43504571603488,0.0418,0,0.0,-2226.127697112687,0.0,18000.0,0.0,18945.52965776028,0.0,0.4372542321434745,0.40611716478972654,-0.49469504380281937,0.0022888419015902883,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 00:45:00,3,paper_like_mpc_tes,2215.5447396043865,18000.0,0.0,27.22228093207841,0.0418,0,0.0,-2215.5447396043865,0.0,18000.0,0.0,18945.52965776028,0.0,0.40611716478972654,0.3751426514906041,-0.49234327546764145,0.0023517683351779173,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:00:00,4,paper_like_mpc_tes,2204.7239309937154,18000.0,0.0,27.0,0.0418,0,0.0,-2204.7239309937154,0.0,18000.0,0.0,18945.52965776028,0.0,0.3751426514906041,0.34433391445661293,-0.48993865133193676,0.0024046241357046916,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:15:00,5,paper_like_mpc_tes,2193.7116076443867,18000.0,0.0,26.769154760876006,0.0418,0,0.0,-2193.7116076443867,0.0,18000.0,0.0,18945.52965776028,0.0,0.34433391445661293,0.31369353072654593,-0.4874914683654193,0.0024471829665174694,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:30:00,6,paper_like_mpc_tes,2182.554926015625,18000.0,0.0,26.53073372946036,0.0418,0,0.0,-2182.554926015625,0.0,18000.0,0.0,18945.52965776028,0.0,0.31369353072654593,0.28322342109985454,-0.48501220578125,0.002479262584169306,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 01:45:00,7,paper_like_mpc_tes,2171.3016607309687,18000.0,0.0,26.285757861212645,0.0418,0,0.0,-2171.3016607309687,0.0,18000.0,0.0,18945.52965776028,0.0,0.28322342109985454,0.25292484187915226,-0.4825114801624375,0.0025007256188124827,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:00:00,8,paper_like_mpc_tes,2160.0,18000.0,0.0,26.035276180410083,0.0418,0,0.0,-2160.0,0.0,18000.0,0.0,18945.52965776028,0.0,0.25292484187915226,0.2227983794582127,-0.48,0.0025114801624375183,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:15:00,9,paper_like_mpc_tes,2148.6983392690313,18000.0,0.0,25.780361288064512,0.0418,0,0.0,-2148.6983392690313,0.0,18000.0,0.0,18945.52965776028,0.0,0.2227983794582127,0.19284394777863595,-0.4774885198375625,0.0025114801624374627,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:30:00,10,paper_like_mpc_tes,2137.445073984375,18000.0,0.0,25.522104768880208,0.0418,0,0.0,-2137.445073984375,0.0,18000.0,0.0,18945.52965776028,0.0,0.19284394777863595,0.16306078866607487,-0.47498779421875004,0.0025007256188124827,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 02:45:00,11,paper_like_mpc_tes,2126.2883923556133,18000.0,0.0,25.26161251692057,0.0418,0,5425.48543336827,3299.1970410126564,773.611164604402,18773.6111646044,0.0,18945.52965776028,0.0,0.16306078866607487,0.20880143939691764,0.7331548980028125,1.2081426922215626,0,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:00:00,12,paper_like_mpc_tes,2115.2760690062846,18000.0,0.0,25.0,0.0418,0,0.0,-2115.2760690062846,0.0,18000.0,0.0,18945.52965776028,0.0,0.20880143939691764,0.17931820438546525,-0.47006134866806326,-1.2032162466708758,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:15:00,13,paper_like_mpc_tes,2104.4552603956135,18000.0,0.0,24.73838748307943,0.0418,0,0.0,-2104.4552603956135,0.0,18000.0,0.0,18945.52965776028,0.0,0.17931820438546525,0.15000000000000002,-0.46765672453235857,0.0024046241357046916,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:30:00,14,paper_like_mpc_tes,2093.8723028873123,18000.0,0.0,24.477895231119792,0.0418,0,4189.289825979016,2095.417523091704,617.850518073356,18617.850518073355,0.0,18945.52965776028,0.0,0.15000000000000002,0.17902802115405142,0.4656483384648231,0.9333050629971817,0,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 03:45:00,15,paper_like_mpc_tes,2083.5725143301565,18000.0,0.0,24.219638711935488,0.0418,0,0.0,-2083.5725143301565,0.0,18000.0,0.0,18945.52965776028,0.0,0.17902802115405142,0.15,-0.46301611429559036,-0.9286644527604135,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:00:00,16,paper_like_mpc_tes,2073.6,18000.0,0.0,23.964723819589917,0.0418,0,6211.70045735187,4138.100457351869,872.6742576263356,18872.674257626335,0.0,18945.52965776028,0.0,0.15,0.2073986174632205,0.9195778794115266,1.382593993707117,0,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:15:00,17,paper_like_mpc_tes,2063.997463734213,18000.0,0.0,23.714242138787352,0.0418,0,0.0,-2063.997463734213,0.0,18000.0,0.0,18945.52965776028,0.0,0.2073986174632205,0.17862828671373593,-0.4586661030520473,-1.378243982463574,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
2025-07-01 04:30:00,18,paper_like_mpc_tes,2054.806025067293,18000.0,0.0,23.46926627053964,0.0418,0,0.0,-2054.806025067293,0.0,18000.0,0.0,18945.52965776028,0.0,0.17862828671373593,0.15,-0.4566235611260651,0.0020425419259821886,-1,optimal,0.050955999991856515,strict,True,,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0
