controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
no_mpc,2880,0,2024-01-01 00:00:00,2024-01-30 23:45:00,0,302.11009929998545,0,6452404.43602499,6160984.79602499,560277.4195213248,10310.90997659808,10308.703837483617,0.0,0.0,0.7084251465914271,1.0,0.7084251465914271,24.565477993785684,25.241032787150335,27.0,0.0,True,0,0,0,0,0,1092.257415303162,0,0
