controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
tes_only_mpc,2880,8640,2024-04-01 00:00:00,2024-04-30 23:45:00,0,418.90293020004174,0,7123214.447999259,6304989.167999258,539627.4898175905,10875.585141975922,10873.914582577565,924683.5222656088,682672.9080427187,0.0,0.6816229598867831,0.22063812995550827,25.14613835412739,33.28837578609394,27.0,549.9062103450129,False,0,0,0,0,0,799.6957475675787,430,2406
