step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
37,37,2024-01-01 09:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011288000096101314,False,,0.0,-0.0
38,38,2024-01-01 09:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010566000128164887,False,,0.0,-0.0
39,39,2024-01-01 09:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010273999942000955,False,,0.0,-0.0
40,40,2024-01-01 10:00:00,default_mpc,0.158,3490.32,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016135000041685998,False,,0.0,-0.0
41,41,2024-01-01 10:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014042999828234315,False,,0.0,-0.0
42,42,2024-01-01 10:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010761000157799572,False,,0.0,-0.0
43,43,2024-01-01 10:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001048700010869652,False,,0.0,-0.0
44,44,2024-01-01 11:00:00,default_mpc,0.083,3949.68,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00106380000943318,False,,0.0,-0.0
45,45,2024-01-01 11:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016975999751593918,False,,0.0,-0.0
46,46,2024-01-01 11:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011139999842271209,False,,0.0,-0.0
47,47,2024-01-01 11:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010813999979291111,False,,0.0,-0.0
48,48,2024-01-01 12:00:00,default_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001113600010285154,False,,0.0,-0.0
49,49,2024-01-01 12:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011363999801687896,False,,0.0,-0.0
50,50,2024-01-01 12:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011987999896518886,False,,0.0,-0.0
51,51,2024-01-01 12:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010334000107832253,False,,0.0,-0.0
52,52,2024-01-01 13:00:00,default_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014044000126887113,False,,0.0,-0.0
53,53,2024-01-01 13:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016540999931748956,False,,0.0,-0.0
54,54,2024-01-01 13:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011000999948009849,False,,0.0,-0.0
55,55,2024-01-01 13:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011872999893967062,False,,0.0,-0.0
56,56,2024-01-01 14:00:00,default_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013104999961797148,False,,0.0,-0.0
57,57,2024-01-01 14:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011745999800041318,False,,0.0,-0.0
58,58,2024-01-01 14:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010566999844741076,False,,0.0,-0.0
59,59,2024-01-01 14:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010992999887093902,False,,0.0,-0.0
60,60,2024-01-01 15:00:00,default_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012279999791644514,False,,0.0,-0.0
61,61,2024-01-01 15:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001336999994236976,False,,0.0,-0.0
62,62,2024-01-01 15:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011922999983653426,False,,0.0,-0.0
63,63,2024-01-01 15:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00120749999769032,False,,0.0,-0.0
64,64,2024-01-01 16:00:00,default_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001529399974970147,False,,0.0,-0.0
65,65,2024-01-01 16:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011683999910019338,False,,0.0,-0.0
66,66,2024-01-01 16:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011174999817740172,False,,0.0,-0.0
67,67,2024-01-01 16:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0009994999854825437,False,,0.0,-0.0
68,68,2024-01-01 17:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010202999983448535,False,,0.0,-0.0
69,69,2024-01-01 17:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010751000081654638,False,,0.0,-0.0
70,70,2024-01-01 17:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010171000030823052,False,,0.0,-0.0
71,71,2024-01-01 17:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001105000003008172,False,,0.0,-0.0
72,72,2024-01-01 18:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011460999958217144,False,,0.0,-0.0
73,73,2024-01-01 18:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011095000081695616,False,,0.0,-0.0
74,74,2024-01-01 18:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001128700008848682,False,,0.0,-0.0
75,75,2024-01-01 18:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001321500021731481,False,,0.0,-0.0
76,76,2024-01-01 19:00:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00098079998861067,False,,0.0,-0.0
77,77,2024-01-01 19:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012233000015839934,False,,0.0,-0.0
78,78,2024-01-01 19:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010183000122196972,False,,0.0,-0.0
79,79,2024-01-01 19:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010414000134915113,False,,0.0,-0.0
80,80,2024-01-01 20:00:00,default_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001008300023386255,False,,0.0,-0.0
81,81,2024-01-01 20:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0015551000251434743,False,,0.0,-0.0
82,82,2024-01-01 20:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001125399983720854,False,,0.0,-0.0
83,83,2024-01-01 20:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011986999888904393,False,,0.0,-0.0
84,84,2024-01-01 21:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010965999972540885,False,,0.0,-0.0
85,85,2024-01-01 21:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010240999981760979,False,,0.0,-0.0
86,86,2024-01-01 21:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012969999806955457,False,,0.0,-0.0
87,87,2024-01-01 21:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010065000096801668,False,,0.0,-0.0
88,88,2024-01-01 22:00:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001088000019080937,False,,0.0,-0.0
89,89,2024-01-01 22:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00120599998626858,False,,0.0,-0.0
90,90,2024-01-01 22:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011591000074986368,False,,0.0,-0.0
91,91,2024-01-01 22:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010053000005427748,False,,0.0,-0.0
