step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
435,435,2024-01-05 12:45:00,0.3759102431369848,9.996398404079871,-0.7687908183839957,0.45,0.0,0.0,1.0,1.0,0.0,-1545.2803167703487,9.718717070238576,25.248590989612076,12.0,7.60447363124936,2534.4888998313936,8428.859096670125,10823.273267924405,10823.273267924405,0.0,10823.273267924405,78.46873119245194,0.029,-0.7687908183839957,default_mpc,0.029,0.0,0.3759102431369848,-0.7687908183839957,0.0,10297.768525580605,optimal_relaxed_modes,0.0012886000040452927,False,,3459.5586827279803,-0.7687908183839957
436,436,2024-01-05 13:00:00,0.4061070704017809,9.835449314758508,1.0,0.45,0.0,1.0,1.0,0.0,3984.211804768844,-24.98431388952832,10.40828911305924,28.667417612690787,12.25,7.633297375081959,0.0,0.0,7005.153816063303,7005.153816063303,174.06,6831.093816063302,141.74519668331354,0.083,1.0,default_mpc,0.083,174.06,0.4061070704017809,1.0,0.0,2338.2963026616017,optimal_relaxed_modes,0.0019193000043742359,False,,-4500.0,1.0
437,437,2024-01-05 13:15:00,0.3057114359823632,10.370558046214004,-0.7687559427264047,0.45,0.0,1.0,1.0,0.0,2904.547341943852,-16.003583448243468,10.907554938806028,29.21895849669275,12.5,7.6573834620419445,0.0,0.0,7072.452083933382,7072.452083933381,0.0,7072.452083933382,51.27527760851702,0.029,-0.7687559427264047,default_mpc,0.029,0.0,0.3057114359823632,-0.7687559427264047,0.0,10297.768525580605,optimal_relaxed_modes,0.0016843000194057822,False,,3459.401742268821,-0.7687559427264047
438,438,2024-01-05 13:30:00,0.21521798186650384,10.852888156651535,-0.7687423424587522,0.45,0.0,0.0,1.0,1.0,0.0,-1944.0763342151529,10.631448936178455,25.359919301306533,12.75,7.6766289206191445,2541.5243580595725,8871.651319197712,10872.297319521038,10872.29731952104,0.0,10872.297319521038,78.82415556652752,0.029,-0.7687423424587522,default_mpc,0.029,0.0,0.21521798186650384,-0.7687423424587522,0.0,10297.768525580605,optimal_relaxed_modes,0.0014568000042345375,False,,3459.3405410643845,-0.7687423424587522
439,439,2024-01-05 13:45:00,0.25327800810179474,10.650028216817434,-0.7687308645874533,0.45,0.0,0.0,1.0,1.0,0.0,-1817.9833036594657,10.345977165549284,25.260336711317795,13.0,7.69091991891192,2541.5243580595725,8717.556414564686,10830.566367061612,10830.566367061612,0.0,10830.566367061612,78.52160616119669,0.029,-0.7687308645874533,default_mpc,0.029,0.0,0.25327800810179474,-0.7687308645874533,0.0,10297.768525580605,optimal_relaxed_modes,0.0011682000185828656,False,,3459.28889064354,-0.7687308645874533
440,440,2024-01-05 14:00:00,0.3016557702393122,10.392174744624466,-0.7687377232753861,0.45,0.0,0.0,1.0,1.0,0.0,-1729.6673730707628,10.081197916305523,25.24955087418932,12.775,7.641878933116462,2541.5243580595725,8614.423294825916,10830.332529986394,10830.332529986392,292.98,10537.352529986394,218.6500649972177,0.083,-0.7687377232753861,default_mpc,0.083,292.98,0.3016557702393122,-0.7687377232753861,0.0,10297.768525580605,optimal_relaxed_modes,0.0012518000148702413,False,,3459.3197547392374,-0.7687377232753861
441,441,2024-01-05 14:15:00,0.33547339878287785,10.211926784487261,-0.7687526202908739,0.45,0.0,0.0,1.0,1.0,0.0,-1604.7512861080797,9.835624976380005,25.24319579778644,12.55,7.589859686299843,2541.5243580595725,8486.623739518194,10830.280535355489,10830.280535355489,0.0,10830.280535355489,78.51953388132729,0.029,-0.7687526202908739,default_mpc,0.029,0.0,0.33547339878287785,-0.7687526202908739,0.0,10297.768525580605,optimal_relaxed_modes,0.0013297999976202846,False,,3459.3867913089325,-0.7687526202908739
442,442,2024-01-05 14:30:00,0.3833262278964196,9.956871205312083,-0.7687724670696834,0.45,0.0,0.0,1.0,1.0,0.0,-1488.8900256757306,9.607861386887516,25.239968336830156,12.325,7.534913784957447,2516.205049412927,8368.053149194047,10804.92651850852,10804.92651850852,0.0,10804.92651850852,78.33571725918678,0.029,-0.7687724670696834,default_mpc,0.029,0.0,0.3833262278964196,-0.7687724670696834,0.0,10297.768525580605,optimal_relaxed_modes,0.0014001999807078391,False,,3459.476101813575,-0.7687724670696834
443,443,2024-01-05 14:45:00,0.4277083180534257,9.720314664775241,-0.729434562756135,0.45,0.0,0.0,1.0,1.0,0.0,-1381.4195627822216,9.39661396597285,25.238177271305528,12.1,7.477082851125073,2483.440246685808,8259.088416487799,10772.137344125067,10772.137344125069,0.0,10772.137344125067,78.09799574490674,0.029,-0.729434562756135,default_mpc,0.029,0.0,0.4277083180534257,-0.729434562756135,0.0,10120.642837296888,optimal_relaxed_modes,0.0018302000244148076,False,,3282.455532402608,-0.729434562756135
444,444,2024-01-05 15:00:00,0.46887190245338217,9.500912759923473,1.0,0.45,0.0,1.0,1.0,0.0,4893.271446232156,-31.93402590889452,10.188575848411126,28.412801209293512,12.575,7.9544627577072635,0.0,0.0,6975.682727722418,6975.682727722416,120.48,6855.202727722419,142.2454566002402,0.083,1.0,default_mpc,0.083,120.48,0.46887190245338217,1.0,0.0,2338.173972223709,optimal_relaxed_modes,0.0013917999749537557,False,,-4500.0,1.0
445,445,2024-01-05 15:15:00,0.3497737158258761,10.13570609464808,-0.7687963926290888,0.45,0.0,1.0,1.0,0.0,4203.412572435893,-25.67619737795016,10.873310071642157,29.117804303155875,13.05,8.434259402704232,0.0,0.0,7050.7538959545,7050.7538959545,0.0,7050.7538959545,51.117965745670126,0.029,-0.7687963926290888,default_mpc,0.029,0.0,0.3497737158258761,-0.7687963926290888,0.0,10297.768525580605,optimal_relaxed_modes,0.0015318000223487616,False,,3459.5837668308995,-0.7687963926290888
446,446,2024-01-05 15:30:00,0.22621175456660483,10.794291348159996,-0.7687927978457137,0.45,0.0,0.0,1.0,1.0,0.0,-1928.2356352401373,10.599243356559022,25.35446460277956,13.525,8.916489634066421,2541.5243580595725,8853.883764740445,10863.69609894381,10863.69609894381,0.0,10863.69609894381,78.76179671734263,0.029,-0.7687927978457137,default_mpc,0.029,0.0,0.22621175456660483,-0.7687927978457137,0.0,10297.768525580605,optimal_relaxed_modes,0.0015404000005219132,False,,3459.5675903057117,-0.7687927978457137
447,447,2024-01-05 15:45:00,0.25934885362944277,10.61767061015507,-0.7687885746530158,0.45,0.0,0.0,1.0,1.0,0.0,-1803.1709521631901,10.316107486928795,25.258286930045927,14.0,9.401183504570067,2541.5243580595725,8701.932288333157,10830.676392342813,10830.676392342813,0.0,10830.676392342813,78.5224038444854,0.029,-0.7687885746530158,default_mpc,0.029,0.0,0.25934885362944277,-0.7687885746530158,0.0,10297.768525580605,optimal_relaxed_modes,0.0012015999818686396,False,,3459.548585938571,-0.7687885746530158
448,448,2024-01-05 16:00:00,0.3073307653231982,10.361927020827354,-0.7687988414047856,0.45,0.0,0.0,1.0,1.0,0.0,-1715.5765768001468,10.053494920654778,25.24707312574692,14.0,9.401183504570067,2541.5243580595725,8599.83588581838,10830.469629632202,10830.469629632204,16.74,10813.729629632202,224.38488981486822,0.083,-0.7687988414047856,default_mpc,0.083,16.74,0.3073307653231982,-0.7687988414047856,0.0,10297.768525580605,optimal_relaxed_modes,0.0012435000098776072,False,,3459.594786321535,-0.7687988414047856
449,449,2024-01-05 16:15:00,0.340871661688683,10.18315404319932,-0.7688128511206462,0.45,0.0,0.0,1.0,1.0,0.0,-1591.680595450504,9.809931350443764,25.240904476319866,14.0,9.401183504570067,2541.5243580595725,8472.931705796795,10830.422395758771,10830.422395758771,0.0,10830.422395758771,78.5205623692511,0.029,-0.7688128511206462,default_mpc,0.029,0.0,0.340871661688683,-0.7688128511206462,0.0,10297.768525580605,optimal_relaxed_modes,0.0011457999935373664,False,,3459.6578300429082,-0.7688128511206462
450,450,2024-01-05 16:30:00,0.3883329263727565,9.930185502433208,-0.7688275239131668,0.45,0.0,0.0,1.0,1.0,0.0,-1476.7672670644447,9.584030856289484,25.23784247071883,14.0,9.401183504570067,2512.403316988709,8355.409863627041,10801.267547657311,10801.267547657311,0.0,10801.267547657311,78.3091897205155,0.029,-0.7688275239131668,default_mpc,0.029,0.0,0.3883329263727565,-0.7688275239131668,0.0,10297.768525580605,optimal_relaxed_modes,0.001073099992936477,False,,3459.7238576092504,-0.7688275239131668
451,451,2024-01-05 16:45:00,0.4323519187295686,9.6955642731714,-0.5674640647829201,0.45,0.0,0.0,1.0,1.0,0.0,-1370.17413597188,9.374511403640392,25.236200561057593,14.0,9.401183504570067,2479.9331209478955,8247.42489384182,10768.77533877701,10768.775338777012,0.0,10768.77533877701,78.07362120613332,0.029,-0.5674640647829201,default_mpc,0.029,0.0,0.4323519187295686,-0.5674640647829201,0.0,9391.566988367946,optimal_relaxed_modes,0.0010705000022426248,False,,2553.5882915231405,-0.5674640647829201
452,452,2024-01-05 17:00:00,0.47317878943518343,9.477957052310472,1.0,0.45,0.0,1.0,1.0,0.0,6592.617027979087,-42.594922069755754,10.267140514992239,28.43742449268915,13.65,9.132131888974186,0.0,0.0,6904.461940381344,6904.461940381344,0.0,6904.461940381344,272.7262466450631,0.158,1.0,default_mpc,0.158,0.0,0.47317878943518343,1.0,0.0,2337.861419342479,optimal_relaxed_modes,0.0013291999930515885,False,,-4500.0,1.0
453,453,2024-01-05 17:15:00,0.33847585706923605,10.195923681820972,-0.7688987910666775,0.45,0.0,1.0,1.0,0.0,5383.869721536548,-37.35408709982058,11.214864460634217,29.411749733092876,13.3,8.862241336014073,0.0,0.0,6992.709332430687,6992.709332430686,0.0,6992.709332430687,50.69714266012248,0.029,-0.7688987910666775,default_mpc,0.029,0.0,0.33847585706923605,-0.7688987910666775,0.0,10297.768525580605,optimal_relaxed_modes,0.0012075999984517694,False,,3460.044559800049,-0.7688987910666775
454,454,2024-01-05 17:30:00,0.16252844891153126,11.133723367301538,-0.7689317221423947,0.45,0.0,0.0,1.0,1.0,0.0,-2085.1757367998016,10.918316255218862,25.361970484131085,12.95,8.591503089302536,2541.5243580595725,9014.314502473053,10874.53616584595,10874.536165845951,0.0,10874.53616584595,78.84038720238314,0.029,-0.7689317221423947,default_mpc,0.029,0.0,0.16252844891153126,-0.7689317221423947,0.0,10297.768525580605,optimal_relaxed_modes,0.0010826000070665032,False,,3460.192749640776,-0.7689317221423947
455,455,2024-01-05 17:45:00,0.1992026255776376,10.938250005671192,-0.7689653958127692,0.45,0.0,0.0,1.0,1.0,0.0,-1949.9092394436284,10.612033774832597,25.258034289761827,12.6,8.319920853173794,2541.5243580595725,8849.81175794945,10830.629844586978,10830.629844586978,0.0,10830.629844586978,78.5220663732556,0.029,-0.7689653958127692,default_mpc,0.029,0.0,0.1992026255776376,-0.7689653958127692,0.0,10297.768525580605,optimal_relaxed_modes,0.0010825000063050538,False,,3460.3442811574614,-0.7689653958127692
456,456,2024-01-05 18:00:00,0.25110713472219925,10.661598971930678,-0.7689840765568826,0.45,0.0,0.0,1.0,1.0,0.0,-1855.1665389358436,10.32795382679093,25.245928398691728,12.7,8.352686664895177,2541.5243580595725,8739.450341418418,10830.3804636075,10830.380463607502,0.0,10830.3804636075,427.80002831249624,0.158,-0.7689840765568826,default_mpc,0.158,0.0,0.25110713472219925,-0.7689840765568826,0.0,10297.768525580605,optimal_relaxed_modes,0.0010017000022344291,False,,3460.428344505972,-0.7689840765568826
457,457,2024-01-05 18:15:00,0.2873898819949564,10.468211928966882,-0.7689973709305543,0.45,0.0,0.0,1.0,1.0,0.0,-1721.164891996,10.064481404877572,25.239444437562693,12.8,8.384951604337905,2541.5243580595725,8602.19979157483,10830.329762603786,10830.329762603786,0.0,10830.329762603786,78.51989077887745,0.029,-0.7689973709305543,default_mpc,0.029,0.0,0.2873898819949564,-0.7689973709305543,0.0,10297.768525580605,optimal_relaxed_modes,0.0010754999821074307,False,,3460.4881691874943,-0.7689973709305543
458,458,2024-01-05 18:30:00,0.33873075803081887,10.194565059695735,-0.7690080043059214,0.45,0.0,0.0,1.0,1.0,0.0,-1596.864121022148,9.820120599241266,25.23623213552453,12.9,8.4167165216156,2541.5243580595725,8475.160176801619,10830.300014398403,10830.300014398403,0.0,10830.300014398403,78.51967510438843,0.029,-0.7690080043059214,default_mpc,0.029,0.0,0.33873075803081887,-0.7690080043059214,0.0,10297.768525580605,optimal_relaxed_modes,0.001438200008124113,False,,3460.5360193766464,-0.7690080043059214
459,459,2024-01-05 18:45:00,0.38634739837686716,9.940768366651298,-0.7690166744665933,0.45,0.0,0.0,1.0,1.0,0.0,-1481.574722563497,9.593481030460735,25.234547184576343,13.0,8.44797824216658,2513.3046944257044,8358.407542334513,10802.061954207864,10802.061954207866,0.0,10802.061954207864,78.31494916800702,0.029,-0.7690166744665933,default_mpc,0.029,0.0,0.38634739837686716,-0.7690166744665933,0.0,10297.768525580605,optimal_relaxed_modes,0.0016142000094987452,False,,3460.5750350996695,-0.7690166744665933
460,460,2024-01-05 19:00:00,0.43051044115282294,9.705379348655454,1.0,0.45,0.0,1.0,1.0,0.0,5484.4021371757,-37.43990873329286,10.445059804019664,28.64248299264851,12.75,8.237205584665245,0.0,0.0,6955.475310315878,6955.475310315877,0.0,6955.475310315878,330.3850772400042,0.19,1.0,default_mpc,0.19,0.0,0.43051044115282294,1.0,0.0,2337.1118603889063,optimal_relaxed_modes,0.0011525999871082604,False,,-4500.0,1.0
461,461,2024-01-05 19:15:00,0.3014691989547217,10.393169169571333,-0.769055022788588,0.45,0.0,1.0,1.0,0.0,3393.9238400728664,-20.2201860699702,11.061472300779164,29.33108627158072,12.5,8.026365476731016,0.0,0.0,7069.292956625371,7069.292956625371,0.0,7069.292956625371,51.25237393553394,0.029,-0.769055022788588,default_mpc,0.029,0.0,0.3014691989547217,-0.769055022788588,0.0,10297.768525580605,optimal_relaxed_modes,0.0011203000030945987,False,,3460.747602548646,-0.769055022788588
462,462,2024-01-05 19:30:00,0.18806063383093474,10.997636821681118,-0.7690754290461687,0.45,0.0,0.0,1.0,1.0,0.0,-2014.7876321892147,10.775206181553799,25.358065935931656,12.25,7.8154554958055344,2541.5243580595725,8942.200960163294,10873.583064539576,10873.583064539576,0.0,10873.583064539576,78.83347721791193,0.029,-0.7690754290461687,default_mpc,0.029,0.0,0.18806063383093474,-0.7690754290461687,0.0,10297.768525580605,optimal_relaxed_modes,0.001253200025530532,False,,3460.8394307077588,-0.7690754290461687
463,463,2024-01-05 19:45:00,0.2261793215390708,10.794464216196753,-0.7690956087347071,0.45,0.0,0.0,1.0,1.0,0.0,-1884.0977210875458,10.479305705420103,25.256469683862907,12.0,7.60447363124936,2541.5243580595725,8782.92583961355,10830.56894236971,10830.56894236971,0.0,10830.56894236971,78.5216248321804,0.029,-0.7690956087347071,default_mpc,0.029,0.0,0.2261793215390708,-0.7690956087347071,0.0,10297.768525580605,optimal_relaxed_modes,0.0010497000184841454,False,,3460.9302393061816,-0.7690956087347071
464,464,2024-01-05 20:00:00,0.2763244115889561,10.527190886230864,-0.7691114968453063,0.45,0.0,0.0,1.0,1.0,0.0,-1792.5609861487037,10.204854362110321,25.244744402658647,11.875,7.474716242272754,2541.5243580595725,8676.142839278154,10830.322042111533,10830.322042111533,0.0,10830.322042111533,514.4402970002978,0.19,-0.7691114968453063,default_mpc,0.19,0.0,0.2763244115889561,-0.7691114968453063,0.0,10297.768525580605,optimal_relaxed_modes,0.0010218000097665936,False,,3461.0017358038785,-0.7691114968453063
465,465,2024-01-05 20:15:00,0.31137737633413826,10.340358584139043,-0.7691259210661141,0.45,0.0,0.0,1.0,1.0,0.0,-1663.0915347933405,9.950311482815843,25.23815494128337,11.75,7.345188765356017,2541.5243580595725,8543.497178541913,10830.2638233347,10830.263823334702,0.0,10830.2638233347,78.51941271917659,0.029,-0.7691259210661141,default_mpc,0.029,0.0,0.31137737633413826,-0.7691259210661141,0.0,10297.768525580605,optimal_relaxed_modes,0.0011608999921008945,False,,3461.0666447975136,-0.7691259210661141
466,466,2024-01-05 20:30:00,0.36097816173151426,10.075986397971029,-0.7691396800378805,0.45,0.0,0.0,1.0,1.0,0.0,-1542.9986682065155,9.71423106767741,25.234924369007793,11.625,7.215881781350222,2532.007645614083,8420.607278253354,10820.706962395314,10820.706962395316,0.0,10820.706962395314,78.45012547736603,0.029,-0.7691396800378805,default_mpc,0.029,0.0,0.36097816173151426,-0.7691396800378805,0.0,10297.768525580605,optimal_relaxed_modes,0.0016296999820042402,False,,3461.128560170462,-0.7691396800378805
467,467,2024-01-05 20:45:00,0.40698112776178536,9.830790589029684,-0.7691529834999706,0.45,0.0,0.0,1.0,1.0,0.0,-1431.6121747475925,9.49527006306284,25.233239262714097,11.5,7.086803273088694,2498.064402485349,8307.723448446426,10786.7348209132,10786.7348209132,0.0,10786.7348209132,78.2038274516207,0.029,-0.7691529834999706,default_mpc,0.029,0.0,0.40698112776178536,-0.7691529834999706,0.0,10297.768525580605,optimal_relaxed_modes,0.001291799999307841,False,,3461.1884257498677,-0.7691529834999706
468,468,2024-01-05 21:00:00,0.4496477927969565,9.603377264392222,1.0,0.45,0.0,1.0,1.0,0.0,3741.7344642561116,-23.376217118951427,10.169033536764907,28.424940454283618,11.375,7.205630686439834,0.0,0.0,7005.4853788694045,7005.4853788694045,0.0,7005.4853788694045,276.7166724653415,0.158,1.0,default_mpc,0.158,0.0,0.4496477927969565,1.0,0.0,2336.52154883862,optimal_relaxed_modes,0.0014250999956857413,False,,-4500.0,1.0
469,469,2024-01-05 21:15:00,0.35111050312907494,10.12858101832203,-0.7691785594922163,0.45,0.0,1.0,1.0,0.0,2768.383259940973,-14.89797307241407,10.641259694520583,28.95689653266158,11.25,7.3207723214500975,0.0,0.0,7073.66658102001,7073.66658102001,0.0,7073.66658102001,51.284082712395076,0.029,-0.7691785594922163,default_mpc,0.029,0.0,0.35111050312907494,-0.7691785594922163,0.0,10297.768525580605,optimal_relaxed_modes,0.0010743000020738691,False,,3461.303517714973,-0.7691785594922163
470,470,2024-01-05 21:30:00,0.26469983801048697,10.589149863404105,-0.7691908873187496,0.45,0.0,0.0,1.0,1.0,0.0,-1821.6672034655437,10.382615855628698,25.34501217062875,11.125,7.432313165358496,2541.5243580595725,8743.318929873722,10869.621683597912,10869.621683597912,0.0,10869.621683597912,78.80475720608487,0.029,-0.7691908873187496,default_mpc,0.029,0.0,0.26469983801048697,-0.7691908873187496,0.0,10297.768525580605,optimal_relaxed_modes,0.0011215000122319907,False,,3461.3589929343734,-0.7691908873187496
471,471,2024-01-05 21:45:00,0.30018379439538656,10.40002037587259,-0.7692030620757205,0.45,0.0,0.0,1.0,1.0,0.0,-1703.5312383682374,10.115193782503733,25.25302211985663,11.0,7.540309638554345,2541.5243580595725,8599.343687616969,10830.521472068627,10830.521472068625,0.0,10830.521472068627,78.52128067249755,0.029,-0.7692030620757205,default_mpc,0.029,0.0,0.30018379439538656,-0.7692030620757205,0.0,10297.768525580605,optimal_relaxed_modes,0.0013797999999951571,False,,3461.4137793407426,-0.7692030620757205
472,472,2024-01-05 22:00:00,0.34550272725972175,10.158470463705683,-0.036602825833883294,0.45,0.0,0.0,1.0,1.0,0.0,-1620.7907699304956,9.867155035136875,25.24244210347434,10.75,7.535241480924527,2541.5243580595725,8502.769083655277,10830.307531243165,10830.307531243165,0.0,10830.307531243165,224.72888127329568,0.083,-0.036602825833883294,default_mpc,0.083,0.0,0.34550272725972175,-0.036602825833883294,0.0,7000.994900093429,optimal_relaxed_modes,0.0010495000169612467,False,,164.71271625247482,-0.036602825833883294
473,473,2024-01-05 22:15:00,0.37718223343086016,9.989618695813515,-0.7088044019100475,0.45,0.0,0.0,1.0,1.0,0.0,-1503.766205393635,9.637104985419244,25.236347324865033,10.5,7.524549963785103,2520.659950826588,8382.868655510845,10809.396178603458,10809.396178603458,0.0,10809.396178603458,78.36812229487508,0.029,-0.7088044019100475,default_mpc,0.029,0.0,0.37718223343086016,-0.7088044019100475,0.0,10025.82419116835,optimal_relaxed_modes,0.001992000004975125,False,,3189.6198085952137,-0.7088044019100475
474,474,2024-01-05 22:30:00,0.42200991537022037,9.750687151076725,0.848207625413756,0.45,0.0,1.0,1.0,0.0,3940.308164817164,-24.73641489663976,10.329851695075678,28.582392635996026,10.25,7.508366509534486,0.0,0.0,7007.314395051692,7007.314395051692,0.0,7007.314395051692,50.803029364124775,0.029,0.848207625413756,default_mpc,0.029,0.0,0.42200991537022037,0.848207625413756,0.0,3019.190362184881,optimal_relaxed_modes,0.0012277000059839338,False,,-3816.934314361902,0.848207625413756
475,475,2024-01-05 22:45:00,0.32034947171323724,10.292537315768445,-0.7692721105954204,0.45,0.0,1.0,1.0,0.0,2785.885735740778,-15.13713389275571,10.813604974371923,29.123374428392317,10.0,7.48682422646407,0.0,0.0,7074.872830533819,7074.872830533818,0.0,7074.872830533819,51.29282802137019,0.029,-0.7692721105954204,default_mpc,0.029,0.0,0.32034947171323724,-0.7692721105954204,0.0,10297.768525580605,optimal_relaxed_modes,0.001145699992775917,False,,3461.724497679392,-0.7692721105954204
476,476,2024-01-05 23:00:00,0.23242674615924364,10.761165442971231,-0.7692868674696296,0.45,0.0,0.0,1.0,1.0,0.0,-1900.8971940190008,10.543670493282068,25.34989589815923,9.85,7.239770360375077,2541.5243580595725,8824.618849631968,10871.360326706836,10871.360326706837,0.0,10871.360326706836,225.58072677916684,0.083,-0.7692868674696296,default_mpc,0.083,0.0,0.23242674615924364,-0.7692868674696296,0.0,10297.768525580605,optimal_relaxed_modes,0.0010377000144217163,False,,3461.7909036133333,-0.7692868674696296
477,477,2024-01-05 23:15:00,0.26982450859719564,10.561835369176947,-0.7693009230699642,0.45,0.0,0.0,1.0,1.0,0.0,-1777.6109007238715,10.264565876752933,25.25361436683972,9.7,6.993762195183837,2541.5243580595725,8674.25084999735,10830.512150191656,10830.512150191656,0.0,10830.512150191656,78.52121308888951,0.029,-0.7693009230699642,default_mpc,0.029,0.0,0.26982450859719564,-0.7693009230699642,0.0,10297.768525580605,optimal_relaxed_modes,0.0011531000200193375,False,,3461.8541538148393,-0.7693009230699642
478,478,2024-01-05 23:30:00,0.317123247717223,10.309733089667201,-0.7693147907084984,0.45,0.0,0.0,1.0,1.0,0.0,-1691.2616217565028,10.00569194672018,25.24247300195985,9.55,6.748806786667376,2541.5243580595725,8573.473455159883,10830.272292724543,10830.272292724543,0.0,10830.272292724543,78.51947412225294,0.029,-0.7693147907084984,default_mpc,0.029,0.0,0.317123247717223,-0.7693147907084984,0.0,10297.768525580605,optimal_relaxed_modes,0.0010322000016458333,False,,3461.9165581882426,-0.7693147907084984
479,479,2024-01-05 23:45:00,0.35018663964250984,10.133505210705422,0.12658296573898387,0.45,0.0,1.0,1.0,0.0,2057.664486294747,-10.375612925110822,10.444971638452603,28.751626999841942,9.4,6.504918679288087,0.0,0.0,7055.5296022783505,7055.529602278351,0.0,7055.5296022783505,51.15258961651804,0.029,0.12658296573898387,default_mpc,0.029,0.0,0.35018663964250984,0.12658296573898387,0.0,6266.166688703998,optimal_relaxed_modes,0.0009760000102687627,False,,-569.6233458254274,0.12658296573898387
480,480,2024-01-06 00:00:00,0.2954152332990429,10.425436806516101,-0.7693407350637842,0.45,0.0,1.0,1.0,0.0,1490.9783632770493,-5.079818241156646,10.698377375992507,29.05576541717802,9.3,6.635192694383417,0.0,0.0,7113.063538812672,7113.063538812671,0.0,7113.063538812672,51.56971065639188,0.029,-0.7693407350637842,default_mpc,0.029,0.0,0.2954152332990429,-0.7693407350637842,0.0,10297.768525580605,optimal_relaxed_modes,0.0009911000088322908,False,,3462.033307787029,-0.7693407350637842
481,481,2024-01-06 00:15:00,0.25121641607454787,10.66101650232266,-0.7693521230740098,0.45,0.0,0.0,1.0,1.0,0.0,-1848.0009553957113,10.436146046938646,25.347719312422907,9.2,6.762521844091948,2541.5243580595725,8770.703995417483,10871.048916390993,10871.048916390992,0.0,10871.048916390993,78.8151046438347,0.029,-0.7693521230740098,default_mpc,0.029,0.0,0.25121641607454787,-0.7693521230740098,0.0,10297.768525580605,optimal_relaxed_modes,0.0012943999900016934,False,,3462.084553833044,-0.7693521230740098
482,482,2024-01-06 00:30:00,0.29009319452366994,10.45380327318884,-0.7693632236293343,0.45,0.0,0.0,1.0,1.0,0.0,-1728.154137235183,10.16484123727928,25.25312096870536,9.1,6.88694921894491,2541.5243580595725,8624.241096519727,10830.49232151033,10830.492321510332,0.0,10830.49232151033,78.5210693309499,0.029,-0.7693632236293343,default_mpc,0.029,0.0,0.29009319452366994,-0.7693632236293343,0.0,10297.768525580605,optimal_relaxed_modes,0.00172460000612773,False,,3462.134506332004,-0.7693632236293343
483,483,2024-01-06 00:45:00,0.3360701170803309,10.208746275961836,-0.3631922496230034,0.45,0.0,0.0,1.0,1.0,0.0,-1644.2141519629208,9.913201190449668,25.242120645727503,9.0,7.008530034025559,2541.5243580595725,8526.179358985171,10830.278312337407,10830.278312337407,0.0,10830.278312337407,78.5195177644462,0.029,-0.3631922496230034,default_mpc,0.029,0.0,0.3360701170803309,-0.3631922496230034,0.0,8469.949991821142,optimal_relaxed_modes,0.0018534999981056899,False,,1634.3651233035152,-0.3631922496230034
484,484,2024-01-06 01:00:00,0.3682095865127071,10.037442903887271,0.7524692346024141,0.45,0.0,1.0,1.0,0.0,2689.836903905837,-15.046236665180077,10.430531230858861,28.71831333259388,9.0,6.90125328240757,0.0,0.0,7038.228697407368,7038.228697407367,0.0,7038.228697407368,51.02715805620342,0.029,0.7524692346024141,default_mpc,0.029,0.0,0.3682095865127071,0.7524692346024141,0.0,3449.440114978065,optimal_relaxed_modes,0.0012335999927017838,False,,-3386.1115557108633,0.7524692346024141
485,485,2024-01-06 01:15:00,0.29924497682786844,10.405024273507461,-0.7693879758804877,0.45,0.0,1.0,1.0,0.0,1724.3671083864479,-6.963053476987092,10.740447854575896,29.106660294219598,9.0,6.793617667758709,0.0,0.0,7105.140067546446,7105.140067546446,0.0,7105.140067546446,51.51226548971173,0.029,-0.7693879758804877,default_mpc,0.029,0.0,0.29924497682786844,-0.7693879758804877,0.0,10297.768525580605,optimal_relaxed_modes,0.0010978000063914806,False,,3462.245891462195,-0.7693879758804877
486,486,2024-01-06 01:30:00,0.24241892534328352,10.707907127920299,-0.7693940878654096,0.45,0.0,0.0,1.0,1.0,0.0,-1867.347146536067,10.475471967757876,25.348701488235264,9.0,6.685612427484775,2541.5243580595725,8790.563427476338,10871.561363354152,10871.561363354156,0.0,10871.561363354152,78.8188198843176,0.029,-0.7693940878654096,default_mpc,0.029,0.0,0.24241892534328352,-0.7693940878654096,0.0,10297.768525580605,optimal_relaxed_modes,0.001233500021044165,False,,3462.2733953943434,-0.7693940878654096
487,487,2024-01-06 01:45:00,0.2826801397168575,10.49331485530915,-0.7694000560229118,0.45,0.0,0.0,1.0,1.0,0.0,-1746.2427886705764,10.201314524708298,25.25286780360936,9.0,6.57724029722128,2541.5243580595725,8642.495612562854,10830.484238678162,10830.484238678162,0.0,10830.484238678162,78.52101073041668,0.029,-0.7694000560229118,default_mpc,0.029,0.0,0.2826801397168575,-0.7694000560229118,0.0,10297.768525580605,optimal_relaxed_modes,0.0012743000115733594,False,,3462.300252103103,-0.7694000560229118
