controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
io_coupled_measured_mpc,2880,26208,2024-10-01 00:00:00,2024-10-30 23:45:00,0,443.2219866999658,0,7149540.906416766,6549635.946416766,559947.552814923,10837.174345524789,10837.174345524789,840502.9859067418,516243.13937532494,0.0,0.7540481047927032,0.2179034791876248,25.398961926974458,33.311506122806094,27.0,467.3950583608615,False,0,0,0,529,439,504.36923210269623,306,2118
