timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,predicted_peak_grid_kw,episode_peak_grid_so_far_kw
2025-07-01 00:00:00,0,optimal,37.542761580588994,0.24464569999963715,0.0,-1,112.24000000000001,0.0
2025-07-01 00:15:00,1,optimal,39.259913046461705,0.21435769999970944,0.0,-1,112.24000000000069,0.0
2025-07-01 00:30:00,2,optimal,40.97712300142121,0.1781925000004776,0.0,-1,112.24000000000001,0.0
2025-07-01 00:45:00,3,optimal,42.69437891713312,0.16956480000044394,0.0,-1,112.24000000000001,0.0
2025-07-01 01:00:00,4,optimal,44.41167160615504,0.17330049999964103,0.0,-1,112.24000000000001,0.0
2025-07-01 01:15:00,5,optimal,44.4141941778975,0.33489490000010846,0.0,-1,112.24000000000001,0.0
2025-07-01 01:30:00,6,optimal,44.41674136309548,0.25937900000008085,0.0,-1,112.24000000000004,0.0
2025-07-01 01:45:00,7,optimal,44.419309063425764,0.15666679999958433,0.0,-1,112.24000000000001,0.0
2025-07-01 02:00:00,8,optimal,44.42189404336998,0.2014390000003914,0.0,-1,112.24000000000001,0.0
2025-07-01 02:15:00,9,optimal,49.424483269670525,0.3764455000000453,0.0,-1,112.24000000000001,0.0
2025-07-01 02:30:00,10,optimal,49.42707120135974,0.16500819999964733,0.0,-1,112.24000000000001,0.0
2025-07-01 02:45:00,11,optimal,49.429657839080875,0.250249800000347,0.0,-1,112.24000000000001,0.0
2025-07-01 03:00:00,12,optimal,49.432243183484886,0.2928351999998995,0.0,-1,112.24000000000001,0.0
2025-07-01 03:15:00,13,optimal,54.70532723521567,0.42130380000071455,0.0,-1,254.0,0.0
2025-07-01 03:30:00,14,optimal,57.382409994921595,0.3130295999999362,0.0,-1,112.24000000000001,0.0
2025-07-01 03:45:00,15,optimal,58.857491463246085,0.5424872000003234,0.0,-1,112.24000000000001,0.0
2025-07-01 04:00:00,16,optimal,60.332571640837216,0.6678816999992705,0.0,-1,112.24000000000007,0.0
2025-07-01 04:15:00,17,optimal,61.15145552834009,0.22598680000010063,0.0,-1,112.24000000000001,0.0
2025-07-01 04:30:00,18,optimal,61.97033812639852,0.2951351000001523,0.0,-1,112.24000000000001,0.0
2025-07-01 04:45:00,19,optimal,62.78921943565716,0.23409179999998742,0.0,-1,112.24000000000001,0.0
2025-07-01 05:00:00,20,optimal,63.608099456763284,0.2996481000000131,0.0,-1,112.24000000000004,0.0
2025-07-01 05:15:00,21,optimal,65.20084613466705,0.46074420000059035,0.0,-1,112.24000000000001,0.0
2025-07-01 05:30:00,22,optimal,66.7910591369012,0.563094999999521,0.0,-1,112.24000000000012,0.0
2025-07-01 05:45:00,23,optimal,68.3812735963662,0.10592610000003333,0.0,-1,112.24000000000001,0.0
2025-07-01 06:00:00,24,optimal,69.97148951378874,0.3957424999998693,0.0,-1,112.24000000000004,0.0
2025-07-01 06:15:00,25,optimal,74.24962093398862,1.3370052000000214,0.0046870911255291504,-1,626.62,0.0
