timestamp,step,solve_status,objective_value,solve_time_s,mip_gap,mode_index,peak_grid_kw
2025-07-01 05:30:00,22,optimal,10195.30300105684,1.4257595999806654,0.0002991956305779801,2,3090.0
2025-07-01 05:45:00,23,optimal,10148.77820815779,0.6748569999763276,0.0,2,3090.0
2025-07-01 06:00:00,24,optimal,10102.058351291498,0.609145800000988,0.0,2,3090.0
2025-07-01 06:15:00,25,optimal,10083.635454297802,1.1546691999828909,2.8713376600941442e-05,2,3090.0000000000005
2025-07-01 06:30:00,26,optimal,10079.317068063698,0.9285955000086688,6.874925757384386e-05,2,3090.0000000000005
2025-07-01 06:45:00,27,optimal,10074.716748361627,1.0363118999812286,0.00010897945501261335,2,3090.0
2025-07-01 07:00:00,28,optimal,10069.856217310182,1.2820586000161711,0.00015038283477875045,2,3090.0
2025-07-01 07:15:00,29,optimal,10064.378564512781,0.9041419999848586,0.00020680910134699746,2,3090.0
2025-07-01 07:30:00,30,optimal,10058.689595780663,1.3895840999903157,0.00025718014002025117,2,3090.0
2025-07-01 07:45:00,31,optimal,10052.815596771808,1.3034475999884307,0.0002983844206775187,2,3090.0
2025-07-01 08:00:00,32,optimal,10046.783672360432,2.2943704000208527,0.00035446364885737187,2,3090.000000000001
2025-07-01 08:15:00,33,optimal,10012.800087500478,1.9330150999885518,0.00013557401011673526,2,3090.0
2025-07-01 08:30:00,34,optimal,9976.465990879484,1.5944889999809675,7.848495277305944e-05,2,3090.0000000000005
2025-07-01 08:45:00,35,optimal,9941.116408019137,1.31788129999768,0.0001203993716715392,2,3090.0
2025-07-01 09:00:00,36,optimal,9879.02918321774,1.9499505999847315,5.345477015565209e-05,2,3090.0000000000005
2025-07-01 09:15:00,37,optimal,9846.470416356718,3.0489223999902606,0.00014393666615866038,2,3090.0
2025-07-01 09:30:00,38,optimal,9807.937051528881,1.8323686000076123,0.00013332025069471377,2,3090.0
2025-07-01 09:45:00,39,optimal,9769.4554934996,1.9160824000136927,0.00012165672694706517,2,3090.0
2025-07-01 10:00:00,40,optimal,9731.057552304377,1.423431499977596,0.00010897251629184073,2,3090.0000000000005
2025-07-01 10:15:00,41,optimal,9701.768835412158,1.107522300007986,0.0001359104719251775,2,3090.0
2025-07-01 10:30:00,42,optimal,9666.676610539347,1.3453306999872439,6.474222494446611e-05,2,3090.0
2025-07-01 10:45:00,43,optimal,9632.670401352863,1.2765649000066333,8.69659215929252e-05,2,3090.0
2025-07-01 11:00:00,44,optimal,9598.856358384106,1.4666143000067677,0.00010821520713526214,2,3090.0
2025-07-01 11:15:00,45,optimal,9589.496207580214,1.0156752000038978,0.00015370955861319677,2,3090.0
2025-07-01 11:30:00,46,optimal,9579.322648565756,1.4021974000206683,0.00011620733120795869,2,3090.000000000088
2025-07-01 11:45:00,47,optimal,9569.915730419285,1.409658099990338,0.00015697972049913045,2,3090.0
2025-07-01 12:00:00,48,optimal,9561.138754187587,1.7126954999985173,0.00018064600464724653,2,3090.0
2025-07-01 12:15:00,49,optimal,9559.400565179523,1.3693503999966197,0.00019155290394916408,2,3090.0
2025-07-01 12:30:00,50,optimal,9557.66880756468,1.6387185000057798,0.00019132228099802285,2,3090.0
2025-07-01 12:45:00,51,optimal,9555.940714606031,1.4075671000173315,0.00019139719336863523,2,3090.0
2025-07-01 13:00:00,52,optimal,9554.215876529408,1.9009649000072386,0.00019165685199831354,2,3090.0
2025-07-01 13:15:00,53,optimal,9548.626945516356,1.7576126999920234,0.00019176903116607805,2,3090.0
2025-07-01 13:30:00,54,optimal,9543.038560199826,1.791520800004946,0.0001918813307441016,2,3090.0
2025-07-01 13:45:00,55,optimal,9537.450611496612,1.3383203000121284,0.00019199375314279238,2,3090.0
2025-07-01 14:00:00,56,optimal,9531.863017593929,2.2417531999817584,0.00019210630019993218,2,3090.0
2025-07-01 14:15:00,57,optimal,9509.626410929266,2.189363700017566,0.00019255550735275127,2,3090.0
2025-07-01 14:30:00,58,optimal,9482.390047842799,1.9873119999829214,0.0001931085864478571,2,3090.0
2025-07-01 14:45:00,59,optimal,9455.153889919022,1.9529240000119898,0.0001912104796900554,2,3090.0
2025-07-01 15:00:00,60,optimal,9430.448699447721,1.3226946000067983,0.00016137183027608074,2,3090.0
2025-07-01 15:15:00,61,optimal,9414.889208702885,1.605541800003266,0.00012681594990213908,2,3090.0000000000005
2025-07-01 15:30:00,62,optimal,9400.570035209083,3.3844779999926686,8.002309784425855e-05,2,3090.0
2025-07-01 15:45:00,63,optimal,9396.167918468635,1.6400538999878336,0.0001475910382904438,2,3090.0000000000005
2025-07-01 16:00:00,64,optimal,9400.205694024196,2.8763559000217356,0.00024629903643840444,2,3090.0
2025-07-01 16:15:00,65,optimal,9398.263624091298,2.2311489999992773,6.533205135466762e-05,2,3090.0000000000005
2025-07-01 16:30:00,66,optimal,9396.655314559923,3.0736869999964256,3.238832118247313e-06,2,3090.0000000000005
2025-07-01 16:45:00,67,optimal,9399.13878171898,1.1283880000119098,0.0,2,3090.0
2025-07-01 17:00:00,68,optimal,9406.038166935192,1.851800500007812,0.00020376007217807926,2,3090.0000000000005
2025-07-01 17:15:00,69,optimal,9370.653342526419,1.7146481999952812,0.0002695128077885597,2,3090.0
2025-07-01 17:30:00,70,optimal,9333.77733992114,1.371314899995923,0.0,2,3090.0
2025-07-01 17:45:00,71,optimal,9336.921372916513,2.1845851999823935,1.76768660741073e-05,2,3090.0
2025-07-01 18:00:00,72,optimal,9368.86111698279,1.8119276000070386,0.00025007481720142245,2,3090.0000000000005
2025-07-01 18:15:00,73,optimal,9405.400278502093,1.9131968999863602,0.0005473819962682182,2,3090.0
2025-07-01 18:30:00,74,optimal,9442.533419130803,1.7087089999986347,0.0006610912461611369,2,3090.0
2025-07-01 18:45:00,75,optimal,9479.603708001714,1.6317846000019927,0.0005612096054785732,2,3090.0
2025-07-01 19:00:00,76,optimal,9520.610716856236,1.9789536999887787,0.0006937417959327868,-1,3090.0000000000005
2025-07-01 19:15:00,77,optimal,9689.2012349325,1.5991457999916747,0.0002507412683372365,-1,3090.0000000000005
2025-07-01 19:30:00,78,optimal,9871.20836114725,0.9620179999910761,0.0,-1,3090.0
2025-07-01 19:45:00,79,optimal,10073.714496375536,1.5849878000153694,0.0006767102962085076,-1,3090.0
2025-07-01 20:00:00,80,optimal,10281.429494074206,1.9192819000163581,0.0005434806193359361,-1,3090.0
2025-07-01 20:15:00,81,optimal,10489.57410794754,1.447950400004629,0.0003613832875738453,-1,3090.0000000000005
2025-07-01 20:30:00,82,optimal,10713.717223356829,0.17111269998713396,0.002993153680822073,-1,3090.0
2025-07-01 20:45:00,83,optimal,10919.843906166074,0.4224261000053957,0.0011117130957809629,-1,3090.0
2025-07-01 21:00:00,84,optimal,11127.159087661967,0.4632988000230398,0.0007415333044266443,2,3090.0
2025-07-01 21:15:00,85,optimal,11175.868010682894,0.43815919998451136,0.0004394986752793147,2,3090.0
2025-07-01 21:30:00,86,optimal,11230.41307050892,0.16727470001205802,0.0004674023196972476,2,3090.0
2025-07-01 21:45:00,87,optimal,11293.094946609035,0.14139610002166592,0.0,2,3090.0
2025-07-01 22:00:00,88,optimal,11737.681102577582,0.14100569998845458,0.0,2,3090.0
2025-07-01 22:15:00,89,optimal,12494.385341814013,0.14299220000975765,0.0,2,3090.0
2025-07-01 22:30:00,90,optimal,13492.199161775758,0.1383182000136003,0.0,2,3090.0
2025-07-01 22:45:00,91,optimal,14787.415437287025,0.14024790000985377,0.0,2,3090.0
2025-07-01 23:00:00,92,optimal,16383.302343607316,0.14449669999885373,0.0,2,3090.0
2025-07-01 23:15:00,93,optimal,18247.8988645318,0.14227650000248104,0.0,2,3090.0
2025-07-01 23:30:00,94,optimal,20294.228488296827,0.14060080001945607,0.0,2,3090.0
2025-07-01 23:45:00,95,optimal,22605.12955053046,0.14200580000760965,0.0,2,3090.0
