timestamp,step,controller,Q_load_kw_th,P_nonplant_kw,P_pv_kw,T_wb_C,price_cny_per_kwh,cp_flag,Q_chiller_kw_th,Q_tes_net_kw_th,P_plant_kw,P_grid_pos_kw,P_spill_kw,d_peak_kw,peak_slack_kw,soc,soc_next,u_signed,signed_du,mode_index,solver_status,solver_time_s,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,mode_fractionality_mean,mode_fractionality_count,mode_fractionality_hours,solver_message,plant_tracking_error_kw_th,objective_value
2025-07-01 00:00:00,0,paper_like_mpc_tes_relaxed,2246.4,18000.0,0.0,27.828427124746188,0.0418,0,1121.4,-1125.0,153.91215,18153.91215,0.0,18236.681351498944,16.937118000001647,0.5,0.484125,-0.25,0.0,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 00:15:00,1,paper_like_mpc_tes_relaxed,2236.4274856698435,18000.0,0.0,27.637383260400277,0.0418,0,997.9965901639232,-1238.4308955059203,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.484125,0.46668250839575115,-0.2752068656679823,-0.025206865667982303,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 00:30:00,2,paper_like_mpc_tes_relaxed,2226.127697112687,18000.0,0.0,27.43504571603488,0.0418,0,997.9965901639232,-1228.131106948764,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.46668250839575115,0.4493917906561538,-0.272918023766392,0.0022888419015902883,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 00:45:00,3,paper_like_mpc_tes_relaxed,2215.5447396043865,18000.0,0.0,27.22228093207841,0.0418,0,997.9965901639232,-1217.5481494404632,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.4493917906561538,0.43225670379637493,-0.27056625543121404,0.002351768335177973,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 01:00:00,4,paper_like_mpc_tes_relaxed,2204.7239309937154,18000.0,0.0,27.0,0.0418,0,997.9965901639232,-1206.7273408297922,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.43225670379637493,0.41528047348850744,-0.26816163129550935,0.0024046241357046916,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 01:15:00,5,paper_like_mpc_tes_relaxed,2193.7116076443867,18000.0,0.0,26.769154760876006,0.0418,0,997.9965901639232,-1195.7150174804635,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.41528047348850744,0.3984656802312012,-0.2657144483289919,0.0024471829665174694,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 01:30:00,6,paper_like_mpc_tes_relaxed,2182.554926015625,18000.0,0.0,26.53073372946036,0.0418,0,997.9965901639232,-1184.5583358517017,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.3984656802312012,0.3818142482820342,-0.26323518574482263,0.0024792625841692506,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 01:45:00,7,paper_like_mpc_tes_relaxed,2171.3016607309687,18000.0,0.0,26.285757861212645,0.0418,0,997.9965901639232,-1173.3050705670455,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.3818142482820342,0.36532743740001755,-0.2607344601260101,0.002500725618812538,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 02:00:00,8,paper_like_mpc_tes_relaxed,2160.0,18000.0,0.0,26.035276180410083,0.0418,0,997.9965901639232,-1162.0034098360768,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.36532743740001755,0.34900583743359426,-0.25822297996357263,0.0025114801624374627,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 02:15:00,9,paper_like_mpc_tes_relaxed,2148.6983392690313,18000.0,0.0,25.780361288064512,0.0418,0,997.9965901639232,-1150.701749105108,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.34900583743359426,0.3328493657773065,-0.2557114998011351,0.0025114801624375183,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 02:30:00,10,paper_like_mpc_tes_relaxed,2137.445073984375,18000.0,0.0,25.522104768880208,0.0418,0,997.9965901639232,-1139.4484838204519,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.3328493657773065,0.3168572677080227,-0.25321077418232263,0.0025007256188124827,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 02:45:00,11,paper_like_mpc_tes_relaxed,2126.2883923556133,18000.0,0.0,25.26161251692057,0.0418,0,997.9965901639232,-1128.29180219169,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.3168572677080227,0.3010281195992841,-0.2507315115981533,0.002479262584169306,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 03:00:00,12,paper_like_mpc_tes_relaxed,2115.2760690062846,18000.0,0.0,25.0,0.0418,0,997.9965901639232,-1117.2794788423614,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.3010281195992841,0.2853598350000073,-0.24828432863163588,0.0024471829665174416,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 03:15:00,13,paper_like_mpc_tes_relaxed,2104.4552603956135,18000.0,0.0,24.73838748307943,0.0418,0,997.9965901639232,-1106.4586702316903,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.2853598350000073,0.26984967355151157,-0.2458797044959312,0.0024046241357046916,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 03:30:00,14,paper_like_mpc_tes_relaxed,2093.8723028873123,18000.0,0.0,24.477895231119792,0.0418,0,997.9965901639232,-1095.8757127233891,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.26984967355151157,0.2544942527046888,-0.24352793616075313,0.002351768335178056,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 03:45:00,15,paper_like_mpc_tes_relaxed,2083.5725143301565,18000.0,0.0,24.219638711935488,0.0418,0,997.9965901639232,-1085.5759241662333,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.2544942527046888,0.2392895621871388,-0.24123909425916296,0.0022888419015901773,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 04:00:00,16,paper_like_mpc_tes_relaxed,2073.6,18000.0,0.0,23.964723819589917,0.0418,0,997.9965901639232,-1075.6034098360767,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.2392895621871388,0.22423098115832193,-0.2390229799635726,0.002216114295590349,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 04:15:00,17,paper_like_mpc_tes_relaxed,2063.997463734213,18000.0,0.0,23.714242138787352,0.0418,0,997.9965901639232,-1066.0008735702897,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.22423098115832193,0.20931329797926654,-0.23688908301561995,0.002133896947952657,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 04:30:00,18,paper_like_mpc_tes_relaxed,2054.806025067293,18000.0,0.0,23.46926627053964,0.0418,0,997.9965901639232,-1056.8094349033697,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.20931329797926654,0.19453073251217456,-0.2348465410896377,0.002042541925982244,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 04:45:00,19,paper_like_mpc_tes_relaxed,2046.065043150708,18000.0,0.0,23.230845239123994,0.0418,0,997.9965901639232,-1048.068452986785,136.97503199999846,18136.975032,0.0,18236.681351498944,0.0,0.19453073251217456,0.17987696085443539,-0.23290410066373,0.0019424404259077155,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 05:00:00,20,paper_like_mpc_tes_relaxed,2037.8119482109646,18000.0,40.8,23.0,0.0418,0,1295.2643497267595,-742.5475984842051,177.77503199999774,18136.975032,0.0,18236.681351498944,0.0,0.17987696085443539,0.16947386128394978,-0.16501057744093447,0.06789352322279552,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 05:15:00,21,paper_like_mpc_tes_relaxed,2030.082081267633,18000.0,40.8,22.77771906792159,0.0418,0,1295.2643497267595,-734.8177315408734,177.77503199999774,18136.975032,0.0,18236.681351498944,0.0,0.16947386128394978,0.15918332252635126,-0.1632928292313052,0.0017177482096292773,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 05:30:00,22,paper_like_mpc_tes_relaxed,2022.9085427976745,18000.0,40.8,22.564954283965115,0.0418,0,1367.4399205113318,-655.4686222863427,187.68112909018032,18146.881129090183,0.0,18236.681351498944,9.90609709018463,0.15918332252635126,0.15,-0.14565969384140948,0.01763313538989572,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 05:45:00,23,paper_like_mpc_tes_relaxed,2016.3220509941202,18000.0,40.8,22.362616739599723,0.0418,0,2021.7220509941194,5.3999999999991815,277.4813514989429,18236.681351498944,0.0,18236.681351498944,99.70631949894596,0.15,0.15,0.0011999999999998182,0.1468596938414093,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
2025-07-01 06:00:00,24,paper_like_mpc_tes_relaxed,2010.350810226049,18000.0,247.38,22.17157287525381,0.0418,0,2800.4009617486304,790.0501515225815,384.3550319999995,18136.975032,0.0,18236.681351498944,0.0,0.15,0.16089791877114695,0.17556670033835145,0.17436670033835164,0,optimal_relaxed_modes,0.00795920001110062,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3207562.0925584557
