case_id,controller,steps,cost_total,energy_cost,whole_facility_energy_cost,plant_energy_cost,peak_slack_penalty_cost,objective_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,peak_cap_success_flag,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_discharge_during_cp_kwh_th,TES_charge_during_valley_kwh_th,grid_reduction_during_cp_kwh,cp_hours,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,mode_fractionality_mean,mode_fractionality_count,mode_fractionality_hours,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count,plant_tracking_error_abs_max_kw_th
relaxed_cap_0p99_paper_like_mpc_tes_relaxed,paper_like_mpc_tes_relaxed,96,38797.12630180974,38797.12630180974,38797.12630180974,562.9685578097469,3163738.364728306,3207562.0925584557,418670.4900304371,7014.090030437188,20343.6,0.0,18236.681351498944,99.70631949894596,31.63738364728306,False,0.5,0.5,0.4371674808957023,0.06283251910429771,-0.06283251910429771,0.15,0.85,0,18306.404626686526,19041.92353060501,0.0,8268.88538731787,0.0,3.0,0.06838924401567469,0.10651389579527422,0.03812465177959953,0.00795920001110062,0.00795920001110062,optimal_relaxed_modes,relaxed,False,,0.49026481316782916,0.1931213160121601,89,22.25,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2500000000000005,0,0,0.0
