step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
503,26711,2024-10-06 05:45:00,0.45610756033984967,9.568946703388601,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1312.6483332049452,9.261457565857643,25.530168443839784,19.0,18.0076088267863,2515.227860658237,8209.453541740024,10461.805320035233,10461.805320035233,0.0,10461.805320035233,75.84808857025544,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.45610756033984967,-0.3263949251168261,0.0,9010.91346545003,optimal_relaxed_modes,0.0010715000098571181,False,,2152.4572894820258,-0.3263949251168261
504,26712,2024-10-06 06:00:00,0.49520953164732945,9.360533196319734,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1217.9401284197563,9.075341192283721,25.52349399551311,19.0,18.258714906027002,2486.2239441731967,8098.817739976041,10387.849166347616,10387.849166347616,174.66,10213.189166347616,74.04562145602023,0.029,-0.32639492511682594,measured_data_mpc,0.029,174.66,0.49520953164732945,-0.32639492511682594,0.0,8997.365192682673,optimal_relaxed_modes,0.0016940000059548765,False,,2152.457289482025,-0.32639492511682594
505,26713,2024-10-06 06:15:00,0.5314761543158967,9.16723209749627,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1130.088267253628,8.902720212035412,25.533529928216844,19.0,18.507798686030068,2462.1928697308176,8001.520528958675,10348.068528065418,10348.068528065418,0.0,10348.068528065418,75.02349682847428,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.5314761543158967,-0.32639492511682583,0.0,8989.055715869938,optimal_relaxed_modes,0.0012532999971881509,False,,2152.457289482024,-0.32639492511682583
506,26714,2024-10-06 06:30:00,0.5651129326702464,8.987948068867587,-0.2010322378535186,0.45,0.0,0.0,1.0,1.0,0.0,-1048.5969303025495,8.742616569533057,25.550927135485416,19.0,18.754884552375707,2441.902349718416,7915.956198339717,10314.665939908795,10314.665939908793,0.0,10314.665939908795,74.78132806433877,0.029,-0.2010322378535186,measured_data_mpc,0.029,0.0,0.5651129326702464,-0.2010322378535186,0.0,8158.889133097385,optimal_relaxed_modes,0.0012546000070869923,False,,1325.7353974906628,-0.2010322378535186
507,26715,2024-10-06 06:45:00,0.5963106435454841,8.82166426990257,1.0,0.45,0.0,1.0,1.0,0.0,6534.125957446788,-42.13818851840214,9.6427090377301,31.5014396377764,19.0,18.999998126213878,0.0,0.0,6904.918110320396,6904.918110320397,0.0,6904.918110320396,50.060656299822874,0.029,1.0,measured_data_mpc,0.029,0.0,0.5963106435454841,1.0,0.0,237.2339055187722,optimal_relaxed_modes,0.0011240000021643937,False,,-6594.640798142311,1.0
508,26716,2024-10-06 07:00:00,0.4515626787680002,9.593170922166559,-0.23447739140144572,0.45,0.0,1.0,1.0,0.0,6890.813680558205,-47.80418340219219,10.67361776700172,28.988119091769796,19.0,18.999998126213878,0.0,0.0,6968.389692573855,6968.389692573855,1322.16,5646.229692573856,40.93516527116046,0.029,-0.23447739140144572,measured_data_mpc,0.029,1322.16,0.4515626787680002,-0.23447739140144572,0.0,8385.752091421713,optimal_relaxed_modes,0.00106819998472929,False,,1546.294171577957,-0.23447739140144572
509,26717,2024-10-06 07:15:00,0.25973235791393795,10.61562653231871,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1833.0955754533557,10.412478488368345,25.61245383738639,19.0,18.999998126213878,2698.2590671970106,8756.149098895696,10646.000356771261,10646.000356771261,0.0,10646.000356771261,77.18350258659164,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.25973235791393795,-0.3263949251168261,0.0,8995.528473510796,optimal_relaxed_modes,0.0011400999792385846,False,,2152.4572894820258,-0.3263949251168261
510,26718,2024-10-06 07:30:00,0.2958231740016727,10.423262482571085,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1708.6947189458674,10.14290825845736,25.512105926195332,19.0,18.999998126213878,2662.439684060088,8607.159143122328,10614.078103155844,10614.078103155844,0.0,10614.078103155844,76.95206624787987,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.2958231740016727,-0.32639492511682594,0.0,8997.050956667117,optimal_relaxed_modes,0.001647700002649799,False,,2152.457289482025,-0.32639492511682594
511,26719,2024-10-06 07:45:00,0.34352800693962365,10.168995723011806,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1633.8690723657478,9.892869976027882,25.496846884244437,19.0,18.999998126213878,2635.856159645142,8521.219684439217,10551.849604168356,10551.849604168356,0.0,10551.849604168356,76.50090963022058,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.34352800693962365,-0.3263949251168261,0.0,8997.729365599753,optimal_relaxed_modes,0.0010935000027529895,False,,2152.4572894820258,-0.3263949251168261
512,26720,2024-10-06 08:00:00,0.37217244693887847,10.016320857815778,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1515.9011700649803,9.66096578485493,25.465606592823615,19.1,18.82683215625081,2597.2175576051773,8410.717008321868,10521.356070615875,10521.356070615871,2581.56,7939.796070615876,297.74235264809533,0.15,-0.32639492511682583,measured_data_mpc,0.15,2581.56,0.37217244693887847,-0.32639492511682583,0.0,9007.13722618778,optimal_relaxed_modes,0.0012457999982871115,False,,2152.457289482024,-0.32639492511682583
