step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
1457,27665,2024-10-16 04:15:00,measured_data_mpc,0.029,0.0,0.2820745578843378,-0.3263949251168261,0.0,8992.002830550671,optimal_relaxed_modes,0.0011050999746657908,False,,2152.4572894820258
1458,27666,2024-10-16 04:30:00,measured_data_mpc,0.029,0.0,0.3337991855047044,-0.32639492511682594,0.0,8993.222237667045,optimal_relaxed_modes,0.0018312000029254705,False,,2152.457289482025
1459,27667,2024-10-16 04:45:00,measured_data_mpc,0.029,0.0,0.38177164590243945,-0.32639492511682594,0.0,8993.750183050652,optimal_relaxed_modes,0.0011807999981101602,False,,2152.457289482025
1460,27668,2024-10-16 05:00:00,measured_data_mpc,0.029,0.0,0.4262646238184374,0.49536287558326714,0.0,3581.4231311063477,optimal_relaxed_modes,0.0011745999800041318,False,,-3266.740229206507
1461,27669,2024-10-16 05:15:00,measured_data_mpc,0.029,0.0,0.2881984566677618,-0.32639492511682583,0.0,9003.752981912043,optimal_relaxed_modes,0.0010640999826136976,False,,2152.457289482024
1462,27670,2024-10-16 05:30:00,measured_data_mpc,0.029,0.0,0.09942723893892899,-0.32639492511682594,0.0,9004.94624858557,optimal_relaxed_modes,0.0011349999986123294,False,,2152.457289482025
1463,27671,2024-10-16 05:45:00,measured_data_mpc,0.029,0.0,0.13818117936168056,-0.3263949251168261,0.0,9005.337991398977,optimal_relaxed_modes,0.001294599991524592,False,,2152.4572894820258
1464,27672,2024-10-16 06:00:00,measured_data_mpc,0.029,0.0,0.1993390560872523,-0.3263949251168261,0.0,8992.031690211585,optimal_relaxed_modes,0.0012515999842435122,False,,2152.4572894820258
1465,27673,2024-10-16 06:15:00,measured_data_mpc,0.029,0.0,0.2343226759367981,-0.32639492511682583,0.0,8985.676242463662,optimal_relaxed_modes,0.0010712000075727701,False,,2152.457289482024
1466,27674,2024-10-16 06:30:00,measured_data_mpc,0.029,0.0,0.2895115539396869,-0.32639492511682594,0.0,8982.963293432002,optimal_relaxed_modes,0.001218899997184053,False,,2152.457289482025
1467,27675,2024-10-16 06:45:00,measured_data_mpc,0.029,0.0,0.34069671884995295,-0.32639492511682583,0.0,8981.758435317217,optimal_relaxed_modes,0.0015047999913804233,False,,2152.457289482024
1468,27676,2024-10-16 07:00:00,measured_data_mpc,0.029,21.3,0.38816877084271983,-0.32639492511682594,0.0,8988.101518012189,optimal_relaxed_modes,0.0014992999786045402,False,,2152.457289482025
1469,27677,2024-10-16 07:15:00,measured_data_mpc,0.029,0.0,0.4321975619177798,-0.32639492511682594,0.0,8991.224820624731,optimal_relaxed_modes,0.0011152000224683434,False,,2152.457289482025
1470,27678,2024-10-16 07:30:00,measured_data_mpc,0.029,0.0,0.47303338243248627,-0.32639492511682594,0.0,8992.665743000294,optimal_relaxed_modes,0.0010722999868448824,False,,2152.457289482025
1471,27679,2024-10-16 07:45:00,measured_data_mpc,0.029,0.0,0.510907982760854,-0.32639492511682594,0.0,8993.450477003707,optimal_relaxed_modes,0.0014386000111699104,False,,2152.457289482025
