case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_final,soc_delta,soc_min,soc_max,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
flat_paper_like_mpc_tes,paper_like_mpc_tes,96,19463.381757175986,19463.381757175986,304.189863175984,434191.3694539709,7277.269453970908,5085.9,0.0,18950.88618276389,0.0,0.0,0.5,0.5,0.0,0.14999999999999938,0.5,34678.22899840424,34476.40793514307,0.041800000000000004,0.046704388802204434,0.0049043888022044305,0.12655340001219884,0.12655340001219884,optimal,1.5184000000000002,49,0
