step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
1366,18742,2024-07-15 05:30:00,default_mpc,0.029,0.0,0.21572597168488047,-0.7706510015694289,0.0,10297.768525580605,optimal_relaxed_modes,0.0010602000111248344,False,,3467.9295070624303,-0.7706510015694289
1367,18743,2024-07-15 05:45:00,default_mpc,0.029,0.0,0.06001524558056064,-0.7707745302461325,0.0,10297.768525580605,optimal_relaxed_modes,0.001426200004061684,False,,3468.4853861075962,-0.7707745302461325
1368,18744,2024-07-15 06:00:00,default_mpc,0.029,9.6,0.07273287413938363,-0.7675966713633364,0.0,10297.768525580605,optimal_relaxed_modes,0.0015130999963730574,False,,3454.185021135014,-0.7675966713633364
1369,18745,2024-07-15 06:15:00,default_mpc,0.029,0.0,0.13964217661294875,-0.7661146524978198,0.0,10297.768525580605,optimal_relaxed_modes,0.0010824999772012234,False,,3447.515936240189,-0.7661146524978198
1370,18746,2024-07-15 06:30:00,default_mpc,0.029,0.0,0.17622132182501718,-0.7655236454448568,0.0,10297.768525580605,optimal_relaxed_modes,0.0011744000075850636,False,,3444.8564045018556,-0.7655236454448568
1371,18747,2024-07-15 06:45:00,default_mpc,0.029,0.0,0.2356259717638666,-0.7653006512397635,0.0,10297.768525580605,optimal_relaxed_modes,0.0010615000210236758,False,,3443.852930578936,-0.7653006512397635
1372,18748,2024-07-15 07:00:00,default_mpc,0.029,60.72,0.2907202424799151,-0.7643399586498171,0.0,10297.768525580605,optimal_relaxed_modes,0.0010256999812554568,False,,3439.529813924177,-0.7643399586498171
1373,18749,2024-07-15 07:15:00,default_mpc,0.029,0.0,0.3418172405016813,-0.7661948788944418,0.0,10297.768525580605,optimal_relaxed_modes,0.001145099988207221,False,,3447.876955024988,-0.7661948788944418
1374,18750,2024-07-15 07:30:00,default_mpc,0.029,0.0,0.3892079813561709,-0.7671250038766895,0.0,10297.768525580605,optimal_relaxed_modes,0.0011984000157099217,False,,3452.0625174451025,-0.7671250038766895
1375,18751,2024-07-15 07:45:00,default_mpc,0.029,0.0,0.4331616959473324,-0.5429066410029139,0.0,9287.094437712909,optimal_relaxed_modes,0.0010155999916605651,False,,2443.079884513112,-0.5429066410029139
1376,18752,2024-07-15 08:00:00,default_mpc,0.165,84.6,0.47392810757573356,1.0,0.0,2337.051320907095,optimal_relaxed_modes,0.0011386999976821244,False,,-4500.0,1.0
1377,18753,2024-07-15 08:15:00,default_mpc,0.029,0.0,0.3368256209253119,-0.7697469154105853,0.0,10297.768525580605,optimal_relaxed_modes,0.0017534999933559448,False,,3463.8611193476336,-0.7697469154105853
1378,18754,2024-07-15 08:30:00,default_mpc,0.029,0.0,0.15873672725430427,-0.7700102371773658,0.0,10297.768525580605,optimal_relaxed_modes,0.0011861000093631446,False,,3465.046067298146,-0.7700102371773658
