case_id,controller,steps,cost_total,whole_facility_energy_cost,plant_energy_cost,grid_import_kwh,plant_energy_kwh,pv_used_kwh,pv_spill_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_kwh,soc_initial,soc_target,soc_final,terminal_soc_abs_error,soc_delta,soc_min,soc_max,soc_violation_count,TES_charge_kwh_th,TES_discharge_kwh_th,TES_charge_weighted_avg_price,TES_discharge_weighted_avg_price,TES_arbitrage_spread,solver_time_avg_s,solver_time_p95_s,solver_status,mode_integrality,strict_success,fallback_reason,mode_fractionality_max,solver_message,max_signed_du,signed_valve_violation_count,grid_balance_violation_count
relaxed_cap_0p97_paper_like_mpc_tes,paper_like_mpc_tes,96,19350.69352964303,19350.69352964303,399.2720596430295,433186.0070185819,6271.907018581886,5085.9,0.0,18320.91795,488.5031340000023,7573.474449342316,0.5,0.5,0.15,0.35,-0.35,0.15,0.5,0,10299.586159630093,16442.63156158356,0.10069664925201126,0.029,-0.07169664925201126,0.01601339998887852,0.01601339998887852,optimal_relaxed_modes,relaxed,False,,0.45885718032787315,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.4923432754676416,31,0
