timestamp,step,controller_mode,soc,soc_after_update,room_temp_c,outdoor_temp_c,it_load_kw,pv_actual_kw,price_cny_per_kwh,q_ch_tes_kw_th,q_dis_tes_kw_th,q_chiller_kw_th,q_load_kw_th,plant_power_kw,grid_import_kw,pv_spill_kw,step_cost,u_ch,u_dis,u_signed,mode_index,fallback,solver_status
2025-07-01 06:15:00,25,mpc,0.49378735664448437,0.4994367700304617,24.0620078009126,24.488961155126134,18000.0,247.38,0.029,451.6320304569872,0.0,2611.632030456987,2160.0,502.236928934036,18254.856928934034,0.0,132.34771273477176,0.10036267343488604,0.0,0.10036267343488604,0,0,optimal
2025-07-01 06:30:00,26,mpc,0.4994367700304617,0.5579370516454465,24.062221277589707,24.239879958252587,18000.0,247.38,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19033.38923076923,0.0,137.9920719230769,1.0,0.0,1.0,0,0,optimal
2025-07-01 06:45:00,27,mpc,0.5579370516454465,0.6164080831196238,24.06231010693004,24.01118232618473,18000.0,247.38,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19033.38923076923,0.0,137.9920719230769,1.0,0.0,1.0,0,0,optimal
2025-07-01 07:00:00,28,mpc,0.6164080831196238,0.674849879078064,24.062284543039667,23.803847577293368,18000.0,761.76,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,18519.009230769232,0.0,134.26281692307694,1.0,0.0,1.0,0,0,optimal
2025-07-01 07:15:00,29,mpc,0.674849879078064,0.733262454138525,24.062155324556795,23.61876355080387,18000.0,761.76,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,18519.009230769232,0.0,134.26281692307694,1.0,0.0,1.0,0,0,optimal
2025-07-01 07:30:00,30,mpc,0.733262454138525,0.7916458229114557,24.06193362866992,23.45672280493228,18000.0,761.76,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,18519.009230769232,0.0,134.26281692307694,1.0,0.0,1.0,0,0,optimal
2025-07-01 07:45:00,31,mpc,0.7916458229114557,0.85,24.06163102325805,23.318419223029366,18000.0,761.76,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,18519.009230769232,0.0,134.26281692307694,1.0,0.0,1.0,0,0,optimal
2025-07-01 08:00:00,32,mpc,0.85,0.8169663043478261,24.061259417357938,23.20444504226559,18000.0,1310.64,0.165,0.0,2160.0,0.0,0.0,0.0,16689.36,0.0,688.4361,0.0,0.48,-0.48,0,0,optimal
2025-07-01 08:15:00,33,mpc,0.8169663043478261,0.7839491255434783,24.060831010170393,23.115288317580617,18000.0,1310.64,0.165,0.0,2160.0,0.0,0.0,0.0,16689.36,0.0,688.4361,0.0,0.48,-0.48,0,0,optimal
2025-07-01 08:30:00,34,mpc,0.7839491255434783,0.7509484553285326,24.060358238824097,23.051330831757138,18000.0,1310.64,0.165,0.0,2160.0,0.0,0.0,0.0,16689.36,0.0,688.4361,0.0,0.48,-0.48,0,0,optimal
2025-07-01 08:45:00,35,mpc,0.7509484553285326,0.7179642854486944,24.059853725120565,23.01284646056838,18000.0,1310.64,0.165,0.0,2160.0,0.0,0.0,0.0,16689.36,0.0,688.4361,0.0,0.48,-0.48,0,0,optimal
2025-07-01 09:00:00,36,mpc,0.7179642854486944,0.6849966076537961,24.05933022148829,23.0,18000.0,2125.5,0.165,0.0,2160.0,0.0,0.0,0.0,15874.5,0.0,654.823125,0.0,0.48,-0.48,0,0,optimal
2025-07-01 09:15:00,37,mpc,0.6849966076537961,0.6520454136977953,24.058800556377545,23.01284646056838,18000.0,2125.5,0.165,0.0,2160.0,0.0,0.0,0.0,15874.5,0.0,654.823125,0.0,0.48,-0.48,0,0,optimal
2025-07-01 09:30:00,38,mpc,0.6520454136977953,0.6191106953387725,24.05827757932964,23.051330831757138,18000.0,2125.5,0.165,0.0,2160.0,0.0,0.0,0.0,15874.5,0.0,654.823125,0.0,0.48,-0.48,0,0,optimal
2025-07-01 09:45:00,39,mpc,0.6191106953387725,0.5861924443389293,24.057774105955854,23.115288317580617,18000.0,2125.5,0.165,0.0,2160.0,0.0,0.0,0.0,15874.5,0.0,654.823125,0.0,0.48,-0.48,0,0,optimal
2025-07-01 10:00:00,40,mpc,0.5861924443389293,0.5532906524645859,24.057302863061665,23.20444504226559,18000.0,2317.68,0.165,0.0,2160.0,0.0,0.0,0.0,15682.32,0.0,646.8957,0.0,0.48,-0.48,0,0,optimal
2025-07-01 10:15:00,41,mpc,0.5532906524645859,0.5204053114861796,24.056876434151267,23.318419223029366,18000.0,2317.68,0.165,0.0,2160.0,0.0,0.0,0.0,15682.32,0.0,646.8957,0.0,0.48,-0.48,0,0,optimal
2025-07-01 10:30:00,42,mpc,0.5204053114861796,0.48753641317826263,24.056507205545707,23.45672280493228,18000.0,2317.68,0.165,0.0,2160.0,0.0,0.0,0.0,15682.32,0.0,646.8957,0.0,0.48,-0.48,0,0,optimal
2025-07-01 10:45:00,43,mpc,0.48753641317826263,0.4546839493194996,24.0562073133454,23.61876355080387,18000.0,2317.68,0.165,0.0,2160.0,0.0,0.0,0.0,15682.32,0.0,646.8957,0.0,0.48,-0.48,0,0,optimal
2025-07-01 11:00:00,44,mpc,0.4546839493194996,0.4544566073448399,24.05598859146413,23.803847577293368,18000.0,2813.16,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15602.224615384617,0.0,323.7461607692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 11:15:00,45,mpc,0.4544566073448399,0.4542293790411675,24.055862520957042,24.01118232618473,18000.0,2813.16,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15602.224615384617,0.0,323.7461607692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 11:30:00,46,mpc,0.4542293790411675,0.4540022643516469,24.055840180859658,24.239879958252587,18000.0,2813.16,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15602.224615384617,0.0,323.7461607692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 11:45:00,47,mpc,0.4540022643516469,0.45377526321947115,24.055932200748355,24.488961155126134,18000.0,2813.16,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15602.224615384617,0.0,323.7461607692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 12:00:00,48,mpc,0.45377526321947115,0.5122983755878614,24.056148715225543,24.757359312880716,18000.0,3432.96,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,15847.809230769231,0.0,114.89661692307693,1.0,0.0,1.0,0,0,optimal
2025-07-01 12:15:00,49,mpc,0.5122983755878614,0.5707922264000674,24.05649932052437,25.043925109399588,18000.0,3432.96,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,15847.809230769231,0.0,114.89661692307693,1.0,0.0,1.0,0,0,optimal
2025-07-01 12:30:00,50,mpc,0.5707922264000674,0.6292568302868674,24.05699303341881,25.347431425947676,18000.0,3432.96,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,15847.809230769231,0.0,114.89661692307693,1.0,0.0,1.0,0,0,optimal
2025-07-01 12:45:00,51,mpc,0.6292568302868674,0.687692201871724,24.057638252615074,25.666578601882385,18000.0,3432.96,0.029,4500.0,0.0,6660.0,2160.0,1280.7692307692307,15847.809230769231,0.0,114.89661692307693,1.0,0.0,1.0,0,0,optimal
2025-07-01 13:00:00,52,mpc,0.687692201871724,0.6873483557707881,24.058442722789707,26.0,18000.0,2821.08,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15594.304615384617,0.0,323.58182076923083,0.0,0.0,0.0,0,0,optimal
2025-07-01 13:15:00,53,mpc,0.6873483557707881,0.6870046815929027,24.059413501428313,26.34626785868599,18000.0,2821.08,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15594.304615384617,0.0,323.58182076923083,0.0,0.0,0.0,0,0,optimal
2025-07-01 13:30:00,54,mpc,0.6870046815929027,0.6866611792521063,24.060556928606943,26.703899405809462,18000.0,2821.08,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15594.304615384617,0.0,323.58182076923083,0.0,0.0,0.0,0,0,optimal
2025-07-01 13:45:00,55,mpc,0.6866611792521063,0.6863178486624804,24.061878599845542,27.07136320818103,18000.0,2821.08,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,15594.304615384617,0.0,323.58182076923083,0.0,0.0,0.0,0,0,optimal
2025-07-01 14:00:00,56,mpc,0.6863178486624804,0.6859746897381491,24.06338334214971,27.447085729384874,18000.0,1777.74,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16637.644615384615,0.0,345.2311257692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 14:15:00,57,mpc,0.6859746897381491,0.6856317023932801,24.065075193343326,27.829458067903232,18000.0,1777.74,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16637.644615384615,0.0,345.2311257692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 14:30:00,58,mpc,0.6856317023932801,0.6852888865420835,24.066957384780604,28.21684284667969,18000.0,1777.74,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16637.644615384615,0.0,345.2311257692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 14:45:00,59,mpc,0.6852888865420835,0.6849462420988125,24.069032327511554,28.607581224619143,18000.0,1777.74,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16637.644615384615,0.0,345.2311257692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 15:00:00,60,mpc,0.6849462420988125,0.6846037689777631,24.07130160196011,29.0,18000.0,1420.5,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16994.884615384617,0.0,352.6438557692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 15:15:00,61,mpc,0.6846037689777631,0.6842614670932743,24.073765951159128,29.392418775380857,18000.0,1420.5,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16994.884615384617,0.0,352.6438557692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 15:30:00,62,mpc,0.6842614670932743,0.6839193363597277,24.07642527757124,29.78315715332031,18000.0,1420.5,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16994.884615384617,0.0,352.6438557692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 15:45:00,63,mpc,0.6839193363597277,0.6835773766915478,24.079278643509113,30.170541932096768,18000.0,1420.5,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,16994.884615384617,0.0,352.6438557692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 16:00:00,64,mpc,0.6835773766915478,0.683235588003202,24.082324275153407,30.552914270615126,18000.0,834.66,0.083,0.0,0.0,2160.0,2160.0,415.38461538461536,17580.724615384617,0.0,364.8000357692308,0.0,0.0,0.0,0,0,optimal
2025-07-01 16:15:00,65,mpc,0.683235588003202,0.6903378608499383,24.085559570151137,30.92863679181897,18000.0,834.66,0.083,570.1703469501298,0.0,2730.17034695013,2160.0,525.0327590288712,17690.372759028873,0.0,367.07523474984913,0.1267045215444733,0.0,0.1267045215444733,0,0,optimal
2025-07-01 16:30:00,66,mpc,0.6903378608499383,0.7487426919195134,24.08898110876197,31.296100594190538,18000.0,834.66,0.083,4499.999999999998,0.0,6659.999999999998,2160.0,1280.7692307692303,18446.10923076923,0.0,382.75676653846153,0.9999999999999996,0.0,0.9999999999999996,0,0,optimal
2025-07-01 16:45:00,67,mpc,0.7487426919195134,0.8071183205735536,24.092584668504685,31.65373214131401,18000.0,834.66,0.083,4499.999999999998,0.0,6659.999999999998,2160.0,1280.7692307692303,18446.10923076923,0.0,382.75676653846153,0.9999999999999996,0.0,0.9999999999999996,0,0,optimal
2025-07-01 17:00:00,68,mpc,0.8071183205735536,0.7741060657610929,24.096365242241088,32.0,18000.0,358.26,0.165,0.0,2160.0,0.0,0.0,0.0,17641.74,0.0,727.7217750000001,0.0,0.48,-0.48,0,0,optimal
2025-07-01 17:15:00,69,mpc,0.7741060657610929,0.7411103170760384,24.100317059619968,32.333421398117615,18000.0,358.26,0.165,0.0,2160.0,0.0,0.0,0.0,17641.74,0.0,727.7217750000001,0.0,0.48,-0.48,0,0,optimal
2025-07-01 17:30:00,70,mpc,0.7411103170760384,0.7081310662653264,24.10443361178922,32.652568574052324,18000.0,358.26,0.165,0.0,2160.0,0.0,0.0,0.0,17641.74,0.0,727.7217750000001,0.0,0.48,-0.48,0,0,optimal
2025-07-01 17:45:00,71,mpc,0.7081310662653264,0.6751683050800198,24.10870767927035,32.95607489060041,18000.0,358.26,0.165,0.0,2160.0,0.0,0.0,0.0,17641.74,0.0,727.7217750000001,0.0,0.48,-0.48,0,0,optimal
2025-07-01 18:00:00,72,mpc,0.6751683050800198,0.6422220252753059,24.113131362876015,33.242640687119284,18000.0,81.48,0.165,0.0,2160.0,0.0,0.0,0.0,17918.52,0.0,739.13895,0.0,0.48,-0.48,0,0,optimal
2025-07-01 18:15:00,73,mpc,0.6422220252753059,0.6092922186104943,24.117696117538138,33.511038844873866,18000.0,81.48,0.165,0.0,2160.0,0.0,0.0,0.0,17918.52,0.0,739.13895,0.0,0.48,-0.48,0,0,optimal
2025-07-01 18:30:00,74,mpc,0.6092922186104943,0.5763788768490151,24.122392788901806,33.76012004174741,18000.0,81.48,0.165,0.0,2160.0,0.0,0.0,0.0,17918.52,0.0,739.13895,0.0,0.48,-0.48,0,0,optimal
2025-07-01 18:45:00,75,mpc,0.5763788768490151,0.5434819917584167,24.127211652528228,33.98881767381527,18000.0,81.48,0.165,0.0,2160.0,0.0,0.0,0.0,17918.52,0.0,739.13895,0.0,0.48,-0.48,0,0,optimal
2025-07-01 19:00:00,76,mpc,0.5434819917584167,0.5106015551103635,24.132142455538872,34.19615242270663,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 19:15:00,77,mpc,0.5106015551103635,0.47773755868063444,24.137174460522456,34.38123644919613,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 19:30:00,78,mpc,0.47773755868063444,0.44488999424912024,24.14229649151679,34.543277195067716,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 19:45:00,79,mpc,0.44488999424912024,0.4120588535998218,24.147496981868567,34.681580776970634,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 20:00:00,80,mpc,0.4120588535998218,0.37924412852084805,24.152764023766117,34.79555495773441,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 20:15:00,81,mpc,0.37924412852084805,0.3464458108044137,24.158085419233103,34.88471168241938,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 20:30:00,82,mpc,0.3464458108044137,0.31366389224683766,24.163448732364696,34.94866916824286,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 20:45:00,83,mpc,0.31366389224683766,0.28089836464854034,24.168841342582635,34.98715353943162,18000.0,0.0,0.2,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,900.0,0.0,0.48,-0.48,0,0,optimal
2025-07-01 21:00:00,84,mpc,0.28089836464854034,0.24814921981404217,24.174250498681058,35.0,18000.0,0.0,0.165,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,742.5,0.0,0.48,-0.48,0,0,optimal
2025-07-01 21:15:00,85,mpc,0.24814921981404217,0.21541644955196124,24.17966337343172,34.98715353943162,18000.0,0.0,0.165,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,742.5,0.0,0.48,-0.48,0,0,optimal
2025-07-01 21:30:00,86,mpc,0.21541644955196124,0.18270004567501136,24.18506711851472,34.94866916824286,18000.0,0.0,0.165,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,742.5,0.0,0.48,-0.48,0,0,optimal
2025-07-01 21:45:00,87,mpc,0.18270004567501136,0.14999999999999994,24.190448919539584,34.88471168241938,18000.0,0.0,0.165,0.0,2160.0,0.0,0.0,0.0,18000.0,0.0,742.5,0.0,0.48,-0.48,0,0,optimal
2025-07-01 22:00:00,88,mpc,0.14999999999999994,0.15,24.195796050921025,34.79555495773441,18000.0,0.0,0.083,5.744680851067449,0.0,2165.7446808510676,2160.0,416.4893617021284,18416.48936170213,0.0,382.1421542553192,0.0012765957446816555,0.0,0.0012765957446816555,0,0,optimal
2025-07-01 22:15:00,89,mpc,0.15,0.15,24.201095930374432,34.681580776970634,18000.0,0.0,0.083,5.7446808510631975,0.0,2165.744680851063,2160.0,416.4893617021275,18416.489361702126,0.0,382.14215425531916,0.0012765957446807105,0.0,0.0012765957446807105,0,0,optimal
2025-07-01 22:30:00,90,mpc,0.15,0.20706073761266386,24.20633617279773,34.54327719506772,18000.0,0.0,0.083,4376.3543703317,0.0,6536.3543703317,2160.0,1256.9912250637885,19256.99122506379,0.0,399.58256792007364,0.9725231934070444,0.0,0.9725231934070444,0,0,optimal
2025-07-01 22:45:00,91,mpc,0.20706073761266386,0.26570720724385755,24.211504643308864,34.38123644919613,18000.0,0.0,0.083,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,400.07596153846157,1.0,0.0,1.0,0,0,optimal
2025-07-01 23:00:00,92,mpc,0.26570720724385755,0.3243243536402356,24.216589509211808,34.19615242270663,18000.0,0.0,0.083,4499.999999999998,0.0,6659.999999999998,2160.0,1280.7692307692303,19280.76923076923,0.0,400.07596153846157,0.9999999999999996,0.0,0.9999999999999996,0,0,optimal
2025-07-01 23:15:00,93,mpc,0.3243243536402356,0.3829121914634155,24.221579290668554,33.98881767381527,18000.0,0.0,0.083,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,400.07596153846157,1.0,0.0,1.0,0,0,optimal
2025-07-01 23:30:00,94,mpc,0.3829121914634155,0.4414707353676838,24.22646290986013,33.76012004174741,18000.0,0.0,0.083,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,400.07596153846157,1.0,0.0,1.0,0,0,optimal
2025-07-01 23:45:00,95,mpc,0.4414707353676838,0.5,24.231229738426073,33.511038844873866,18000.0,0.0,0.083,4500.0,0.0,6660.0,2160.0,1280.7692307692307,19280.76923076923,0.0,400.07596153846157,1.0,0.0,1.0,0,0,optimal
