controller,steps,record_start_step,first_timestamp,last_timestamp,exit_code,elapsed_s,fallback_count,facility_energy_kwh,pv_adjusted_grid_kwh,pv_adjusted_cost,peak_facility_kw,peak_grid_kw,tes_charge_energy_kwh_th,tes_discharge_energy_kwh_th,soc_min,soc_max,soc_final,zone_temp_min_c,zone_temp_max_c,temp_violation_threshold_c,temp_violation_degree_hours_27c,valid_comfort_flag,tes_set_mismatch_count,ite_set_mismatch_count,chiller_t_set_mismatch_count,safety_override_count,temp_guard_charge_block_count,actual_vs_predicted_chiller_power_mae_kw,tes_use_response_count,tes_source_response_count
tes_only_mpc,96,0,2024-01-01 00:00:00,2024-01-01 23:45:00,0,14.24433349998435,0,168612.3724093039,148026.13240930391,13141.17589467219,7088.092365234233,7057.391659939461,0.0,0.0,1.0,1.0,1.0,24.576011664956752,24.595019414782247,27.0,0.0,True,0,0,0,0,0,0.0,0,0
