timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-02 20:30:00,178,terminal_soc_7day_low_target,mpc,34.94866916824286,30.94866916824286,18000.0,0.0,0.0,200.0,0.0,per_day_proxy,,21956.304180113486,2160.0,22000.0,22000.0,0.0,4499.99999999985,0.0,1.0,-1.0,0.0,3.3306690738754696e-14,3.3306690738754696e-14,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,26.887141637628133,26.90323772998784,0.7316214802140598,0.6633208868652595,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 20:45:00,179,terminal_soc_7day_low_target,mpc,34.98715353943162,30.987153539431617,18000.0,0.0,0.0,200.0,0.0,per_day_proxy,,21959.075054839075,2160.0,22000.0,22000.0,0.0,4499.999999999772,0.0,0.9999999999999493,-0.9999999999999493,0.0,5.0737192225369654e-14,5.0737192225369654e-14,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,26.90323772998784,26.919459756415964,0.6633208868652595,0.5950544438131347,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 21:00:00,180,terminal_soc_7day_low_target,mpc,35.0,31.0,18000.0,0.0,0.0,165.0,0.0,per_day_proxy,,21960.0,2160.0,22000.0,22000.0,0.0,0.0,0.0,0.8999999999999493,-0.8999999999999493,0.0,0.09999999999999998,0.09999999999999998,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,0.0,0.0,26.919459756415964,26.919459756415964,0.5950544438131347,0.5950544438131347,21090.0,1.1716666666666666,True,0,0,1
2025-07-02 21:15:00,181,terminal_soc_7day_low_target,mpc,34.98715353943162,30.987153539431617,18000.0,0.0,0.0,165.0,0.0,per_day_proxy,,21959.075054839075,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.10000000000005071,0.10000000000005071,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,26.955912795286125,26.971838524471945,0.5947569165912281,0.5265247555242368,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 21:30:00,182,terminal_soc_7day_low_target,mpc,34.94866916824286,30.94866916824286,18000.0,0.0,0.0,165.0,0.0,per_day_proxy,,21956.304180113486,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,26.971838524471945,26.987458196843157,0.5265247555242368,0.45832671053777907,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 21:45:00,183,terminal_soc_7day_low_target,mpc,34.88471168241938,30.88471168241938,18000.0,0.0,0.0,165.0,0.0,per_day_proxy,,21951.699241134196,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,26.987458196843157,27.00263024769952,0.45832671053777907,0.3901627645738146,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 22:00:00,184,terminal_soc_7day_low_target,mpc,34.79555495773441,30.79555495773441,18000.0,0.0,0.0,83.0,0.0,per_day_proxy,,21945.279956956878,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,27.00263024769952,27.01721544919347,0.3901627645738146,0.32203290058283207,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 22:15:00,185,terminal_soc_7day_low_target,mpc,34.681580776970634,30.681580776970634,18000.0,0.0,0.0,83.0,0.0,per_day_proxy,,21937.073815941883,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,27.01721544919347,27.031077504162216,0.32203290058283207,0.2539371015238451,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 22:30:00,186,terminal_soc_7day_low_target,mpc,34.54327719506772,30.543277195067724,18000.0,0.0,0.0,83.0,0.0,per_day_proxy,,21927.115958044873,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,27.031077504162216,27.04408362742356,0.2539371015238451,0.18587535036438754,21090.0,1.1716666666666666,False,0,0,1
2025-07-02 22:45:00,187,terminal_soc_7day_low_target,mpc,34.38123644919613,30.38123644919613,18000.0,0.0,0.0,83.0,0.0,per_day_proxy,,21915.44902434212,2160.0,22000.0,22000.0,0.0,4500.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.1,2,14000.0,22000.0,1.0,7.119741100323624,3090.0,3090.0,3090.0,0.0,3090.0,3090.0,0.0,27.04408362742356,27.05610511204603,0.18587535036438754,0.11784763008050972,21090.0,1.1716666666666666,False,0,0,1
