scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan
tou_screen_g1p5_cp0_mild_mpc_tes,mpc,2880,0.25,1228555.2029386722,1228555.2029386722,0.0,31476.992596672368,31476.992596672368,971019.4027978458,212207.82000000245,13718811.582797842,21090.000000000266,0.0,0,386724.95999999996,386724.95999999996,0.0,,0.0,0.0,1.0,0.337592861992397,12960000.0,14105536.542797845,1145536.5427978435,1.08839016533934,1.1716666666666666,0,4.973799150320701e-14,27.0000000000002,0.13799355515308667,0.5,0,0.5,0.15000000000001568,-0.3499999999999843,-6299.999999999718,100511.577000947,86244.05238606922,4.7913362436705125,12.028657445872781,217.71119579562483,205.68253834975206,789,391,1700,117,74,2025-07-01 18:30:00,0.8685251047597189,0.8685251047597189,7.009788246493984,422.5,0.0,422.5,"{'-1': 290.25, '0': 14.5, '2': 415.25}",273,0.10000000000043321,0,0,0.0,0.10000000000043321,0.0,0,0.0,0.0,0.0,0.0,0.1955206610067863,0.8513965399921273,1.0,1.0,0,False
